Generations,Run0,Run1,Run2,Run3,Run4,Run5,Run6,Run7,Run8,Run9,Run10,Run11,Run12,Run13,Run14,Run15,Run16,Run17,Run18,Run19,Run20,Run21,Run22,Run23,Run24,Run25,Run26,Run27,Run28,Run29,ABF,StdDev
0,34.0,33.0,32.0,33.0,37.0,32.0,37.0,33.0,33.0,33.0,37.0,35.0,34.0,34.0,35.0,36.0,35.0,34.0,37.0,35.0,32.0,36.0,35.0,36.0,33.0,37.0,35.0,30.0,35.0,35.0,34.433,1.764
1,34.0,33.0,32.0,33.0,37.0,32.0,35.0,33.0,33.0,33.0,34.0,35.0,34.0,34.0,34.0,36.0,35.0,33.0,35.0,35.0,32.0,33.0,34.0,33.0,33.0,35.0,35.0,30.0,35.0,35.0,33.833,1.392
2,34.0,33.0,32.0,33.0,34.0,32.0,32.0,33.0,33.0,33.0,34.0,35.0,31.0,34.0,34.0,34.0,35.0,33.0,35.0,34.0,32.0,33.0,34.0,33.0,33.0,35.0,35.0,30.0,35.0,35.0,33.433,1.257
3,34.0,33.0,32.0,33.0,34.0,32.0,32.0,33.0,33.0,33.0,34.0,35.0,31.0,34.0,34.0,34.0,35.0,31.0,35.0,34.0,32.0,33.0,32.0,32.0,33.0,35.0,35.0,30.0,34.0,34.0,33.2,1.301
4,33.0,33.0,32.0,33.0,33.0,32.0,32.0,33.0,33.0,33.0,34.0,35.0,31.0,34.0,34.0,34.0,34.0,31.0,34.0,34.0,31.0,33.0,32.0,31.0,33.0,35.0,35.0,30.0,34.0,33.0,32.967,1.278
5,33.0,33.0,32.0,33.0,33.0,32.0,32.0,33.0,33.0,31.0,34.0,35.0,31.0,32.0,30.0,34.0,34.0,31.0,34.0,34.0,31.0,33.0,32.0,31.0,33.0,35.0,35.0,30.0,34.0,33.0,32.7,1.394
6,33.0,33.0,32.0,33.0,33.0,32.0,32.0,33.0,33.0,31.0,34.0,35.0,31.0,32.0,30.0,34.0,34.0,31.0,34.0,34.0,31.0,32.0,32.0,31.0,33.0,35.0,35.0,30.0,34.0,33.0,32.667,1.398
7,33.0,33.0,32.0,33.0,33.0,32.0,32.0,33.0,33.0,31.0,34.0,35.0,31.0,32.0,30.0,34.0,34.0,31.0,34.0,34.0,31.0,32.0,32.0,31.0,33.0,33.0,34.0,30.0,32.0,33.0,32.5,1.258
8,33.0,33.0,32.0,33.0,33.0,32.0,32.0,33.0,33.0,31.0,32.0,29.0,31.0,32.0,30.0,34.0,34.0,31.0,34.0,34.0,31.0,32.0,32.0,31.0,33.0,32.0,34.0,30.0,32.0,33.0,32.2,1.275
9,33.0,33.0,32.0,33.0,32.0,32.0,32.0,33.0,33.0,31.0,32.0,29.0,31.0,32.0,30.0,34.0,34.0,31.0,34.0,34.0,31.0,32.0,32.0,31.0,33.0,32.0,34.0,30.0,32.0,33.0,32.167,1.267
