Generations,Run0,Run1,Run2,Run3,Run4,Run5,Run6,Run7,Run8,Run9,Run10,Run11,Run12,Run13,Run14,Run15,Run16,Run17,Run18,Run19,Run20,Run21,Run22,Run23,Run24,Run25,Run26,Run27,Run28,Run29,ABF,StdDev
0,30.0,34.0,35.0,34.0,33.0,34.0,31.0,35.0,34.0,37.0,32.0,35.0,35.0,35.0,37.0,36.0,35.0,35.0,34.0,37.0,35.0,36.0,32.0,36.0,34.0,34.0,36.0,37.0,36.0,36.0,34.667,1.719
1,30.0,34.0,33.0,34.0,33.0,34.0,31.0,35.0,34.0,35.0,32.0,35.0,35.0,33.0,36.0,32.0,33.0,31.0,34.0,35.0,35.0,35.0,32.0,35.0,34.0,34.0,35.0,36.0,36.0,36.0,33.9,1.578
2,30.0,34.0,33.0,34.0,33.0,34.0,31.0,34.0,34.0,34.0,32.0,35.0,34.0,33.0,35.0,32.0,33.0,31.0,34.0,35.0,35.0,32.0,32.0,35.0,34.0,34.0,35.0,36.0,36.0,36.0,33.667,1.513
3,30.0,34.0,33.0,34.0,33.0,34.0,31.0,34.0,34.0,34.0,32.0,35.0,34.0,33.0,34.0,32.0,33.0,31.0,34.0,35.0,35.0,32.0,32.0,35.0,34.0,34.0,33.0,35.0,34.0,36.0,33.467,1.36
4,30.0,34.0,33.0,34.0,33.0,34.0,31.0,34.0,34.0,34.0,32.0,35.0,34.0,33.0,34.0,32.0,33.0,31.0,34.0,33.0,35.0,32.0,32.0,35.0,34.0,34.0,33.0,35.0,32.0,35.0,33.3,1.295
5,30.0,34.0,33.0,34.0,33.0,34.0,31.0,34.0,34.0,34.0,32.0,35.0,32.0,33.0,31.0,32.0,33.0,31.0,34.0,33.0,35.0,32.0,32.0,35.0,34.0,34.0,33.0,34.0,31.0,35.0,33.067,1.365
6,30.0,33.0,33.0,34.0,33.0,34.0,31.0,34.0,32.0,34.0,32.0,35.0,32.0,33.0,31.0,32.0,33.0,31.0,34.0,33.0,35.0,32.0,32.0,35.0,34.0,34.0,33.0,31.0,31.0,35.0,32.867,1.384
7,30.0,33.0,33.0,34.0,33.0,34.0,31.0,34.0,32.0,34.0,32.0,35.0,32.0,33.0,31.0,32.0,33.0,31.0,33.0,33.0,35.0,32.0,32.0,35.0,33.0,34.0,33.0,31.0,31.0,34.0,32.767,1.309
8,30.0,33.0,33.0,34.0,33.0,34.0,31.0,34.0,32.0,29.0,32.0,32.0,32.0,33.0,31.0,32.0,33.0,31.0,30.0,33.0,35.0,32.0,32.0,35.0,33.0,34.0,33.0,31.0,31.0,34.0,32.4,1.451
9,30.0,33.0,33.0,34.0,33.0,34.0,31.0,34.0,31.0,29.0,32.0,32.0,32.0,33.0,31.0,32.0,33.0,31.0,30.0,33.0,35.0,32.0,32.0,35.0,33.0,34.0,33.0,31.0,31.0,32.0,32.3,1.441
10,30.0,33.0,33.0,34.0,33.0,34.0,31.0,34.0,31.0,29.0,32.0,32.0,32.0,31.0,31.0,32.0,33.0,31.0,30.0,33.0,35.0,32.0,32.0,34.0,33.0,34.0,33.0,31.0,31.0,32.0,32.2,1.4
11,30.0,33.0,32.0,34.0,33.0,34.0,31.0,34.0,31.0,29.0,32.0,32.0,32.0,31.0,31.0,32.0,33.0,31.0,30.0,33.0,35.0,32.0,32.0,34.0,33.0,34.0,33.0,31.0,31.0,30.0,32.1,1.446
12,30.0,33.0,32.0,32.0,33.0,34.0,31.0,34.0,31.0,29.0,32.0,32.0,32.0,31.0,31.0,32.0,32.0,31.0,30.0,33.0,35.0,32.0,32.0,33.0,33.0,32.0,33.0,31.0,31.0,30.0,31.9,1.3
13,30.0,32.0,32.0,32.0,33.0,33.0,31.0,34.0,31.0,29.0,31.0,32.0,32.0,31.0,31.0,32.0,32.0,31.0,30.0,33.0,34.0,32.0,32.0,33.0,33.0,32.0,33.0,31.0,31.0,29.0,31.733,1.236
14,30.0,32.0,32.0,32.0,33.0,33.0,31.0,34.0,31.0,29.0,31.0,32.0,32.0,31.0,31.0,32.0,32.0,31.0,30.0,33.0,30.0,32.0,32.0,33.0,33.0,32.0,33.0,31.0,31.0,29.0,31.6,1.2
15,30.0,32.0,32.0,32.0,33.0,33.0,31.0,34.0,31.0,29.0,31.0,32.0,32.0,31.0,31.0,32.0,32.0,31.0,30.0,33.0,30.0,32.0,32.0,33.0,33.0,32.0,33.0,31.0,31.0,29.0,31.6,1.2
16,30.0,32.0,32.0,32.0,33.0,33.0,31.0,32.0,31.0,29.0,31.0,32.0,32.0,31.0,31.0,32.0,32.0,31.0,30.0,33.0,30.0,32.0,32.0,33.0,33.0,32.0,33.0,31.0,31.0,29.0,31.533,1.118
17,30.0,32.0,32.0,32.0,33.0,33.0,31.0,32.0,31.0,29.0,31.0,32.0,32.0,31.0,31.0,32.0,32.0,31.0,30.0,33.0,30.0,32.0,32.0,33.0,33.0,32.0,30.0,31.0,31.0,29.0,31.433,1.116
18,30.0,32.0,32.0,31.0,33.0,33.0,31.0,32.0,31.0,29.0,31.0,32.0,32.0,31.0,31.0,32.0,31.0,31.0,30.0,33.0,30.0,32.0,30.0,33.0,33.0,29.0,30.0,31.0,31.0,29.0,31.2,1.194
19,30.0,32.0,32.0,31.0,33.0,33.0,31.0,32.0,31.0,29.0,31.0,29.0,32.0,31.0,31.0,32.0,31.0,31.0,30.0,33.0,30.0,32.0,30.0,33.0,33.0,29.0,30.0,31.0,31.0,29.0,31.1,1.248
20,30.0,32.0,32.0,31.0,33.0,33.0,31.0,32.0,31.0,29.0,31.0,29.0,32.0,31.0,31.0,32.0,31.0,31.0,30.0,33.0,30.0,32.0,30.0,33.0,33.0,29.0,30.0,31.0,31.0,29.0,31.1,1.248
21,30.0,32.0,32.0,31.0,33.0,33.0,31.0,32.0,31.0,29.0,31.0,29.0,32.0,31.0,31.0,32.0,31.0,31.0,30.0,33.0,30.0,32.0,30.0,33.0,33.0,29.0,30.0,31.0,31.0,29.0,31.1,1.248
22,30.0,32.0,32.0,31.0,33.0,33.0,31.0,32.0,31.0,29.0,31.0,29.0,32.0,31.0,31.0,32.0,31.0,31.0,30.0,33.0,30.0,32.0,30.0,33.0,33.0,29.0,30.0,31.0,28.0,29.0,31.0,1.366
23,30.0,32.0,32.0,31.0,33.0,33.0,31.0,32.0,31.0,29.0,31.0,29.0,32.0,31.0,31.0,32.0,31.0,31.0,30.0,33.0,30.0,32.0,28.0,33.0,33.0,29.0,30.0,31.0,28.0,29.0,30.933,1.459
