Generations,Run0,Run1,Run2,Run3,Run4,Run5,Run6,Run7,Run8,Run9,Run10,Run11,Run12,Run13,Run14,Run15,Run16,Run17,Run18,Run19,Run20,Run21,Run22,Run23,Run24,Run25,Run26,Run27,Run28,Run29,ABF,StdDev
0,33.0,33.0,34.0,33.0,29.0,34.0,36.0,35.0,35.0,34.0,34.0,35.0,34.0,35.0,37.0,35.0,36.0,31.0,35.0,35.0,32.0,35.0,35.0,33.0,32.0,31.0,34.0,34.0,35.0,33.0,33.9,1.66
1,32.0,33.0,31.0,33.0,29.0,33.0,32.0,32.0,33.0,32.0,33.0,32.0,34.0,32.0,33.0,32.0,35.0,31.0,34.0,33.0,32.0,33.0,35.0,33.0,32.0,31.0,33.0,34.0,35.0,33.0,32.667,1.274
2,32.0,33.0,31.0,31.0,29.0,33.0,32.0,29.0,33.0,30.0,33.0,32.0,31.0,32.0,32.0,31.0,33.0,31.0,30.0,32.0,31.0,32.0,33.0,33.0,31.0,31.0,33.0,34.0,35.0,33.0,31.867,1.36
3,31.0,33.0,31.0,31.0,29.0,29.0,32.0,29.0,30.0,29.0,32.0,32.0,31.0,32.0,32.0,31.0,33.0,31.0,30.0,32.0,31.0,32.0,32.0,32.0,29.0,31.0,33.0,33.0,35.0,33.0,31.367,1.449
4,31.0,30.0,31.0,31.0,29.0,29.0,32.0,29.0,29.0,29.0,32.0,32.0,30.0,32.0,32.0,31.0,33.0,31.0,30.0,32.0,31.0,32.0,29.0,32.0,29.0,31.0,32.0,33.0,31.0,33.0,30.933,1.315
5,31.0,30.0,29.0,31.0,27.0,29.0,32.0,29.0,28.0,29.0,30.0,30.0,30.0,32.0,32.0,30.0,32.0,31.0,30.0,32.0,31.0,30.0,29.0,31.0,29.0,29.0,28.0,33.0,27.0,33.0,30.133,1.586
6,28.0,30.0,29.0,31.0,27.0,29.0,28.0,29.0,28.0,29.0,30.0,30.0,30.0,30.0,31.0,29.0,32.0,30.0,29.0,32.0,31.0,30.0,28.0,31.0,29.0,24.0,28.0,30.0,27.0,33.0,29.4,1.744
7,28.0,30.0,28.0,31.0,27.0,29.0,28.0,28.0,26.0,28.0,30.0,30.0,30.0,30.0,31.0,27.0,30.0,29.0,29.0,32.0,31.0,30.0,28.0,31.0,29.0,24.0,28.0,30.0,27.0,33.0,29.067,1.843
8,24.0,29.0,28.0,29.0,27.0,29.0,28.0,24.0,26.0,27.0,27.0,30.0,30.0,30.0,28.0,25.0,30.0,28.0,28.0,29.0,31.0,30.0,28.0,31.0,29.0,24.0,28.0,30.0,27.0,33.0,28.233,2.124
9,24.0,28.0,28.0,29.0,27.0,29.0,28.0,24.0,26.0,26.0,27.0,30.0,30.0,29.0,28.0,25.0,28.0,27.0,28.0,29.0,29.0,29.0,28.0,31.0,29.0,24.0,28.0,30.0,27.0,27.0,27.733,1.788
10,22.0,28.0,28.0,26.0,27.0,27.0,28.0,22.0,25.0,21.0,27.0,24.0,29.0,29.0,27.0,23.0,28.0,27.0,25.0,29.0,29.0,27.0,28.0,31.0,29.0,24.0,26.0,30.0,27.0,27.0,26.667,2.427
