Generations,Run0,Run1,Run2,Run3,Run4,Run5,Run6,Run7,Run8,Run9,Run10,Run11,Run12,Run13,Run14,Run15,Run16,Run17,Run18,Run19,Run20,Run21,Run22,Run23,Run24,Run25,Run26,Run27,Run28,Run29,ABF,StdDev
0,35.0,31.0,35.0,35.0,33.0,35.0,32.0,31.0,34.0,31.0,36.0,34.0,33.0,35.0,35.0,30.0,34.0,34.0,33.0,33.0,35.0,32.0,32.0,34.0,33.0,35.0,34.0,36.0,33.0,35.0,33.6,1.562
1,35.0,31.0,29.0,35.0,33.0,33.0,32.0,31.0,34.0,31.0,33.0,31.0,32.0,31.0,33.0,30.0,34.0,30.0,33.0,31.0,33.0,32.0,32.0,33.0,33.0,32.0,34.0,36.0,33.0,33.0,32.433,1.564
2,33.0,31.0,29.0,31.0,33.0,33.0,32.0,31.0,31.0,31.0,33.0,31.0,32.0,31.0,30.0,30.0,32.0,30.0,31.0,31.0,28.0,32.0,32.0,33.0,33.0,32.0,34.0,32.0,33.0,31.0,31.533,1.31
3,33.0,31.0,29.0,31.0,33.0,32.0,32.0,31.0,31.0,31.0,30.0,31.0,32.0,30.0,30.0,29.0,32.0,30.0,31.0,31.0,28.0,32.0,28.0,30.0,33.0,32.0,32.0,31.0,33.0,31.0,31.0,1.342
4,31.0,30.0,29.0,28.0,32.0,32.0,32.0,31.0,30.0,31.0,30.0,30.0,32.0,30.0,30.0,29.0,32.0,30.0,31.0,29.0,28.0,28.0,27.0,30.0,33.0,32.0,32.0,30.0,33.0,31.0,30.433,1.521
5,31.0,30.0,28.0,28.0,32.0,27.0,32.0,28.0,29.0,31.0,30.0,30.0,30.0,30.0,30.0,29.0,28.0,30.0,31.0,29.0,28.0,28.0,27.0,30.0,31.0,32.0,32.0,30.0,33.0,31.0,29.833,1.572
6,31.0,30.0,28.0,28.0,32.0,27.0,31.0,28.0,28.0,31.0,30.0,30.0,30.0,30.0,30.0,29.0,28.0,30.0,30.0,29.0,28.0,28.0,27.0,29.0,31.0,32.0,32.0,29.0,31.0,31.0,29.6,1.451
7,29.0,28.0,28.0,28.0,32.0,27.0,26.0,28.0,28.0,31.0,28.0,30.0,30.0,30.0,30.0,27.0,28.0,28.0,29.0,28.0,28.0,27.0,27.0,29.0,30.0,32.0,31.0,29.0,29.0,31.0,28.867,1.522
8,27.0,28.0,28.0,28.0,32.0,26.0,26.0,26.0,25.0,31.0,28.0,30.0,30.0,30.0,30.0,27.0,28.0,28.0,29.0,28.0,28.0,25.0,27.0,29.0,28.0,29.0,29.0,29.0,28.0,31.0,28.267,1.692
9,27.0,28.0,28.0,28.0,30.0,26.0,26.0,26.0,25.0,31.0,28.0,30.0,23.0,28.0,29.0,27.0,28.0,28.0,29.0,28.0,27.0,25.0,27.0,29.0,28.0,26.0,29.0,29.0,28.0,31.0,27.733,1.75
10,27.0,28.0,25.0,28.0,29.0,26.0,26.0,26.0,25.0,31.0,28.0,30.0,23.0,28.0,27.0,27.0,28.0,28.0,29.0,27.0,25.0,23.0,27.0,29.0,26.0,26.0,29.0,28.0,28.0,31.0,27.267,1.931
11,27.0,28.0,25.0,28.0,29.0,26.0,26.0,26.0,25.0,31.0,26.0,30.0,23.0,28.0,27.0,27.0,26.0,28.0,29.0,25.0,22.0,22.0,27.0,27.0,26.0,26.0,29.0,28.0,26.0,31.0,26.8,2.182
