Generations,Run0,Run1,Run2,Run3,Run4,Run5,Run6,Run7,Run8,Run9,Run10,Run11,Run12,Run13,Run14,Run15,Run16,Run17,Run18,Run19,Run20,Run21,Run22,Run23,Run24,Run25,Run26,Run27,Run28,Run29,ABF,StdDev
0,34.0,34.0,34.0,34.0,25.0,35.0,35.0,35.0,36.0,35.0,35.0,31.0,35.0,34.0,34.0,35.0,32.0,36.0,36.0,33.0,35.0,35.0,35.0,33.0,35.0,35.0,31.0,34.0,33.0,36.0,34.0,2.113
1,34.0,32.0,34.0,34.0,25.0,33.0,35.0,35.0,34.0,31.0,32.0,30.0,35.0,32.0,32.0,31.0,32.0,35.0,35.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,31.0,34.0,32.0,36.0,32.833,2.034
2,32.0,32.0,32.0,32.0,25.0,33.0,30.0,34.0,34.0,29.0,32.0,30.0,35.0,32.0,32.0,31.0,32.0,27.0,35.0,31.0,33.0,33.0,32.0,33.0,31.0,32.0,31.0,32.0,30.0,33.0,31.667,2.055
3,31.0,30.0,32.0,31.0,25.0,30.0,30.0,31.0,32.0,29.0,31.0,30.0,33.0,29.0,32.0,29.0,32.0,27.0,34.0,31.0,32.0,32.0,32.0,32.0,31.0,32.0,31.0,32.0,30.0,30.0,30.767,1.745
4,28.0,30.0,32.0,28.0,25.0,30.0,30.0,31.0,30.0,29.0,31.0,30.0,31.0,29.0,31.0,29.0,29.0,27.0,32.0,29.0,31.0,31.0,29.0,32.0,31.0,32.0,31.0,32.0,30.0,30.0,30.0,1.592
5,28.0,30.0,29.0,28.0,25.0,29.0,30.0,29.0,30.0,29.0,30.0,30.0,31.0,27.0,31.0,29.0,29.0,27.0,29.0,29.0,31.0,31.0,26.0,32.0,31.0,31.0,31.0,29.0,30.0,30.0,29.367,1.581
6,27.0,30.0,29.0,27.0,25.0,29.0,30.0,29.0,30.0,29.0,30.0,29.0,31.0,27.0,31.0,29.0,29.0,26.0,29.0,29.0,28.0,31.0,26.0,32.0,29.0,31.0,30.0,29.0,30.0,28.0,28.967,1.622
7,27.0,30.0,29.0,27.0,25.0,28.0,30.0,26.0,30.0,29.0,30.0,27.0,30.0,27.0,31.0,28.0,29.0,26.0,29.0,29.0,28.0,29.0,26.0,32.0,28.0,31.0,29.0,29.0,29.0,28.0,28.533,1.628
8,27.0,30.0,29.0,26.0,25.0,27.0,30.0,26.0,30.0,28.0,30.0,27.0,28.0,27.0,31.0,28.0,29.0,26.0,27.0,29.0,28.0,29.0,26.0,31.0,25.0,28.0,29.0,29.0,28.0,27.0,28.0,1.633
9,26.0,30.0,27.0,26.0,24.0,26.0,30.0,26.0,30.0,27.0,30.0,27.0,28.0,27.0,30.0,28.0,27.0,26.0,27.0,29.0,27.0,28.0,26.0,29.0,25.0,28.0,26.0,29.0,26.0,27.0,27.4,1.604
10,26.0,29.0,27.0,26.0,24.0,25.0,30.0,26.0,29.0,27.0,30.0,26.0,28.0,25.0,30.0,28.0,27.0,26.0,27.0,27.0,27.0,28.0,26.0,27.0,25.0,28.0,26.0,29.0,26.0,27.0,27.067,1.548
11,25.0,29.0,27.0,26.0,24.0,25.0,30.0,23.0,28.0,27.0,29.0,26.0,28.0,25.0,30.0,28.0,26.0,26.0,26.0,27.0,27.0,28.0,25.0,27.0,25.0,28.0,26.0,23.0,26.0,27.0,26.567,1.764
12,25.0,29.0,27.0,26.0,23.0,25.0,30.0,23.0,28.0,27.0,28.0,26.0,28.0,25.0,30.0,28.0,26.0,26.0,26.0,26.0,26.0,28.0,25.0,27.0,23.0,28.0,26.0,23.0,26.0,27.0,26.367,1.871
13,25.0,29.0,27.0,26.0,23.0,25.0,30.0,23.0,28.0,27.0,28.0,26.0,28.0,25.0,30.0,28.0,26.0,26.0,25.0,26.0,26.0,28.0,24.0,27.0,23.0,28.0,26.0,23.0,26.0,25.0,26.233,1.927
14,25.0,29.0,27.0,26.0,21.0,25.0,29.0,23.0,28.0,27.0,28.0,26.0,28.0,25.0,30.0,28.0,26.0,26.0,25.0,26.0,26.0,28.0,24.0,27.0,23.0,28.0,26.0,23.0,26.0,25.0,26.133,2.012
15,25.0,28.0,27.0,26.0,21.0,25.0,29.0,23.0,27.0,27.0,28.0,26.0,28.0,25.0,30.0,28.0,26.0,26.0,25.0,25.0,26.0,28.0,24.0,27.0,23.0,28.0,26.0,23.0,26.0,25.0,26.033,1.958
16,25.0,28.0,27.0,26.0,21.0,25.0,29.0,23.0,27.0,27.0,26.0,26.0,28.0,25.0,30.0,28.0,26.0,26.0,25.0,25.0,26.0,28.0,24.0,27.0,22.0,28.0,26.0,23.0,26.0,25.0,25.933,1.982
17,25.0,28.0,27.0,26.0,21.0,25.0,29.0,21.0,27.0,27.0,26.0,26.0,28.0,25.0,30.0,28.0,26.0,24.0,25.0,25.0,26.0,28.0,24.0,27.0,22.0,28.0,25.0,23.0,26.0,25.0,25.767,2.14
18,24.0,27.0,27.0,26.0,21.0,25.0,29.0,21.0,27.0,27.0,26.0,26.0,28.0,25.0,30.0,28.0,25.0,24.0,25.0,25.0,26.0,28.0,24.0,27.0,21.0,26.0,25.0,23.0,26.0,25.0,25.567,2.155
19,23.0,27.0,27.0,26.0,21.0,25.0,29.0,21.0,27.0,27.0,26.0,26.0,28.0,25.0,30.0,28.0,25.0,24.0,25.0,25.0,26.0,26.0,23.0,27.0,21.0,24.0,25.0,23.0,25.0,25.0,25.333,2.181
20,23.0,27.0,27.0,26.0,21.0,25.0,29.0,21.0,27.0,24.0,25.0,26.0,28.0,25.0,27.0,28.0,25.0,24.0,25.0,25.0,26.0,26.0,23.0,27.0,21.0,24.0,25.0,23.0,25.0,25.0,25.1,2.006
21,21.0,27.0,25.0,26.0,21.0,24.0,29.0,21.0,27.0,23.0,25.0,26.0,27.0,25.0,27.0,28.0,25.0,24.0,25.0,25.0,25.0,26.0,23.0,27.0,21.0,24.0,25.0,23.0,25.0,25.0,24.833,2.051
22,21.0,27.0,25.0,26.0,21.0,24.0,29.0,21.0,27.0,23.0,25.0,26.0,26.0,25.0,27.0,27.0,25.0,24.0,25.0,25.0,25.0,26.0,23.0,27.0,21.0,24.0,25.0,23.0,25.0,25.0,24.767,1.978
23,21.0,27.0,22.0,26.0,21.0,24.0,29.0,21.0,27.0,23.0,25.0,26.0,26.0,25.0,27.0,27.0,25.0,24.0,25.0,25.0,25.0,24.0,23.0,27.0,21.0,22.0,25.0,23.0,25.0,25.0,24.533,2.077
24,21.0,27.0,22.0,26.0,21.0,24.0,29.0,21.0,27.0,23.0,25.0,26.0,26.0,25.0,27.0,27.0,25.0,24.0,25.0,25.0,25.0,24.0,23.0,27.0,21.0,22.0,25.0,23.0,25.0,25.0,24.533,2.077
25,21.0,27.0,22.0,26.0,21.0,24.0,29.0,21.0,27.0,22.0,25.0,26.0,25.0,25.0,25.0,27.0,25.0,24.0,25.0,24.0,25.0,24.0,23.0,27.0,21.0,22.0,25.0,23.0,25.0,25.0,24.367,2.041
26,21.0,27.0,22.0,26.0,21.0,24.0,29.0,21.0,27.0,22.0,25.0,26.0,25.0,25.0,24.0,27.0,25.0,24.0,25.0,24.0,25.0,24.0,23.0,27.0,20.0,22.0,25.0,23.0,25.0,25.0,24.3,2.1
27,21.0,25.0,22.0,26.0,21.0,24.0,29.0,21.0,27.0,22.0,25.0,26.0,23.0,25.0,24.0,27.0,25.0,24.0,25.0,24.0,25.0,24.0,23.0,26.0,20.0,22.0,25.0,22.0,25.0,25.0,24.1,2.039
28,21.0,25.0,22.0,26.0,21.0,24.0,29.0,21.0,27.0,22.0,25.0,26.0,23.0,25.0,24.0,23.0,25.0,24.0,25.0,24.0,25.0,24.0,23.0,26.0,20.0,22.0,25.0,22.0,25.0,25.0,23.967,1.975
29,21.0,25.0,22.0,26.0,21.0,24.0,29.0,21.0,27.0,22.0,25.0,26.0,22.0,25.0,24.0,23.0,25.0,24.0,25.0,24.0,25.0,24.0,23.0,26.0,20.0,22.0,25.0,22.0,25.0,25.0,23.933,1.999
30,21.0,25.0,22.0,26.0,21.0,24.0,29.0,21.0,27.0,22.0,25.0,26.0,22.0,25.0,24.0,23.0,25.0,24.0,25.0,24.0,25.0,24.0,23.0,25.0,20.0,22.0,25.0,22.0,25.0,25.0,23.9,1.972
31,21.0,25.0,22.0,26.0,21.0,24.0,29.0,21.0,27.0,22.0,24.0,26.0,22.0,25.0,24.0,23.0,24.0,24.0,25.0,24.0,25.0,24.0,23.0,25.0,20.0,22.0,25.0,22.0,25.0,24.0,23.8,1.939
32,21.0,25.0,22.0,26.0,21.0,24.0,29.0,21.0,27.0,22.0,24.0,26.0,22.0,25.0,24.0,20.0,24.0,24.0,25.0,23.0,25.0,24.0,23.0,25.0,20.0,22.0,25.0,22.0,25.0,24.0,23.667,2.055
33,21.0,25.0,22.0,26.0,21.0,24.0,29.0,21.0,27.0,22.0,24.0,26.0,22.0,25.0,24.0,20.0,24.0,23.0,25.0,23.0,25.0,24.0,23.0,25.0,20.0,22.0,25.0,22.0,25.0,22.0,23.567,2.077
