Generations,Run0,Run1,Run2,Run3,Run4,Run5,Run6,Run7,Run8,Run9,Run10,Run11,Run12,Run13,Run14,Run15,Run16,Run17,Run18,Run19,Run20,Run21,Run22,Run23,Run24,Run25,Run26,Run27,Run28,Run29,ABF,StdDev
0,32.0,32.0,35.0,34.0,33.0,33.0,33.0,35.0,34.0,31.0,35.0,34.0,35.0,32.0,34.0,35.0,36.0,30.0,34.0,34.0,34.0,33.0,34.0,34.0,35.0,34.0,34.0,35.0,34.0,33.0,33.7,1.295
1,32.0,32.0,34.0,34.0,33.0,33.0,32.0,34.0,32.0,31.0,33.0,34.0,33.0,32.0,33.0,35.0,32.0,30.0,33.0,28.0,32.0,33.0,34.0,34.0,35.0,30.0,33.0,35.0,28.0,31.0,32.5,1.765
2,27.0,32.0,31.0,33.0,32.0,31.0,31.0,33.0,32.0,31.0,32.0,31.0,31.0,30.0,33.0,34.0,32.0,30.0,33.0,28.0,31.0,28.0,34.0,30.0,33.0,30.0,32.0,31.0,28.0,31.0,31.167,1.734
3,27.0,29.0,31.0,32.0,32.0,31.0,30.0,31.0,30.0,30.0,28.0,30.0,31.0,30.0,32.0,32.0,29.0,30.0,32.0,28.0,31.0,28.0,33.0,30.0,33.0,27.0,32.0,31.0,28.0,31.0,30.3,1.656
4,25.0,29.0,31.0,27.0,32.0,30.0,27.0,29.0,30.0,29.0,28.0,29.0,31.0,30.0,29.0,31.0,29.0,30.0,30.0,25.0,31.0,28.0,28.0,30.0,32.0,27.0,30.0,31.0,28.0,31.0,29.233,1.783
5,25.0,28.0,27.0,27.0,31.0,30.0,26.0,29.0,30.0,29.0,28.0,28.0,27.0,30.0,29.0,31.0,28.0,28.0,30.0,25.0,31.0,28.0,28.0,30.0,30.0,26.0,29.0,30.0,28.0,28.0,28.467,1.648
6,24.0,28.0,27.0,27.0,28.0,27.0,26.0,29.0,30.0,28.0,28.0,28.0,27.0,28.0,29.0,31.0,27.0,27.0,30.0,25.0,27.0,27.0,28.0,30.0,30.0,25.0,29.0,30.0,27.0,28.0,27.833,1.614
7,23.0,27.0,27.0,27.0,28.0,27.0,24.0,25.0,28.0,28.0,26.0,28.0,27.0,28.0,28.0,28.0,23.0,27.0,28.0,25.0,26.0,25.0,28.0,26.0,30.0,24.0,29.0,27.0,27.0,28.0,26.733,1.692
8,23.0,27.0,27.0,26.0,28.0,27.0,24.0,25.0,27.0,26.0,25.0,27.0,27.0,26.0,28.0,28.0,23.0,27.0,28.0,22.0,23.0,23.0,27.0,26.0,30.0,23.0,28.0,26.0,27.0,27.0,26.033,1.941
9,23.0,27.0,27.0,26.0,28.0,26.0,23.0,24.0,24.0,26.0,25.0,24.0,26.0,24.0,27.0,27.0,23.0,27.0,28.0,22.0,22.0,23.0,27.0,26.0,25.0,23.0,27.0,26.0,25.0,27.0,25.267,1.788
