Generations,Run0,Run1,Run2,Run3,Run4,Run5,Run6,Run7,Run8,Run9,Run10,Run11,Run12,Run13,Run14,Run15,Run16,Run17,Run18,Run19,Run20,Run21,Run22,Run23,Run24,Run25,Run26,Run27,Run28,Run29,ABF,StdDev
0,34.0,32.0,36.0,32.0,33.0,34.0,33.0,36.0,35.0,33.0,34.0,35.0,37.0,32.0,33.0,34.0,31.0,34.0,34.0,32.0,34.0,34.0,36.0,36.0,35.0,37.0,36.0,34.0,34.0,33.0,34.1,1.535
1,34.0,32.0,36.0,32.0,33.0,34.0,33.0,36.0,32.0,33.0,34.0,34.0,33.0,32.0,33.0,34.0,31.0,32.0,34.0,32.0,33.0,33.0,32.0,36.0,35.0,36.0,36.0,34.0,34.0,33.0,33.533,1.408
2,34.0,32.0,31.0,32.0,33.0,34.0,33.0,33.0,32.0,33.0,34.0,33.0,33.0,32.0,31.0,34.0,31.0,32.0,34.0,32.0,33.0,29.0,32.0,36.0,35.0,35.0,36.0,33.0,34.0,33.0,32.967,1.494
3,34.0,32.0,31.0,32.0,33.0,34.0,32.0,33.0,32.0,33.0,30.0,32.0,33.0,32.0,31.0,34.0,31.0,32.0,34.0,32.0,33.0,29.0,32.0,31.0,35.0,35.0,36.0,33.0,34.0,33.0,32.6,1.497
4,34.0,32.0,31.0,32.0,33.0,34.0,32.0,33.0,32.0,33.0,30.0,31.0,33.0,32.0,31.0,32.0,31.0,32.0,34.0,32.0,33.0,29.0,31.0,31.0,35.0,35.0,35.0,33.0,34.0,33.0,32.433,1.453
5,34.0,32.0,31.0,32.0,33.0,34.0,32.0,33.0,32.0,33.0,30.0,31.0,33.0,32.0,31.0,32.0,31.0,32.0,34.0,32.0,33.0,29.0,31.0,31.0,35.0,35.0,35.0,33.0,34.0,33.0,32.433,1.453
6,34.0,32.0,31.0,32.0,33.0,30.0,32.0,30.0,32.0,33.0,30.0,31.0,33.0,32.0,31.0,32.0,31.0,32.0,34.0,32.0,33.0,29.0,31.0,31.0,35.0,35.0,35.0,31.0,32.0,33.0,32.067,1.504
7,31.0,32.0,31.0,32.0,33.0,30.0,32.0,30.0,32.0,33.0,30.0,31.0,33.0,32.0,31.0,32.0,31.0,32.0,34.0,32.0,33.0,29.0,31.0,31.0,35.0,35.0,35.0,31.0,32.0,33.0,31.967,1.472
8,31.0,32.0,31.0,32.0,33.0,30.0,32.0,30.0,32.0,33.0,30.0,31.0,33.0,32.0,31.0,32.0,31.0,32.0,34.0,32.0,33.0,29.0,31.0,31.0,34.0,35.0,35.0,31.0,29.0,33.0,31.833,1.507
9,31.0,32.0,31.0,32.0,33.0,30.0,26.0,30.0,32.0,33.0,30.0,31.0,33.0,32.0,31.0,32.0,31.0,32.0,34.0,32.0,33.0,29.0,31.0,31.0,34.0,31.0,35.0,31.0,29.0,33.0,31.5,1.727
