Generations,Run0,Run1,Run2,Run3,Run4,Run5,Run6,Run7,Run8,Run9,Run10,Run11,Run12,Run13,Run14,Run15,Run16,Run17,Run18,Run19,Run20,Run21,Run22,Run23,Run24,Run25,Run26,Run27,Run28,Run29,ABF,StdDev
0,34.0,33.0,34.0,33.0,34.0,32.0,33.0,32.0,35.0,35.0,33.0,36.0,34.0,33.0,36.0,34.0,33.0,37.0,33.0,34.0,33.0,32.0,35.0,35.0,36.0,35.0,35.0,35.0,34.0,30.0,33.933,1.459
1,34.0,33.0,34.0,32.0,28.0,30.0,33.0,32.0,32.0,32.0,31.0,33.0,34.0,32.0,35.0,33.0,32.0,35.0,31.0,32.0,33.0,32.0,31.0,35.0,35.0,31.0,33.0,32.0,34.0,29.0,32.433,1.687
2,32.0,33.0,30.0,30.0,26.0,30.0,32.0,32.0,32.0,28.0,30.0,32.0,33.0,30.0,30.0,32.0,32.0,34.0,31.0,32.0,33.0,32.0,31.0,32.0,33.0,31.0,33.0,32.0,34.0,29.0,31.367,1.722
3,31.0,30.0,30.0,29.0,26.0,30.0,30.0,32.0,31.0,28.0,30.0,32.0,32.0,30.0,30.0,32.0,29.0,33.0,29.0,31.0,28.0,30.0,31.0,31.0,33.0,30.0,33.0,32.0,32.0,29.0,30.467,1.607
4,30.0,29.0,30.0,27.0,26.0,30.0,28.0,32.0,28.0,28.0,30.0,31.0,28.0,30.0,30.0,30.0,29.0,33.0,27.0,29.0,28.0,29.0,29.0,31.0,32.0,30.0,33.0,32.0,32.0,29.0,29.667,1.758
5,30.0,29.0,29.0,26.0,26.0,30.0,28.0,32.0,27.0,28.0,29.0,30.0,28.0,29.0,30.0,30.0,29.0,32.0,27.0,29.0,28.0,25.0,29.0,29.0,32.0,30.0,32.0,29.0,32.0,29.0,29.1,1.795
6,30.0,26.0,27.0,25.0,25.0,30.0,28.0,31.0,27.0,28.0,28.0,27.0,28.0,28.0,30.0,30.0,28.0,31.0,27.0,29.0,28.0,25.0,28.0,29.0,30.0,30.0,32.0,28.0,31.0,27.0,28.367,1.835
7,27.0,26.0,27.0,25.0,25.0,29.0,26.0,29.0,24.0,27.0,25.0,27.0,28.0,27.0,30.0,29.0,28.0,31.0,27.0,28.0,28.0,25.0,25.0,28.0,27.0,28.0,30.0,28.0,29.0,27.0,27.333,1.68
8,27.0,26.0,27.0,25.0,25.0,28.0,24.0,27.0,24.0,26.0,25.0,27.0,28.0,27.0,30.0,29.0,28.0,29.0,26.0,28.0,28.0,25.0,25.0,27.0,26.0,28.0,30.0,28.0,29.0,27.0,26.967,1.622
9,27.0,26.0,27.0,25.0,24.0,28.0,24.0,27.0,24.0,24.0,25.0,27.0,28.0,27.0,30.0,29.0,27.0,29.0,26.0,28.0,28.0,23.0,25.0,27.0,26.0,24.0,29.0,27.0,27.0,27.0,26.5,1.765
10,27.0,26.0,26.0,25.0,23.0,28.0,24.0,27.0,24.0,24.0,24.0,27.0,28.0,26.0,30.0,29.0,26.0,29.0,25.0,28.0,27.0,23.0,25.0,23.0,26.0,24.0,29.0,25.0,27.0,27.0,26.067,1.931
11,26.0,26.0,25.0,25.0,23.0,27.0,24.0,26.0,22.0,24.0,24.0,26.0,28.0,26.0,30.0,29.0,24.0,29.0,25.0,28.0,27.0,22.0,25.0,23.0,26.0,24.0,29.0,25.0,25.0,27.0,25.667,2.055
12,25.0,26.0,23.0,23.0,22.0,27.0,23.0,26.0,22.0,24.0,22.0,25.0,28.0,24.0,30.0,29.0,24.0,29.0,25.0,28.0,27.0,21.0,23.0,23.0,26.0,24.0,29.0,25.0,25.0,27.0,25.167,2.396
13,25.0,26.0,23.0,22.0,22.0,27.0,23.0,26.0,22.0,24.0,22.0,24.0,28.0,24.0,28.0,28.0,24.0,29.0,24.0,27.0,26.0,21.0,23.0,23.0,26.0,24.0,28.0,25.0,24.0,27.0,24.833,2.177
14,25.0,26.0,23.0,22.0,22.0,25.0,23.0,23.0,22.0,24.0,22.0,24.0,25.0,24.0,27.0,27.0,24.0,28.0,24.0,27.0,26.0,20.0,23.0,22.0,26.0,24.0,26.0,25.0,22.0,27.0,24.267,1.948
15,25.0,23.0,23.0,22.0,22.0,25.0,22.0,23.0,17.0,24.0,21.0,23.0,24.0,24.0,27.0,27.0,24.0,28.0,23.0,27.0,26.0,20.0,23.0,22.0,26.0,24.0,26.0,24.0,22.0,27.0,23.8,2.344
16,25.0,23.0,23.0,22.0,22.0,25.0,19.0,23.0,17.0,23.0,21.0,22.0,23.0,24.0,25.0,27.0,24.0,28.0,23.0,27.0,26.0,20.0,21.0,22.0,24.0,20.0,26.0,23.0,22.0,27.0,23.233,2.499
17,25.0,22.0,23.0,22.0,22.0,25.0,19.0,23.0,17.0,23.0,19.0,22.0,23.0,24.0,25.0,27.0,24.0,26.0,22.0,26.0,26.0,20.0,19.0,21.0,24.0,20.0,26.0,23.0,22.0,27.0,22.9,2.548
18,25.0,22.0,23.0,22.0,22.0,24.0,19.0,23.0,17.0,23.0,17.0,22.0,23.0,24.0,25.0,27.0,24.0,26.0,22.0,26.0,25.0,18.0,19.0,21.0,24.0,20.0,25.0,23.0,22.0,27.0,22.667,2.675
19,24.0,22.0,23.0,21.0,21.0,23.0,18.0,23.0,17.0,23.0,16.0,22.0,21.0,23.0,25.0,26.0,24.0,26.0,22.0,26.0,25.0,18.0,18.0,21.0,24.0,20.0,24.0,23.0,21.0,23.0,22.1,2.625
20,24.0,22.0,23.0,20.0,20.0,22.0,18.0,23.0,17.0,20.0,16.0,20.0,21.0,22.0,23.0,24.0,24.0,25.0,21.0,26.0,24.0,18.0,18.0,20.0,22.0,20.0,24.0,23.0,21.0,23.0,21.467,2.432
21,22.0,22.0,23.0,19.0,19.0,22.0,18.0,23.0,17.0,20.0,16.0,20.0,21.0,22.0,22.0,24.0,24.0,25.0,21.0,23.0,22.0,16.0,18.0,20.0,22.0,19.0,24.0,23.0,21.0,23.0,21.033,2.373
22,22.0,20.0,23.0,19.0,19.0,21.0,18.0,23.0,17.0,20.0,16.0,20.0,21.0,22.0,22.0,22.0,24.0,25.0,21.0,23.0,22.0,15.0,18.0,20.0,22.0,18.0,23.0,22.0,21.0,23.0,20.733,2.351
23,22.0,20.0,21.0,19.0,19.0,21.0,18.0,23.0,17.0,17.0,15.0,20.0,20.0,22.0,22.0,22.0,23.0,23.0,21.0,23.0,22.0,15.0,18.0,20.0,22.0,18.0,23.0,20.0,19.0,23.0,20.267,2.323
24,22.0,20.0,21.0,19.0,19.0,21.0,18.0,23.0,17.0,17.0,14.0,20.0,20.0,22.0,22.0,22.0,23.0,23.0,21.0,23.0,22.0,15.0,18.0,20.0,22.0,18.0,23.0,20.0,19.0,23.0,20.233,2.404
25,22.0,20.0,21.0,19.0,19.0,20.0,18.0,22.0,17.0,17.0,14.0,20.0,20.0,22.0,22.0,22.0,22.0,23.0,21.0,23.0,22.0,15.0,18.0,20.0,22.0,18.0,23.0,20.0,18.0,23.0,20.1,2.357
26,21.0,20.0,21.0,18.0,19.0,20.0,17.0,20.0,16.0,17.0,14.0,20.0,20.0,22.0,21.0,22.0,22.0,23.0,20.0,23.0,22.0,15.0,18.0,20.0,22.0,18.0,23.0,20.0,18.0,21.0,19.767,2.319
27,21.0,20.0,20.0,18.0,19.0,20.0,17.0,20.0,16.0,16.0,14.0,19.0,20.0,22.0,21.0,22.0,21.0,23.0,20.0,21.0,22.0,15.0,18.0,19.0,22.0,18.0,23.0,20.0,17.0,21.0,19.5,2.291
28,21.0,20.0,20.0,18.0,19.0,20.0,16.0,20.0,16.0,16.0,14.0,18.0,20.0,21.0,20.0,22.0,21.0,21.0,20.0,21.0,22.0,15.0,18.0,18.0,22.0,18.0,23.0,20.0,16.0,21.0,19.233,2.276
29,20.0,20.0,20.0,18.0,19.0,20.0,16.0,20.0,16.0,15.0,14.0,18.0,19.0,21.0,19.0,22.0,21.0,21.0,20.0,21.0,21.0,15.0,18.0,18.0,19.0,17.0,22.0,20.0,15.0,21.0,18.867,2.217
30,19.0,20.0,20.0,18.0,19.0,20.0,16.0,20.0,16.0,15.0,13.0,16.0,18.0,21.0,19.0,22.0,21.0,21.0,19.0,20.0,21.0,15.0,18.0,18.0,19.0,16.0,22.0,20.0,15.0,21.0,18.6,2.332
31,19.0,20.0,20.0,18.0,19.0,20.0,16.0,20.0,15.0,15.0,13.0,16.0,18.0,21.0,19.0,22.0,20.0,20.0,17.0,20.0,21.0,15.0,18.0,17.0,19.0,16.0,22.0,20.0,14.0,21.0,18.367,2.401
32,19.0,20.0,20.0,18.0,19.0,20.0,16.0,20.0,15.0,15.0,13.0,16.0,18.0,21.0,17.0,22.0,20.0,20.0,17.0,20.0,19.0,15.0,18.0,16.0,18.0,16.0,22.0,20.0,14.0,21.0,18.167,2.382
33,19.0,20.0,20.0,16.0,19.0,20.0,15.0,19.0,14.0,15.0,13.0,16.0,18.0,20.0,17.0,22.0,20.0,20.0,17.0,19.0,19.0,14.0,18.0,16.0,18.0,16.0,22.0,20.0,14.0,21.0,17.9,2.468
34,19.0,20.0,20.0,16.0,18.0,20.0,15.0,19.0,14.0,15.0,12.0,14.0,18.0,20.0,17.0,22.0,20.0,20.0,17.0,18.0,19.0,14.0,18.0,16.0,18.0,16.0,22.0,20.0,14.0,21.0,17.733,2.594
