Generations,Run0,Run1,Run2,Run3,Run4,Run5,Run6,Run7,Run8,Run9,Run10,Run11,Run12,Run13,Run14,Run15,Run16,Run17,Run18,Run19,Run20,Run21,Run22,Run23,Run24,Run25,Run26,Run27,Run28,Run29,ABF,StdDev
0,21.0,19.0,19.0,18.0,18.0,20.0,19.0,21.0,21.0,19.0,21.0,21.0,14.0,20.0,18.0,19.0,22.0,20.0,19.0,23.0,22.0,22.0,17.0,21.0,19.0,22.0,20.0,21.0,19.0,22.0,19.9,1.832
1,20.0,18.0,19.0,17.0,17.0,20.0,19.0,21.0,19.0,19.0,21.0,20.0,14.0,18.0,18.0,19.0,22.0,20.0,19.0,21.0,19.0,16.0,17.0,18.0,16.0,19.0,20.0,20.0,19.0,21.0,18.867,1.727
2,19.0,18.0,18.0,17.0,16.0,20.0,18.0,20.0,19.0,18.0,20.0,18.0,12.0,17.0,18.0,19.0,15.0,19.0,19.0,18.0,19.0,16.0,17.0,18.0,15.0,19.0,17.0,15.0,19.0,20.0,17.767,1.802
3,18.0,16.0,17.0,17.0,16.0,19.0,17.0,19.0,19.0,18.0,19.0,18.0,12.0,17.0,18.0,15.0,15.0,19.0,19.0,17.0,18.0,16.0,15.0,18.0,14.0,19.0,17.0,15.0,19.0,18.0,17.133,1.746
4,17.0,16.0,17.0,17.0,16.0,18.0,16.0,16.0,18.0,18.0,19.0,17.0,12.0,17.0,18.0,15.0,15.0,16.0,19.0,13.0,18.0,13.0,15.0,17.0,14.0,17.0,14.0,12.0,16.0,18.0,16.133,1.91
5,16.0,16.0,15.0,14.0,16.0,18.0,16.0,16.0,18.0,15.0,18.0,17.0,12.0,17.0,17.0,15.0,13.0,16.0,17.0,13.0,18.0,12.0,15.0,17.0,14.0,17.0,14.0,12.0,15.0,15.0,15.467,1.802
6,15.0,16.0,15.0,14.0,15.0,18.0,16.0,16.0,17.0,15.0,18.0,16.0,12.0,16.0,17.0,14.0,13.0,16.0,17.0,13.0,16.0,12.0,10.0,15.0,14.0,17.0,14.0,12.0,12.0,15.0,14.867,1.945
7,15.0,14.0,14.0,14.0,15.0,18.0,15.0,16.0,16.0,15.0,16.0,16.0,12.0,14.0,17.0,14.0,13.0,16.0,15.0,13.0,16.0,12.0,10.0,15.0,13.0,15.0,14.0,12.0,12.0,13.0,14.333,1.719
8,15.0,14.0,14.0,14.0,14.0,16.0,14.0,16.0,15.0,15.0,16.0,14.0,12.0,14.0,17.0,14.0,13.0,16.0,15.0,12.0,16.0,12.0,10.0,15.0,12.0,14.0,14.0,12.0,12.0,13.0,14.0,1.592
9,15.0,14.0,14.0,14.0,14.0,15.0,14.0,16.0,15.0,14.0,16.0,14.0,12.0,14.0,17.0,14.0,13.0,16.0,15.0,12.0,16.0,11.0,10.0,14.0,12.0,14.0,14.0,12.0,12.0,13.0,13.867,1.586
10,12.0,13.0,14.0,13.0,14.0,12.0,14.0,16.0,15.0,14.0,16.0,14.0,12.0,14.0,16.0,14.0,13.0,16.0,12.0,12.0,15.0,11.0,10.0,14.0,11.0,14.0,14.0,11.0,12.0,13.0,13.367,1.602
11,12.0,13.0,14.0,13.0,14.0,10.0,14.0,16.0,15.0,14.0,15.0,14.0,12.0,14.0,15.0,14.0,13.0,16.0,12.0,12.0,15.0,11.0,10.0,13.0,11.0,12.0,14.0,11.0,12.0,13.0,13.133,1.607
12,12.0,13.0,14.0,12.0,14.0,10.0,14.0,16.0,15.0,14.0,14.0,13.0,10.0,12.0,15.0,14.0,13.0,16.0,12.0,12.0,15.0,11.0,10.0,12.0,11.0,12.0,14.0,11.0,12.0,12.0,12.833,1.675
