Generations,Run0,Run1,Run2,Run3,Run4,Run5,Run6,Run7,Run8,Run9,Run10,Run11,Run12,Run13,Run14,Run15,Run16,Run17,Run18,Run19,Run20,Run21,Run22,Run23,Run24,Run25,Run26,Run27,Run28,Run29,ABF,StdDev
0,18.0,20.0,21.0,23.0,20.0,19.0,20.0,20.0,22.0,21.0,23.0,21.0,20.0,22.0,23.0,22.0,20.0,22.0,17.0,19.0,19.0,21.0,19.0,20.0,20.0,21.0,22.0,21.0,23.0,20.0,20.633,1.494
1,16.0,20.0,20.0,19.0,20.0,19.0,20.0,20.0,20.0,20.0,20.0,19.0,20.0,18.0,21.0,18.0,20.0,20.0,17.0,19.0,19.0,19.0,19.0,20.0,20.0,20.0,20.0,20.0,20.0,19.0,19.4,1.02
2,16.0,20.0,20.0,18.0,17.0,19.0,19.0,20.0,18.0,19.0,20.0,19.0,20.0,18.0,16.0,18.0,20.0,20.0,17.0,15.0,19.0,18.0,17.0,20.0,16.0,18.0,19.0,20.0,19.0,19.0,18.467,1.431
3,16.0,20.0,18.0,15.0,17.0,17.0,17.0,15.0,18.0,17.0,18.0,18.0,20.0,18.0,16.0,18.0,18.0,20.0,17.0,15.0,17.0,18.0,17.0,20.0,16.0,18.0,19.0,19.0,19.0,16.0,17.567,1.453
4,16.0,19.0,18.0,15.0,17.0,17.0,17.0,15.0,18.0,17.0,18.0,18.0,17.0,18.0,16.0,18.0,18.0,20.0,17.0,15.0,17.0,17.0,17.0,19.0,16.0,17.0,16.0,19.0,19.0,16.0,17.233,1.257
5,16.0,18.0,18.0,15.0,17.0,16.0,17.0,15.0,18.0,17.0,18.0,18.0,17.0,18.0,16.0,17.0,18.0,18.0,17.0,15.0,17.0,17.0,17.0,19.0,16.0,17.0,16.0,19.0,19.0,16.0,17.067,1.123
6,16.0,13.0,18.0,15.0,17.0,16.0,17.0,15.0,18.0,16.0,17.0,18.0,17.0,18.0,16.0,17.0,15.0,18.0,16.0,15.0,17.0,17.0,17.0,19.0,16.0,17.0,13.0,19.0,13.0,16.0,16.4,1.562
7,15.0,13.0,18.0,13.0,17.0,16.0,17.0,15.0,16.0,16.0,17.0,18.0,15.0,17.0,16.0,17.0,15.0,18.0,16.0,15.0,17.0,17.0,17.0,18.0,16.0,16.0,13.0,18.0,13.0,16.0,16.033,1.516
8,15.0,13.0,18.0,13.0,12.0,16.0,17.0,15.0,16.0,15.0,14.0,18.0,13.0,15.0,16.0,16.0,15.0,17.0,16.0,14.0,16.0,14.0,17.0,18.0,16.0,16.0,12.0,15.0,13.0,16.0,15.233,1.667
9,15.0,13.0,15.0,11.0,12.0,16.0,17.0,15.0,16.0,15.0,12.0,18.0,13.0,13.0,16.0,16.0,15.0,17.0,16.0,14.0,16.0,14.0,17.0,18.0,14.0,16.0,12.0,15.0,13.0,16.0,14.867,1.821
