Generations,Run0,Run1,Run2,Run3,Run4,Run5,Run6,Run7,Run8,Run9,Run10,Run11,Run12,Run13,Run14,Run15,Run16,Run17,Run18,Run19,Run20,Run21,Run22,Run23,Run24,Run25,Run26,Run27,Run28,Run29,ABF,StdDev
0,23.0,21.0,18.0,20.0,22.0,22.0,21.0,20.0,21.0,20.0,19.0,23.0,21.0,20.0,20.0,21.0,24.0,23.0,22.0,21.0,22.0,19.0,21.0,20.0,21.0,23.0,23.0,23.0,21.0,19.0,21.133,1.454
1,21.0,21.0,18.0,20.0,22.0,21.0,21.0,20.0,21.0,20.0,19.0,23.0,21.0,20.0,20.0,21.0,20.0,23.0,20.0,20.0,20.0,19.0,21.0,20.0,18.0,23.0,23.0,23.0,21.0,19.0,20.633,1.378
2,21.0,19.0,18.0,20.0,22.0,21.0,21.0,17.0,19.0,20.0,19.0,23.0,21.0,20.0,20.0,21.0,17.0,21.0,20.0,20.0,20.0,19.0,21.0,16.0,18.0,22.0,23.0,23.0,21.0,19.0,20.067,1.731
3,21.0,19.0,18.0,20.0,21.0,21.0,21.0,17.0,19.0,20.0,19.0,23.0,21.0,20.0,19.0,21.0,17.0,21.0,20.0,20.0,20.0,19.0,21.0,16.0,18.0,21.0,23.0,20.0,21.0,19.0,19.867,1.586
4,21.0,19.0,18.0,20.0,21.0,21.0,21.0,17.0,19.0,20.0,19.0,23.0,21.0,20.0,19.0,18.0,17.0,21.0,20.0,20.0,19.0,19.0,21.0,16.0,18.0,21.0,23.0,20.0,21.0,19.0,19.733,1.611
5,21.0,19.0,18.0,20.0,20.0,21.0,21.0,17.0,15.0,20.0,19.0,23.0,21.0,20.0,19.0,18.0,17.0,21.0,20.0,20.0,19.0,19.0,21.0,16.0,18.0,21.0,19.0,20.0,21.0,19.0,19.433,1.687
6,21.0,19.0,18.0,20.0,20.0,21.0,18.0,17.0,15.0,20.0,19.0,21.0,21.0,20.0,19.0,18.0,17.0,21.0,20.0,20.0,19.0,19.0,21.0,16.0,18.0,21.0,19.0,20.0,21.0,19.0,19.267,1.569
7,21.0,19.0,18.0,20.0,20.0,21.0,18.0,17.0,15.0,20.0,19.0,21.0,21.0,20.0,19.0,18.0,17.0,21.0,20.0,20.0,19.0,19.0,21.0,16.0,18.0,20.0,19.0,20.0,21.0,19.0,19.233,1.542
8,21.0,19.0,18.0,20.0,20.0,21.0,18.0,17.0,15.0,20.0,19.0,21.0,21.0,20.0,19.0,18.0,17.0,21.0,20.0,20.0,17.0,19.0,19.0,16.0,18.0,20.0,19.0,20.0,21.0,19.0,19.1,1.557
9,21.0,19.0,18.0,20.0,20.0,21.0,18.0,17.0,15.0,19.0,16.0,21.0,20.0,20.0,19.0,18.0,17.0,21.0,20.0,20.0,17.0,19.0,19.0,16.0,18.0,20.0,19.0,20.0,21.0,19.0,18.933,1.611
10,21.0,19.0,18.0,20.0,20.0,21.0,18.0,17.0,15.0,19.0,16.0,21.0,20.0,20.0,19.0,18.0,17.0,21.0,20.0,20.0,17.0,19.0,19.0,16.0,18.0,19.0,19.0,20.0,21.0,19.0,18.9,1.599
11,21.0,19.0,18.0,20.0,20.0,21.0,18.0,17.0,15.0,19.0,16.0,21.0,20.0,20.0,19.0,18.0,17.0,18.0,19.0,20.0,17.0,19.0,19.0,16.0,18.0,19.0,19.0,20.0,19.0,19.0,18.7,1.487
12,21.0,19.0,18.0,20.0,20.0,20.0,18.0,17.0,15.0,19.0,16.0,21.0,20.0,20.0,19.0,16.0,17.0,18.0,19.0,20.0,17.0,19.0,19.0,16.0,18.0,19.0,18.0,20.0,18.0,19.0,18.533,1.522
13,21.0,19.0,18.0,20.0,20.0,20.0,18.0,17.0,15.0,19.0,16.0,21.0,18.0,20.0,19.0,16.0,17.0,18.0,19.0,20.0,17.0,19.0,19.0,16.0,18.0,19.0,18.0,20.0,18.0,19.0,18.467,1.5
14,16.0,19.0,18.0,20.0,20.0,20.0,18.0,17.0,15.0,19.0,16.0,21.0,18.0,20.0,19.0,16.0,17.0,18.0,19.0,20.0,17.0,19.0,19.0,16.0,18.0,19.0,18.0,20.0,18.0,19.0,18.3,1.487
15,16.0,19.0,18.0,20.0,20.0,20.0,18.0,17.0,15.0,19.0,16.0,21.0,18.0,20.0,19.0,16.0,17.0,18.0,19.0,20.0,17.0,19.0,19.0,16.0,18.0,19.0,18.0,20.0,18.0,19.0,18.3,1.487
16,16.0,19.0,18.0,20.0,20.0,20.0,18.0,17.0,15.0,19.0,16.0,21.0,18.0,20.0,19.0,16.0,17.0,18.0,19.0,20.0,17.0,19.0,19.0,16.0,18.0,19.0,18.0,20.0,18.0,19.0,18.3,1.487
17,16.0,19.0,18.0,20.0,20.0,20.0,18.0,17.0,15.0,19.0,16.0,21.0,18.0,20.0,19.0,16.0,17.0,18.0,19.0,20.0,17.0,19.0,19.0,16.0,18.0,19.0,17.0,20.0,18.0,19.0,18.267,1.504
