Generations,Run0,Run1,Run2,Run3,Run4,Run5,Run6,Run7,Run8,Run9,Run10,Run11,Run12,Run13,Run14,Run15,Run16,Run17,Run18,Run19,Run20,Run21,Run22,Run23,Run24,Run25,Run26,Run27,Run28,Run29,ABF,StdDev
0,18.0,22.0,20.0,18.0,20.0,18.0,20.0,22.0,21.0,17.0,18.0,19.0,17.0,21.0,22.0,20.0,19.0,23.0,22.0,23.0,15.0,22.0,21.0,21.0,20.0,21.0,22.0,19.0,21.0,21.0,20.1,1.921
1,18.0,19.0,20.0,18.0,20.0,18.0,17.0,21.0,18.0,17.0,16.0,19.0,17.0,19.0,20.0,17.0,19.0,20.0,19.0,20.0,15.0,19.0,20.0,20.0,20.0,15.0,20.0,19.0,19.0,19.0,18.6,1.519
2,18.0,19.0,19.0,18.0,20.0,18.0,17.0,17.0,18.0,17.0,16.0,18.0,17.0,19.0,16.0,17.0,19.0,19.0,18.0,19.0,15.0,17.0,18.0,19.0,19.0,15.0,18.0,17.0,19.0,19.0,17.833,1.241
3,18.0,19.0,19.0,18.0,19.0,16.0,17.0,17.0,18.0,16.0,16.0,18.0,17.0,19.0,16.0,17.0,19.0,19.0,18.0,18.0,15.0,17.0,18.0,19.0,19.0,15.0,18.0,17.0,19.0,19.0,17.667,1.247
4,18.0,19.0,19.0,18.0,19.0,16.0,17.0,17.0,17.0,16.0,16.0,18.0,17.0,18.0,16.0,17.0,19.0,17.0,16.0,18.0,15.0,15.0,18.0,19.0,18.0,15.0,18.0,17.0,16.0,19.0,17.267,1.263
5,18.0,19.0,19.0,18.0,17.0,15.0,16.0,17.0,17.0,16.0,16.0,18.0,17.0,18.0,16.0,17.0,17.0,16.0,16.0,17.0,15.0,15.0,18.0,19.0,18.0,15.0,18.0,17.0,16.0,19.0,17.0,1.238
6,15.0,18.0,18.0,18.0,16.0,15.0,13.0,17.0,17.0,16.0,16.0,18.0,17.0,18.0,15.0,17.0,15.0,16.0,16.0,17.0,15.0,15.0,17.0,19.0,18.0,15.0,16.0,17.0,16.0,19.0,16.5,1.384
7,15.0,15.0,18.0,14.0,16.0,15.0,13.0,17.0,17.0,16.0,16.0,18.0,16.0,17.0,15.0,16.0,15.0,16.0,16.0,17.0,15.0,15.0,16.0,19.0,18.0,15.0,16.0,14.0,15.0,19.0,16.0,1.414
8,15.0,15.0,14.0,14.0,16.0,15.0,13.0,16.0,17.0,16.0,16.0,18.0,15.0,17.0,15.0,16.0,15.0,16.0,16.0,17.0,15.0,15.0,16.0,19.0,18.0,15.0,14.0,14.0,15.0,17.0,15.667,1.325
9,15.0,15.0,14.0,14.0,16.0,15.0,13.0,15.0,17.0,16.0,16.0,18.0,15.0,17.0,14.0,15.0,15.0,13.0,15.0,17.0,15.0,15.0,16.0,19.0,18.0,15.0,14.0,14.0,15.0,16.0,15.4,1.405
10,15.0,15.0,14.0,14.0,16.0,15.0,13.0,15.0,17.0,16.0,16.0,16.0,15.0,17.0,14.0,15.0,15.0,13.0,13.0,16.0,13.0,15.0,15.0,19.0,18.0,15.0,14.0,14.0,13.0,16.0,15.067,1.459
11,15.0,15.0,14.0,14.0,16.0,15.0,13.0,15.0,12.0,16.0,16.0,14.0,15.0,16.0,14.0,15.0,15.0,13.0,13.0,16.0,13.0,15.0,15.0,18.0,18.0,15.0,14.0,14.0,13.0,15.0,14.733,1.365
12,13.0,15.0,13.0,14.0,15.0,14.0,13.0,15.0,12.0,16.0,16.0,13.0,15.0,16.0,14.0,15.0,14.0,13.0,13.0,16.0,9.0,15.0,15.0,18.0,16.0,15.0,14.0,14.0,13.0,15.0,14.3,1.616
13,13.0,15.0,13.0,14.0,15.0,14.0,13.0,13.0,12.0,16.0,16.0,13.0,11.0,15.0,14.0,15.0,14.0,13.0,13.0,16.0,9.0,15.0,15.0,18.0,16.0,14.0,14.0,14.0,13.0,14.0,14.0,1.673
14,13.0,15.0,13.0,14.0,15.0,14.0,13.0,13.0,12.0,16.0,16.0,13.0,11.0,14.0,14.0,15.0,14.0,13.0,13.0,16.0,9.0,15.0,15.0,17.0,15.0,13.0,14.0,14.0,12.0,14.0,13.833,1.593
15,13.0,15.0,13.0,14.0,15.0,14.0,13.0,13.0,12.0,13.0,16.0,13.0,10.0,14.0,14.0,15.0,14.0,12.0,13.0,16.0,9.0,15.0,15.0,17.0,15.0,13.0,14.0,14.0,12.0,14.0,13.667,1.64
16,13.0,15.0,13.0,14.0,15.0,9.0,13.0,13.0,12.0,13.0,16.0,13.0,10.0,14.0,14.0,15.0,14.0,12.0,13.0,13.0,9.0,12.0,15.0,17.0,15.0,13.0,14.0,14.0,12.0,14.0,13.3,1.773
17,13.0,15.0,13.0,14.0,15.0,9.0,12.0,13.0,12.0,13.0,15.0,13.0,10.0,14.0,14.0,14.0,14.0,12.0,13.0,13.0,9.0,12.0,15.0,17.0,14.0,13.0,14.0,13.0,12.0,14.0,13.133,1.688
18,13.0,15.0,13.0,13.0,15.0,9.0,12.0,12.0,12.0,13.0,15.0,13.0,10.0,14.0,14.0,14.0,14.0,12.0,12.0,13.0,8.0,12.0,15.0,16.0,14.0,13.0,14.0,13.0,12.0,14.0,12.967,1.722
19,13.0,15.0,11.0,13.0,15.0,7.0,12.0,12.0,12.0,13.0,15.0,13.0,10.0,14.0,14.0,14.0,14.0,12.0,12.0,13.0,8.0,12.0,15.0,16.0,14.0,13.0,14.0,13.0,12.0,14.0,12.833,1.934
20,13.0,15.0,11.0,13.0,15.0,7.0,12.0,12.0,12.0,13.0,15.0,13.0,10.0,13.0,14.0,14.0,14.0,12.0,12.0,13.0,8.0,12.0,15.0,16.0,14.0,13.0,14.0,13.0,12.0,14.0,12.8,1.922
21,13.0,15.0,11.0,13.0,15.0,7.0,12.0,12.0,12.0,13.0,15.0,13.0,10.0,13.0,14.0,14.0,14.0,12.0,12.0,13.0,8.0,12.0,14.0,16.0,13.0,13.0,14.0,13.0,12.0,14.0,12.733,1.879
22,13.0,15.0,11.0,13.0,15.0,7.0,12.0,12.0,12.0,13.0,15.0,13.0,10.0,13.0,14.0,14.0,14.0,12.0,11.0,13.0,8.0,12.0,14.0,16.0,13.0,13.0,14.0,13.0,12.0,14.0,12.7,1.9
23,13.0,15.0,11.0,13.0,15.0,7.0,12.0,12.0,12.0,13.0,15.0,13.0,10.0,12.0,14.0,14.0,14.0,11.0,11.0,13.0,8.0,12.0,14.0,16.0,13.0,13.0,14.0,13.0,12.0,14.0,12.633,1.923
24,13.0,15.0,11.0,13.0,15.0,7.0,12.0,12.0,12.0,13.0,15.0,13.0,10.0,12.0,13.0,14.0,14.0,11.0,11.0,13.0,8.0,12.0,14.0,16.0,13.0,13.0,14.0,11.0,10.0,14.0,12.467,1.979
25,13.0,15.0,11.0,13.0,15.0,7.0,12.0,12.0,12.0,13.0,14.0,13.0,10.0,12.0,13.0,14.0,14.0,9.0,11.0,13.0,6.0,12.0,14.0,16.0,13.0,13.0,14.0,11.0,10.0,14.0,12.3,2.193
26,13.0,15.0,11.0,12.0,14.0,7.0,12.0,12.0,12.0,13.0,12.0,13.0,10.0,12.0,13.0,14.0,14.0,9.0,11.0,13.0,6.0,12.0,14.0,14.0,13.0,12.0,14.0,11.0,10.0,14.0,12.067,2.032
27,13.0,15.0,11.0,12.0,13.0,7.0,12.0,12.0,12.0,11.0,12.0,13.0,10.0,12.0,13.0,13.0,14.0,9.0,11.0,13.0,6.0,12.0,12.0,14.0,13.0,12.0,14.0,11.0,10.0,14.0,11.867,1.945
28,12.0,15.0,11.0,11.0,13.0,7.0,12.0,12.0,12.0,11.0,12.0,13.0,10.0,12.0,13.0,13.0,14.0,9.0,11.0,13.0,6.0,12.0,11.0,14.0,13.0,11.0,14.0,11.0,10.0,14.0,11.733,1.948
29,12.0,15.0,10.0,11.0,13.0,7.0,12.0,12.0,12.0,10.0,12.0,13.0,10.0,12.0,13.0,13.0,14.0,9.0,11.0,13.0,6.0,12.0,11.0,14.0,13.0,11.0,14.0,11.0,10.0,14.0,11.667,1.989
30,12.0,15.0,10.0,11.0,13.0,7.0,12.0,12.0,12.0,10.0,12.0,13.0,10.0,12.0,10.0,13.0,14.0,9.0,11.0,13.0,6.0,10.0,10.0,14.0,13.0,11.0,14.0,11.0,10.0,14.0,11.467,2.029
31,12.0,15.0,10.0,11.0,13.0,7.0,12.0,12.0,12.0,10.0,10.0,13.0,10.0,12.0,10.0,13.0,14.0,9.0,11.0,13.0,6.0,10.0,10.0,12.0,13.0,11.0,14.0,11.0,8.0,14.0,11.267,2.065
