Generations,Run0,Run1,Run2,Run3,Run4,Run5,Run6,Run7,Run8,Run9,Run10,Run11,Run12,Run13,Run14,Run15,Run16,Run17,Run18,Run19,Run20,Run21,Run22,Run23,Run24,Run25,Run26,Run27,Run28,Run29,Run30,Run31,Run32,Run33,Run34,Run35,Run36,Run37,Run38,Run39,ABF,StdDev
27,42.0,49.0,47.0,55.0,53.0,43.0,51.0,53.0,53.0,49.0,50.0,53.0,53.0,52.0,46.0,53.0,49.0,51.0,52.0,50.0,51.0,51.0,52.0,52.0,52.0,47.0,47.0,47.0,46.0,49.0,50.0,50.0,50.0,48.0,49.0,44.0,54.0,50.0,55.0,53.0,50.025,3.078
28,42.0,49.0,46.0,55.0,53.0,43.0,51.0,53.0,53.0,49.0,50.0,53.0,53.0,52.0,46.0,53.0,49.0,51.0,52.0,47.0,51.0,51.0,52.0,52.0,52.0,47.0,46.0,47.0,46.0,49.0,50.0,50.0,47.0,48.0,49.0,44.0,54.0,50.0,54.0,53.0,49.8,3.164
29,42.0,49.0,46.0,54.0,53.0,43.0,51.0,53.0,53.0,49.0,50.0,53.0,53.0,52.0,46.0,53.0,49.0,51.0,52.0,47.0,51.0,51.0,52.0,52.0,51.0,47.0,45.0,47.0,46.0,49.0,50.0,50.0,47.0,48.0,49.0,44.0,54.0,50.0,52.0,53.0,49.675,3.093
30,42.0,49.0,46.0,54.0,53.0,43.0,51.0,53.0,53.0,48.0,50.0,53.0,53.0,52.0,45.0,53.0,49.0,51.0,52.0,47.0,51.0,51.0,52.0,52.0,51.0,47.0,45.0,47.0,46.0,49.0,50.0,50.0,47.0,48.0,49.0,44.0,54.0,50.0,52.0,53.0,49.625,3.136
31,42.0,49.0,46.0,51.0,52.0,43.0,51.0,53.0,53.0,48.0,50.0,53.0,53.0,52.0,45.0,53.0,49.0,51.0,52.0,47.0,51.0,51.0,52.0,52.0,51.0,47.0,45.0,47.0,46.0,49.0,50.0,50.0,47.0,48.0,49.0,44.0,54.0,50.0,52.0,53.0,49.525,3.041
32,41.0,49.0,46.0,51.0,52.0,43.0,49.0,53.0,53.0,47.0,50.0,53.0,53.0,52.0,45.0,53.0,49.0,51.0,51.0,47.0,49.0,51.0,52.0,52.0,51.0,47.0,45.0,47.0,46.0,48.0,50.0,50.0,47.0,48.0,49.0,44.0,54.0,50.0,50.0,53.0,49.275,3.066
33,41.0,49.0,46.0,51.0,52.0,43.0,49.0,53.0,53.0,47.0,50.0,53.0,53.0,52.0,45.0,53.0,49.0,51.0,51.0,47.0,49.0,51.0,52.0,52.0,51.0,47.0,45.0,47.0,46.0,47.0,50.0,48.0,46.0,48.0,49.0,44.0,54.0,50.0,50.0,53.0,49.175,3.106
34,40.0,49.0,46.0,49.0,52.0,43.0,49.0,53.0,53.0,47.0,48.0,53.0,53.0,52.0,45.0,53.0,49.0,51.0,51.0,47.0,49.0,49.0,52.0,52.0,51.0,47.0,45.0,47.0,45.0,47.0,50.0,48.0,46.0,48.0,49.0,44.0,54.0,50.0,50.0,53.0,48.975,3.174
35,40.0,49.0,46.0,48.0,52.0,43.0,49.0,53.0,53.0,47.0,46.0,52.0,53.0,52.0,45.0,53.0,49.0,51.0,50.0,47.0,49.0,49.0,52.0,52.0,51.0,47.0,45.0,47.0,45.0,47.0,50.0,48.0,46.0,48.0,49.0,44.0,54.0,50.0,49.0,52.0,48.8,3.132
36,40.0,49.0,46.0,48.0,52.0,43.0,49.0,53.0,53.0,47.0,46.0,52.0,53.0,52.0,45.0,53.0,49.0,51.0,50.0,47.0,49.0,48.0,52.0,52.0,51.0,47.0,45.0,47.0,45.0,47.0,50.0,48.0,46.0,48.0,49.0,44.0,54.0,50.0,49.0,52.0,48.775,3.134
37,40.0,46.0,46.0,46.0,52.0,43.0,49.0,53.0,53.0,47.0,46.0,52.0,53.0,52.0,45.0,53.0,49.0,51.0,50.0,47.0,49.0,48.0,51.0,52.0,51.0,47.0,45.0,47.0,45.0,47.0,50.0,48.0,46.0,48.0,49.0,44.0,54.0,50.0,49.0,52.0,48.625,3.168
38,40.0,46.0,46.0,46.0,52.0,43.0,49.0,52.0,53.0,47.0,46.0,52.0,53.0,52.0,45.0,53.0,49.0,51.0,50.0,47.0,49.0,48.0,51.0,52.0,51.0,47.0,45.0,47.0,45.0,47.0,50.0,48.0,46.0,48.0,49.0,44.0,54.0,50.0,49.0,52.0,48.6,3.137
39,40.0,46.0,44.0,46.0,52.0,43.0,49.0,52.0,53.0,47.0,46.0,52.0,53.0,52.0,45.0,53.0,49.0,51.0,49.0,47.0,49.0,48.0,50.0,52.0,51.0,47.0,45.0,47.0,45.0,47.0,50.0,48.0,46.0,47.0,49.0,44.0,54.0,50.0,49.0,52.0,48.475,3.178
40,40.0,46.0,44.0,45.0,52.0,43.0,49.0,50.0,53.0,47.0,46.0,52.0,53.0,52.0,45.0,53.0,49.0,51.0,46.0,47.0,49.0,46.0,50.0,52.0,51.0,47.0,45.0,47.0,45.0,47.0,50.0,48.0,46.0,47.0,49.0,44.0,54.0,50.0,49.0,52.0,48.275,3.201
41,40.0,46.0,44.0,45.0,50.0,43.0,49.0,50.0,53.0,47.0,46.0,52.0,53.0,52.0,45.0,53.0,49.0,51.0,46.0,47.0,49.0,46.0,50.0,52.0,51.0,47.0,45.0,47.0,45.0,47.0,48.0,48.0,46.0,46.0,49.0,44.0,54.0,50.0,49.0,52.0,48.15,3.159
42,40.0,46.0,44.0,45.0,50.0,43.0,48.0,50.0,53.0,47.0,46.0,52.0,53.0,52.0,45.0,53.0,49.0,51.0,46.0,47.0,49.0,46.0,50.0,52.0,51.0,47.0,45.0,47.0,45.0,47.0,46.0,48.0,46.0,45.0,49.0,44.0,54.0,50.0,49.0,52.0,48.05,3.193
43,40.0,46.0,44.0,45.0,50.0,43.0,48.0,50.0,53.0,47.0,44.0,52.0,53.0,52.0,45.0,53.0,49.0,51.0,46.0,47.0,49.0,46.0,50.0,52.0,51.0,47.0,45.0,47.0,45.0,46.0,43.0,48.0,46.0,45.0,49.0,44.0,54.0,50.0,49.0,52.0,47.9,3.33
44,40.0,46.0,44.0,45.0,50.0,43.0,48.0,50.0,53.0,47.0,44.0,52.0,52.0,52.0,45.0,53.0,49.0,51.0,46.0,47.0,49.0,46.0,50.0,52.0,51.0,47.0,45.0,47.0,45.0,46.0,43.0,48.0,46.0,45.0,49.0,44.0,54.0,50.0,49.0,52.0,47.875,3.295
45,40.0,46.0,44.0,45.0,50.0,43.0,48.0,50.0,53.0,47.0,44.0,52.0,51.0,52.0,45.0,53.0,49.0,51.0,46.0,47.0,49.0,46.0,50.0,52.0,51.0,47.0,45.0,47.0,45.0,46.0,43.0,48.0,46.0,45.0,49.0,44.0,54.0,50.0,49.0,52.0,47.85,3.268
46,40.0,45.0,44.0,45.0,50.0,43.0,48.0,50.0,53.0,47.0,44.0,52.0,51.0,52.0,45.0,53.0,49.0,51.0,46.0,47.0,49.0,46.0,50.0,52.0,50.0,47.0,45.0,47.0,45.0,46.0,43.0,48.0,46.0,45.0,49.0,44.0,54.0,50.0,49.0,52.0,47.8,3.265
47,40.0,45.0,44.0,45.0,50.0,43.0,48.0,50.0,53.0,47.0,44.0,52.0,51.0,52.0,45.0,53.0,49.0,51.0,46.0,47.0,49.0,46.0,50.0,52.0,50.0,47.0,45.0,47.0,45.0,46.0,43.0,48.0,46.0,45.0,49.0,44.0,54.0,50.0,49.0,52.0,47.8,3.265
48,40.0,45.0,44.0,45.0,50.0,43.0,48.0,50.0,53.0,47.0,44.0,51.0,51.0,52.0,45.0,53.0,49.0,51.0,46.0,47.0,49.0,46.0,50.0,52.0,50.0,47.0,45.0,47.0,45.0,46.0,43.0,48.0,46.0,45.0,49.0,44.0,54.0,50.0,49.0,52.0,47.775,3.236
49,40.0,45.0,44.0,45.0,50.0,43.0,48.0,50.0,53.0,47.0,43.0,51.0,51.0,52.0,45.0,53.0,46.0,51.0,46.0,47.0,49.0,46.0,50.0,52.0,50.0,47.0,45.0,47.0,45.0,46.0,42.0,48.0,46.0,45.0,49.0,44.0,54.0,50.0,49.0,52.0,47.65,3.313
50,40.0,45.0,44.0,45.0,50.0,43.0,48.0,50.0,53.0,47.0,42.0,51.0,51.0,52.0,45.0,53.0,46.0,51.0,46.0,47.0,49.0,46.0,50.0,52.0,50.0,47.0,45.0,47.0,45.0,46.0,39.0,48.0,46.0,45.0,49.0,44.0,54.0,50.0,49.0,52.0,47.55,3.507
51,40.0,45.0,44.0,45.0,50.0,43.0,48.0,50.0,53.0,47.0,42.0,51.0,51.0,52.0,45.0,53.0,46.0,51.0,46.0,47.0,49.0,46.0,50.0,52.0,49.0,47.0,45.0,47.0,45.0,46.0,39.0,48.0,46.0,45.0,49.0,44.0,54.0,48.0,49.0,52.0,47.475,3.471
