Generations,Run0,Run1,Run2,Run3,Run4,Run5,Run6,Run7,Run8,Run9,Run10,Run11,Run12,Run13,Run14,Run15,Run16,Run17,Run18,Run19,Run20,Run21,Run22,Run23,Run24,Run25,Run26,Run27,Run28,Run29,Run30,Run31,Run32,Run33,Run34,Run35,Run36,Run37,Run38,Run39,ABF,StdDev
27,62.0,62.0,62.0,61.0,62.0,62.0,61.0,61.0,63.0,63.0,63.0,62.0,64.0,61.0,63.0,63.0,63.0,61.0,63.0,61.0,61.0,62.0,64.0,59.0,62.0,63.0,65.0,59.0,62.0,60.0,59.0,61.0,60.0,62.0,61.0,63.0,62.0,63.0,59.0,65.0,61.875,1.486
28,62.0,62.0,62.0,61.0,62.0,62.0,61.0,61.0,63.0,63.0,63.0,62.0,62.0,61.0,63.0,63.0,63.0,61.0,63.0,61.0,61.0,62.0,64.0,59.0,62.0,63.0,65.0,59.0,62.0,60.0,59.0,61.0,60.0,62.0,61.0,63.0,62.0,63.0,59.0,65.0,61.825,1.447
29,62.0,62.0,62.0,61.0,62.0,62.0,61.0,61.0,63.0,63.0,63.0,62.0,62.0,61.0,63.0,63.0,63.0,61.0,61.0,61.0,61.0,62.0,64.0,59.0,62.0,63.0,65.0,59.0,62.0,60.0,59.0,61.0,60.0,62.0,61.0,57.0,62.0,63.0,59.0,65.0,61.625,1.608
30,62.0,62.0,62.0,61.0,62.0,62.0,61.0,61.0,63.0,63.0,63.0,62.0,62.0,61.0,62.0,63.0,63.0,61.0,61.0,61.0,61.0,62.0,64.0,59.0,62.0,63.0,65.0,59.0,62.0,60.0,59.0,61.0,60.0,62.0,61.0,57.0,62.0,63.0,59.0,65.0,61.6,1.594
31,62.0,62.0,62.0,61.0,62.0,62.0,61.0,61.0,63.0,63.0,63.0,62.0,62.0,61.0,58.0,63.0,63.0,61.0,61.0,61.0,61.0,62.0,64.0,59.0,62.0,63.0,65.0,59.0,62.0,60.0,59.0,61.0,60.0,62.0,61.0,57.0,62.0,62.0,59.0,65.0,61.475,1.673
32,62.0,62.0,62.0,61.0,62.0,62.0,61.0,61.0,63.0,63.0,63.0,62.0,62.0,61.0,58.0,63.0,63.0,61.0,61.0,61.0,61.0,62.0,64.0,59.0,62.0,63.0,65.0,59.0,62.0,60.0,58.0,61.0,60.0,62.0,59.0,57.0,62.0,62.0,59.0,65.0,61.4,1.758
33,62.0,62.0,62.0,61.0,62.0,62.0,61.0,61.0,63.0,61.0,63.0,62.0,62.0,61.0,58.0,62.0,63.0,61.0,61.0,61.0,61.0,62.0,64.0,59.0,62.0,63.0,65.0,59.0,62.0,60.0,58.0,61.0,60.0,62.0,59.0,57.0,62.0,62.0,59.0,65.0,61.325,1.723
34,62.0,62.0,62.0,61.0,62.0,62.0,61.0,61.0,63.0,61.0,63.0,62.0,62.0,61.0,58.0,62.0,63.0,61.0,61.0,61.0,61.0,62.0,64.0,59.0,62.0,63.0,65.0,59.0,62.0,60.0,58.0,61.0,60.0,62.0,59.0,57.0,62.0,62.0,59.0,65.0,61.325,1.723
35,62.0,62.0,62.0,61.0,62.0,62.0,61.0,61.0,63.0,61.0,63.0,62.0,62.0,61.0,58.0,62.0,63.0,61.0,61.0,61.0,61.0,62.0,64.0,59.0,62.0,63.0,65.0,59.0,62.0,60.0,58.0,61.0,60.0,62.0,59.0,57.0,62.0,62.0,59.0,62.0,61.25,1.624
36,62.0,62.0,62.0,61.0,62.0,62.0,61.0,61.0,63.0,61.0,63.0,62.0,62.0,61.0,58.0,62.0,63.0,61.0,61.0,61.0,61.0,60.0,64.0,59.0,62.0,63.0,65.0,59.0,62.0,60.0,58.0,61.0,60.0,62.0,59.0,57.0,62.0,62.0,59.0,62.0,61.2,1.631
