Generations,Run0,Run1,Run2,Run3,Run4,Run5,Run6,Run7,Run8,Run9,Run10,Run11,Run12,Run13,Run14,Run15,Run16,Run17,Run18,Run19,Run20,Run21,Run22,Run23,Run24,Run25,Run26,Run27,Run28,Run29,Run30,Run31,Run32,Run33,Run34,Run35,Run36,Run37,Run38,Run39,ABF,StdDev
27,53.0,54.0,57.0,54.0,55.0,59.0,56.0,55.0,56.0,50.0,58.0,59.0,57.0,57.0,57.0,58.0,56.0,59.0,55.0,57.0,54.0,59.0,52.0,55.0,57.0,59.0,54.0,51.0,55.0,56.0,57.0,51.0,54.0,53.0,56.0,59.0,56.0,58.0,54.0,52.0,55.6,2.406
28,53.0,54.0,57.0,54.0,55.0,59.0,56.0,55.0,56.0,50.0,58.0,59.0,57.0,57.0,57.0,58.0,56.0,59.0,55.0,57.0,54.0,59.0,52.0,55.0,57.0,59.0,54.0,51.0,55.0,56.0,57.0,51.0,54.0,53.0,55.0,59.0,56.0,58.0,54.0,52.0,55.575,2.407
29,53.0,54.0,57.0,54.0,55.0,59.0,56.0,55.0,56.0,50.0,58.0,58.0,57.0,57.0,57.0,58.0,56.0,59.0,55.0,57.0,54.0,59.0,52.0,55.0,57.0,59.0,54.0,51.0,55.0,56.0,57.0,51.0,54.0,53.0,55.0,59.0,56.0,58.0,54.0,52.0,55.55,2.376
30,53.0,54.0,57.0,54.0,55.0,59.0,56.0,55.0,56.0,50.0,58.0,58.0,57.0,57.0,57.0,58.0,56.0,59.0,55.0,57.0,54.0,59.0,52.0,55.0,57.0,59.0,54.0,51.0,55.0,56.0,57.0,51.0,54.0,53.0,55.0,59.0,56.0,58.0,54.0,52.0,55.55,2.376
31,53.0,54.0,57.0,54.0,55.0,59.0,56.0,55.0,56.0,50.0,58.0,58.0,57.0,57.0,57.0,58.0,56.0,59.0,55.0,57.0,54.0,59.0,52.0,55.0,57.0,59.0,54.0,51.0,55.0,56.0,57.0,51.0,54.0,53.0,55.0,59.0,56.0,58.0,54.0,52.0,55.55,2.376
32,53.0,54.0,57.0,54.0,55.0,59.0,56.0,55.0,56.0,50.0,58.0,57.0,57.0,57.0,57.0,58.0,56.0,59.0,55.0,57.0,54.0,59.0,52.0,55.0,57.0,59.0,54.0,51.0,55.0,56.0,57.0,51.0,54.0,53.0,55.0,59.0,56.0,58.0,54.0,52.0,55.525,2.356
33,53.0,54.0,57.0,54.0,55.0,59.0,56.0,55.0,56.0,50.0,58.0,57.0,57.0,57.0,57.0,58.0,56.0,59.0,55.0,57.0,54.0,59.0,52.0,55.0,57.0,59.0,54.0,51.0,55.0,56.0,57.0,51.0,54.0,53.0,53.0,59.0,56.0,58.0,54.0,52.0,55.475,2.387
34,53.0,54.0,57.0,54.0,55.0,59.0,56.0,55.0,56.0,50.0,58.0,57.0,57.0,57.0,57.0,58.0,56.0,59.0,55.0,57.0,54.0,59.0,52.0,55.0,57.0,59.0,54.0,51.0,55.0,56.0,57.0,51.0,54.0,53.0,52.0,59.0,56.0,58.0,54.0,52.0,55.45,2.418
35,53.0,54.0,57.0,54.0,55.0,59.0,56.0,55.0,56.0,50.0,58.0,57.0,56.0,57.0,57.0,58.0,56.0,59.0,55.0,57.0,54.0,59.0,52.0,55.0,57.0,59.0,54.0,51.0,55.0,56.0,57.0,51.0,54.0,53.0,52.0,59.0,56.0,58.0,54.0,52.0,55.425,2.407
36,53.0,54.0,57.0,54.0,55.0,59.0,56.0,55.0,56.0,50.0,58.0,57.0,56.0,57.0,57.0,58.0,56.0,59.0,55.0,57.0,54.0,59.0,52.0,55.0,57.0,59.0,54.0,51.0,55.0,56.0,57.0,51.0,54.0,53.0,52.0,59.0,56.0,58.0,54.0,52.0,55.425,2.407
