Generations,Run0,Run1,Run2,Run3,Run4,Run5,Run6,Run7,Run8,Run9,Run10,Run11,Run12,Run13,Run14,Run15,Run16,Run17,Run18,Run19,Run20,Run21,Run22,Run23,Run24,Run25,Run26,Run27,Run28,Run29,Run30,Run31,Run32,Run33,Run34,Run35,Run36,Run37,Run38,Run39,ABF,StdDev
78,25.0,32.0,33.0,21.0,25.0,32.0,29.0,31.0,29.0,26.0,29.0,28.0,31.0,28.0,31.0,30.0,28.0,26.0,28.0,28.0,27.0,31.0,29.0,28.0,33.0,36.0,31.0,28.0,26.0,22.0,30.0,26.0,31.0,27.0,30.0,26.0,29.0,33.0,36.0,33.0,29.05,3.209
79,25.0,32.0,33.0,21.0,25.0,32.0,29.0,31.0,29.0,26.0,29.0,28.0,30.0,28.0,31.0,30.0,28.0,26.0,28.0,28.0,27.0,31.0,29.0,27.0,33.0,36.0,31.0,28.0,26.0,22.0,30.0,26.0,31.0,27.0,30.0,26.0,29.0,33.0,36.0,33.0,29.0,3.209
80,25.0,32.0,33.0,21.0,25.0,32.0,29.0,31.0,28.0,26.0,29.0,28.0,30.0,27.0,29.0,30.0,28.0,26.0,28.0,28.0,27.0,31.0,29.0,27.0,33.0,36.0,31.0,28.0,26.0,22.0,30.0,26.0,31.0,27.0,30.0,25.0,29.0,33.0,36.0,33.0,28.875,3.234
81,25.0,32.0,33.0,21.0,25.0,32.0,29.0,30.0,28.0,26.0,28.0,27.0,30.0,27.0,29.0,30.0,27.0,26.0,28.0,28.0,27.0,31.0,29.0,27.0,31.0,36.0,31.0,28.0,26.0,22.0,30.0,26.0,31.0,27.0,30.0,25.0,29.0,33.0,35.0,33.0,28.7,3.14
82,25.0,32.0,33.0,21.0,25.0,32.0,29.0,30.0,28.0,26.0,28.0,27.0,30.0,27.0,29.0,30.0,27.0,26.0,28.0,28.0,27.0,31.0,29.0,27.0,31.0,36.0,31.0,28.0,26.0,22.0,30.0,26.0,31.0,27.0,30.0,25.0,28.0,33.0,35.0,33.0,28.675,3.142
83,25.0,31.0,33.0,21.0,25.0,32.0,29.0,30.0,28.0,26.0,28.0,27.0,30.0,27.0,29.0,30.0,27.0,26.0,28.0,28.0,27.0,31.0,29.0,27.0,31.0,36.0,31.0,28.0,26.0,22.0,30.0,26.0,31.0,27.0,30.0,25.0,28.0,33.0,35.0,33.0,28.65,3.119
84,25.0,31.0,33.0,21.0,25.0,32.0,29.0,30.0,28.0,25.0,28.0,27.0,28.0,27.0,29.0,30.0,27.0,26.0,28.0,28.0,27.0,31.0,29.0,27.0,31.0,36.0,31.0,28.0,26.0,22.0,30.0,26.0,31.0,27.0,30.0,25.0,28.0,32.0,35.0,33.0,28.55,3.106
85,25.0,30.0,33.0,21.0,25.0,32.0,29.0,30.0,27.0,25.0,28.0,27.0,28.0,27.0,29.0,30.0,27.0,26.0,28.0,28.0,27.0,29.0,29.0,27.0,31.0,36.0,31.0,28.0,26.0,22.0,30.0,26.0,31.0,26.0,30.0,25.0,28.0,32.0,35.0,33.0,28.425,3.089
86,25.0,30.0,33.0,21.0,25.0,32.0,29.0,30.0,27.0,25.0,27.0,27.0,28.0,27.0,29.0,30.0,26.0,26.0,28.0,28.0,27.0,29.0,29.0,27.0,29.0,35.0,31.0,28.0,26.0,22.0,30.0,26.0,31.0,26.0,30.0,25.0,28.0,32.0,34.0,32.0,28.25,2.939
87,25.0,30.0,33.0,21.0,25.0,32.0,29.0,30.0,26.0,25.0,27.0,27.0,28.0,27.0,29.0,29.0,26.0,26.0,28.0,28.0,26.0,29.0,29.0,27.0,29.0,35.0,31.0,28.0,26.0,22.0,30.0,26.0,31.0,26.0,30.0,25.0,28.0,32.0,34.0,32.0,28.175,2.957
88,25.0,30.0,33.0,21.0,25.0,32.0,29.0,30.0,26.0,25.0,27.0,27.0,28.0,27.0,29.0,29.0,26.0,26.0,28.0,28.0,26.0,29.0,29.0,27.0,29.0,35.0,31.0,28.0,26.0,22.0,30.0,26.0,31.0,26.0,30.0,25.0,27.0,32.0,34.0,32.0,28.15,2.963
89,25.0,30.0,33.0,21.0,25.0,32.0,29.0,30.0,26.0,25.0,26.0,27.0,28.0,27.0,29.0,29.0,26.0,26.0,28.0,28.0,26.0,29.0,28.0,27.0,29.0,35.0,31.0,28.0,26.0,22.0,30.0,26.0,31.0,26.0,30.0,25.0,27.0,32.0,34.0,32.0,28.1,2.973
90,25.0,30.0,33.0,21.0,25.0,32.0,29.0,30.0,26.0,25.0,26.0,27.0,28.0,27.0,29.0,29.0,26.0,26.0,27.0,28.0,26.0,29.0,28.0,27.0,29.0,35.0,31.0,28.0,26.0,22.0,30.0,26.0,31.0,26.0,30.0,25.0,27.0,32.0,34.0,32.0,28.075,2.978
91,25.0,30.0,33.0,21.0,25.0,32.0,29.0,30.0,26.0,25.0,26.0,27.0,28.0,27.0,29.0,29.0,26.0,26.0,27.0,28.0,26.0,29.0,28.0,27.0,29.0,35.0,31.0,28.0,26.0,22.0,30.0,26.0,31.0,26.0,30.0,25.0,27.0,32.0,34.0,32.0,28.075,2.978
92,25.0,30.0,33.0,21.0,25.0,32.0,29.0,30.0,26.0,25.0,26.0,27.0,28.0,27.0,29.0,29.0,26.0,26.0,27.0,28.0,26.0,29.0,28.0,27.0,29.0,35.0,31.0,28.0,26.0,22.0,30.0,26.0,31.0,26.0,30.0,25.0,27.0,32.0,34.0,32.0,28.075,2.978
93,25.0,30.0,33.0,21.0,25.0,32.0,28.0,30.0,26.0,25.0,26.0,27.0,28.0,27.0,29.0,28.0,26.0,26.0,27.0,28.0,26.0,29.0,28.0,27.0,29.0,35.0,31.0,28.0,26.0,21.0,29.0,26.0,31.0,26.0,30.0,25.0,27.0,32.0,34.0,32.0,27.975,3.012
94,24.0,30.0,33.0,21.0,23.0,32.0,28.0,30.0,26.0,25.0,26.0,27.0,26.0,27.0,29.0,28.0,26.0,26.0,27.0,28.0,26.0,29.0,28.0,27.0,29.0,35.0,31.0,28.0,26.0,21.0,29.0,26.0,31.0,26.0,30.0,25.0,27.0,32.0,34.0,32.0,27.85,3.119
95,24.0,30.0,33.0,21.0,23.0,32.0,28.0,30.0,26.0,25.0,26.0,26.0,26.0,27.0,29.0,28.0,26.0,26.0,27.0,28.0,26.0,29.0,28.0,27.0,29.0,35.0,31.0,28.0,26.0,21.0,29.0,26.0,31.0,26.0,30.0,25.0,27.0,32.0,34.0,32.0,27.825,3.13
96,24.0,30.0,33.0,21.0,23.0,32.0,27.0,30.0,26.0,25.0,26.0,26.0,26.0,26.0,29.0,28.0,26.0,26.0,26.0,27.0,26.0,29.0,28.0,27.0,29.0,34.0,31.0,28.0,26.0,21.0,29.0,26.0,31.0,26.0,30.0,25.0,27.0,32.0,34.0,32.0,27.7,3.1
97,23.0,30.0,33.0,21.0,23.0,32.0,27.0,30.0,26.0,25.0,26.0,26.0,26.0,26.0,29.0,28.0,26.0,26.0,26.0,27.0,26.0,29.0,28.0,27.0,29.0,34.0,31.0,28.0,26.0,21.0,29.0,26.0,31.0,26.0,30.0,25.0,27.0,32.0,34.0,32.0,27.675,3.134
98,23.0,30.0,33.0,21.0,23.0,32.0,27.0,30.0,26.0,25.0,26.0,26.0,26.0,26.0,28.0,28.0,26.0,26.0,26.0,27.0,26.0,29.0,28.0,27.0,29.0,34.0,31.0,28.0,26.0,21.0,29.0,26.0,31.0,26.0,30.0,24.0,27.0,32.0,33.0,32.0,27.6,3.105
99,23.0,30.0,33.0,21.0,23.0,32.0,27.0,30.0,26.0,25.0,26.0,26.0,26.0,26.0,28.0,27.0,26.0,26.0,26.0,27.0,26.0,29.0,28.0,27.0,29.0,34.0,30.0,28.0,25.0,21.0,29.0,25.0,31.0,26.0,30.0,24.0,27.0,32.0,33.0,32.0,27.5,3.114
