Generations,Run0,Run1,Run2,Run3,Run4,Run5,Run6,Run7,Run8,Run9,Run10,Run11,Run12,Run13,Run14,Run15,Run16,Run17,Run18,Run19,Run20,Run21,Run22,Run23,Run24,Run25,Run26,Run27,Run28,Run29,Run30,Run31,Run32,Run33,Run34,Run35,Run36,Run37,Run38,Run39,ABF,StdDev
10,25.0,24.0,24.0,20.0,23.0,27.0,26.0,24.0,26.0,24.0,19.0,26.0,23.0,24.0,21.0,23.0,27.0,24.0,26.0,20.0,23.0,25.0,28.0,22.0,26.0,26.0,25.0,23.0,23.0,22.0,23.0,25.0,25.0,20.0,27.0,23.0,25.0,26.0,25.0,25.0,24.075,2.102
11,25.0,22.0,24.0,20.0,23.0,24.0,26.0,24.0,26.0,24.0,18.0,24.0,23.0,24.0,20.0,23.0,26.0,24.0,25.0,20.0,23.0,25.0,27.0,22.0,25.0,26.0,25.0,21.0,23.0,20.0,20.0,25.0,23.0,17.0,27.0,23.0,25.0,24.0,25.0,24.0,23.375,2.32
12,25.0,22.0,20.0,19.0,23.0,24.0,24.0,22.0,26.0,23.0,18.0,23.0,22.0,24.0,20.0,23.0,26.0,23.0,25.0,19.0,22.0,25.0,25.0,22.0,25.0,25.0,24.0,21.0,22.0,20.0,20.0,23.0,22.0,17.0,27.0,23.0,25.0,22.0,24.0,23.0,22.7,2.261
13,24.0,22.0,20.0,19.0,22.0,22.0,24.0,20.0,25.0,23.0,17.0,22.0,22.0,21.0,18.0,23.0,26.0,22.0,25.0,18.0,22.0,24.0,25.0,20.0,24.0,25.0,23.0,21.0,22.0,20.0,20.0,23.0,22.0,17.0,26.0,23.0,25.0,20.0,23.0,21.0,22.025,2.329
14,23.0,19.0,20.0,19.0,22.0,22.0,24.0,20.0,25.0,22.0,17.0,22.0,22.0,21.0,18.0,22.0,24.0,22.0,24.0,16.0,20.0,22.0,24.0,20.0,23.0,24.0,23.0,19.0,21.0,20.0,20.0,23.0,21.0,16.0,26.0,23.0,24.0,20.0,22.0,21.0,21.4,2.3
15,23.0,19.0,19.0,18.0,22.0,22.0,23.0,20.0,24.0,20.0,15.0,22.0,21.0,21.0,18.0,20.0,24.0,21.0,24.0,15.0,20.0,22.0,23.0,19.0,22.0,24.0,23.0,19.0,21.0,20.0,20.0,23.0,20.0,16.0,24.0,22.0,24.0,20.0,21.0,19.0,20.825,2.355
16,21.0,19.0,19.0,17.0,20.0,22.0,22.0,18.0,24.0,19.0,15.0,22.0,20.0,21.0,18.0,20.0,23.0,21.0,23.0,15.0,20.0,21.0,23.0,19.0,22.0,23.0,22.0,18.0,20.0,20.0,19.0,22.0,20.0,14.0,24.0,22.0,23.0,19.0,19.0,19.0,20.2,2.358
17,21.0,18.0,19.0,17.0,19.0,22.0,22.0,17.0,23.0,18.0,15.0,21.0,20.0,20.0,18.0,20.0,23.0,19.0,22.0,15.0,20.0,21.0,23.0,19.0,20.0,22.0,22.0,18.0,20.0,20.0,19.0,21.0,19.0,14.0,24.0,20.0,21.0,19.0,19.0,19.0,19.725,2.202
18,20.0,18.0,18.0,17.0,19.0,22.0,20.0,17.0,23.0,18.0,15.0,20.0,18.0,20.0,17.0,19.0,22.0,19.0,21.0,15.0,20.0,21.0,22.0,16.0,20.0,22.0,21.0,18.0,19.0,20.0,19.0,21.0,17.0,14.0,22.0,20.0,21.0,19.0,19.0,19.0,19.2,2.088
19,20.0,18.0,16.0,17.0,19.0,21.0,20.0,16.0,22.0,18.0,15.0,20.0,18.0,20.0,17.0,19.0,21.0,19.0,19.0,14.0,19.0,21.0,22.0,16.0,20.0,21.0,21.0,17.0,19.0,19.0,18.0,21.0,17.0,13.0,22.0,19.0,20.0,19.0,19.0,18.0,18.75,2.118
20,20.0,17.0,16.0,17.0,19.0,21.0,20.0,16.0,22.0,18.0,14.0,20.0,17.0,19.0,16.0,19.0,21.0,19.0,19.0,14.0,18.0,20.0,21.0,16.0,17.0,20.0,21.0,17.0,16.0,19.0,18.0,20.0,16.0,13.0,18.0,17.0,20.0,19.0,19.0,18.0,18.175,2.084
21,19.0,16.0,16.0,15.0,19.0,21.0,19.0,16.0,22.0,16.0,13.0,20.0,16.0,17.0,16.0,17.0,21.0,18.0,18.0,14.0,17.0,19.0,21.0,15.0,17.0,19.0,20.0,17.0,16.0,19.0,17.0,20.0,16.0,13.0,18.0,17.0,20.0,18.0,18.0,17.0,17.575,2.132
22,19.0,16.0,16.0,15.0,18.0,19.0,19.0,16.0,21.0,16.0,13.0,20.0,16.0,17.0,15.0,17.0,21.0,18.0,18.0,14.0,17.0,19.0,20.0,14.0,17.0,19.0,20.0,17.0,16.0,19.0,17.0,20.0,16.0,13.0,17.0,17.0,18.0,17.0,18.0,17.0,17.3,1.99
23,19.0,16.0,13.0,14.0,18.0,19.0,19.0,16.0,21.0,16.0,13.0,18.0,16.0,16.0,15.0,17.0,20.0,18.0,18.0,13.0,17.0,19.0,20.0,14.0,17.0,19.0,19.0,17.0,16.0,19.0,15.0,20.0,16.0,13.0,17.0,15.0,18.0,17.0,18.0,17.0,16.95,2.109
24,18.0,16.0,13.0,14.0,18.0,19.0,19.0,16.0,21.0,16.0,13.0,18.0,16.0,16.0,15.0,16.0,19.0,18.0,16.0,13.0,17.0,17.0,20.0,14.0,16.0,19.0,18.0,16.0,15.0,19.0,15.0,18.0,16.0,13.0,17.0,15.0,15.0,17.0,18.0,16.0,16.525,1.975
25,18.0,15.0,13.0,14.0,16.0,19.0,19.0,16.0,21.0,16.0,13.0,18.0,16.0,16.0,15.0,16.0,19.0,17.0,16.0,13.0,17.0,17.0,19.0,14.0,15.0,19.0,18.0,16.0,14.0,19.0,15.0,18.0,16.0,11.0,17.0,15.0,15.0,16.0,17.0,16.0,16.25,2.046
26,18.0,15.0,13.0,14.0,16.0,19.0,19.0,16.0,19.0,16.0,13.0,18.0,16.0,15.0,15.0,16.0,18.0,17.0,16.0,13.0,16.0,17.0,18.0,14.0,15.0,18.0,18.0,15.0,14.0,19.0,15.0,18.0,16.0,11.0,17.0,15.0,15.0,16.0,17.0,15.0,16.025,1.877
27,18.0,15.0,11.0,12.0,16.0,18.0,18.0,14.0,19.0,16.0,13.0,17.0,16.0,15.0,15.0,14.0,18.0,17.0,16.0,13.0,16.0,16.0,18.0,13.0,14.0,18.0,18.0,15.0,14.0,19.0,15.0,18.0,16.0,11.0,16.0,15.0,15.0,16.0,16.0,15.0,15.625,2.021
28,18.0,14.0,11.0,12.0,16.0,18.0,17.0,14.0,19.0,16.0,12.0,15.0,16.0,14.0,15.0,14.0,18.0,17.0,15.0,12.0,16.0,16.0,18.0,13.0,13.0,18.0,18.0,15.0,14.0,18.0,15.0,18.0,15.0,11.0,16.0,14.0,14.0,16.0,16.0,15.0,15.3,2.088
29,18.0,14.0,11.0,12.0,16.0,18.0,17.0,14.0,18.0,15.0,12.0,15.0,16.0,14.0,15.0,14.0,17.0,17.0,15.0,12.0,16.0,16.0,15.0,13.0,13.0,17.0,17.0,15.0,14.0,18.0,15.0,18.0,15.0,11.0,16.0,14.0,14.0,16.0,15.0,15.0,15.075,1.902
30,18.0,13.0,11.0,12.0,16.0,18.0,17.0,14.0,18.0,15.0,12.0,14.0,15.0,14.0,14.0,14.0,16.0,16.0,13.0,12.0,16.0,15.0,15.0,13.0,12.0,17.0,17.0,13.0,14.0,18.0,15.0,17.0,15.0,11.0,15.0,14.0,13.0,16.0,15.0,14.0,14.675,1.929
31,17.0,13.0,11.0,12.0,15.0,18.0,17.0,14.0,18.0,15.0,12.0,14.0,15.0,14.0,14.0,14.0,16.0,16.0,13.0,12.0,16.0,15.0,15.0,13.0,12.0,17.0,17.0,13.0,14.0,18.0,15.0,17.0,15.0,11.0,15.0,14.0,13.0,15.0,14.0,14.0,14.575,1.869
32,17.0,12.0,11.0,12.0,15.0,16.0,16.0,14.0,18.0,15.0,12.0,13.0,15.0,14.0,14.0,13.0,15.0,16.0,13.0,12.0,16.0,15.0,15.0,13.0,12.0,17.0,17.0,13.0,14.0,17.0,15.0,16.0,15.0,10.0,15.0,14.0,13.0,15.0,14.0,14.0,14.325,1.794
33,17.0,12.0,11.0,12.0,15.0,16.0,16.0,14.0,18.0,15.0,12.0,13.0,15.0,12.0,14.0,13.0,15.0,16.0,13.0,12.0,16.0,14.0,13.0,13.0,12.0,16.0,17.0,13.0,14.0,17.0,15.0,16.0,14.0,10.0,14.0,13.0,13.0,15.0,14.0,14.0,14.1,1.8
34,17.0,12.0,11.0,12.0,15.0,16.0,15.0,13.0,17.0,15.0,12.0,11.0,15.0,12.0,14.0,13.0,14.0,15.0,13.0,12.0,15.0,14.0,13.0,13.0,12.0,15.0,17.0,12.0,14.0,17.0,14.0,16.0,13.0,10.0,14.0,13.0,13.0,15.0,13.0,14.0,13.775,1.739
35,17.0,11.0,11.0,11.0,15.0,16.0,15.0,13.0,17.0,15.0,12.0,11.0,14.0,11.0,14.0,13.0,14.0,15.0,13.0,12.0,15.0,14.0,12.0,12.0,12.0,15.0,17.0,12.0,14.0,17.0,14.0,15.0,13.0,10.0,13.0,13.0,13.0,15.0,13.0,13.0,13.55,1.83
36,17.0,11.0,9.0,11.0,14.0,16.0,15.0,13.0,17.0,15.0,12.0,11.0,14.0,11.0,14.0,13.0,14.0,15.0,13.0,11.0,15.0,14.0,12.0,12.0,12.0,15.0,17.0,12.0,14.0,17.0,14.0,15.0,13.0,10.0,13.0,13.0,13.0,14.0,13.0,13.0,13.425,1.922
37,17.0,11.0,9.0,11.0,14.0,16.0,15.0,13.0,17.0,13.0,12.0,11.0,14.0,11.0,14.0,13.0,13.0,15.0,12.0,11.0,13.0,12.0,12.0,11.0,12.0,13.0,17.0,12.0,14.0,17.0,14.0,15.0,13.0,10.0,12.0,13.0,12.0,14.0,13.0,13.0,13.1,1.921
38,17.0,11.0,9.0,11.0,14.0,16.0,15.0,13.0,17.0,13.0,12.0,10.0,14.0,11.0,13.0,13.0,13.0,15.0,12.0,11.0,13.0,12.0,12.0,11.0,12.0,13.0,17.0,12.0,14.0,17.0,14.0,14.0,13.0,10.0,12.0,13.0,12.0,14.0,13.0,12.0,13.0,1.936
39,17.0,11.0,9.0,11.0,14.0,15.0,15.0,13.0,17.0,13.0,12.0,10.0,14.0,11.0,13.0,13.0,12.0,15.0,12.0,11.0,13.0,12.0,10.0,11.0,12.0,13.0,17.0,12.0,14.0,17.0,14.0,13.0,13.0,10.0,11.0,13.0,12.0,14.0,13.0,12.0,12.85,1.969
40,16.0,11.0,9.0,10.0,14.0,15.0,15.0,13.0,17.0,13.0,12.0,10.0,14.0,11.0,13.0,13.0,12.0,15.0,12.0,11.0,13.0,12.0,10.0,11.0,12.0,13.0,17.0,12.0,14.0,17.0,14.0,13.0,12.0,10.0,11.0,13.0,11.0,14.0,13.0,12.0,12.75,1.972
41,16.0,11.0,9.0,10.0,13.0,15.0,15.0,12.0,17.0,13.0,11.0,10.0,14.0,11.0,13.0,13.0,12.0,14.0,12.0,11.0,11.0,12.0,10.0,11.0,12.0,13.0,17.0,12.0,14.0,17.0,14.0,12.0,12.0,10.0,11.0,13.0,11.0,13.0,13.0,12.0,12.55,1.962
42,14.0,11.0,9.0,10.0,13.0,15.0,15.0,12.0,17.0,13.0,11.0,10.0,14.0,11.0,13.0,13.0,11.0,14.0,12.0,11.0,11.0,12.0,10.0,11.0,12.0,12.0,17.0,12.0,14.0,17.0,14.0,12.0,12.0,10.0,11.0,13.0,11.0,13.0,13.0,12.0,12.45,1.91
43,14.0,11.0,9.0,10.0,13.0,14.0,14.0,12.0,17.0,13.0,11.0,9.0,14.0,11.0,13.0,13.0,11.0,14.0,12.0,11.0,11.0,12.0,10.0,11.0,12.0,12.0,17.0,12.0,14.0,17.0,14.0,12.0,12.0,10.0,11.0,13.0,11.0,13.0,13.0,12.0,12.375,1.893
44,14.0,11.0,9.0,9.0,13.0,14.0,14.0,12.0,17.0,13.0,11.0,9.0,14.0,11.0,13.0,13.0,11.0,14.0,12.0,10.0,11.0,12.0,10.0,11.0,12.0,12.0,15.0,12.0,14.0,17.0,14.0,12.0,12.0,10.0,11.0,13.0,11.0,12.0,13.0,12.0,12.25,1.854
45,14.0,11.0,9.0,9.0,13.0,14.0,14.0,12.0,17.0,13.0,11.0,9.0,14.0,11.0,13.0,13.0,11.0,14.0,12.0,10.0,11.0,12.0,10.0,11.0,12.0,12.0,15.0,12.0,14.0,17.0,14.0,11.0,11.0,10.0,11.0,13.0,11.0,12.0,13.0,12.0,12.2,1.873
46,14.0,11.0,9.0,9.0,13.0,14.0,14.0,11.0,16.0,13.0,11.0,9.0,14.0,11.0,13.0,13.0,11.0,14.0,12.0,10.0,11.0,12.0,9.0,11.0,12.0,11.0,15.0,12.0,14.0,17.0,14.0,11.0,11.0,9.0,11.0,13.0,11.0,12.0,13.0,12.0,12.075,1.902
47,14.0,11.0,7.0,9.0,13.0,14.0,14.0,11.0,16.0,13.0,11.0,9.0,14.0,11.0,13.0,13.0,11.0,12.0,12.0,10.0,11.0,12.0,9.0,11.0,12.0,11.0,15.0,12.0,14.0,17.0,14.0,11.0,11.0,9.0,11.0,12.0,11.0,12.0,13.0,12.0,11.95,1.974
48,14.0,11.0,7.0,9.0,13.0,14.0,14.0,11.0,16.0,13.0,11.0,9.0,14.0,11.0,13.0,13.0,11.0,12.0,12.0,10.0,11.0,12.0,9.0,11.0,12.0,11.0,15.0,12.0,14.0,17.0,14.0,11.0,11.0,9.0,11.0,12.0,11.0,12.0,13.0,12.0,11.95,1.974
49,14.0,11.0,7.0,9.0,13.0,14.0,13.0,11.0,15.0,13.0,11.0,9.0,14.0,11.0,13.0,13.0,11.0,12.0,12.0,10.0,11.0,12.0,9.0,11.0,12.0,11.0,15.0,11.0,14.0,17.0,13.0,11.0,11.0,9.0,11.0,12.0,10.0,12.0,13.0,12.0,11.825,1.909
50,13.0,11.0,7.0,9.0,12.0,14.0,13.0,11.0,14.0,13.0,11.0,9.0,14.0,11.0,13.0,13.0,11.0,12.0,12.0,10.0,11.0,12.0,9.0,11.0,12.0,11.0,12.0,11.0,14.0,17.0,13.0,11.0,11.0,9.0,11.0,12.0,10.0,11.0,13.0,12.0,11.65,1.768
51,13.0,11.0,7.0,9.0,12.0,14.0,13.0,11.0,13.0,13.0,11.0,9.0,13.0,11.0,13.0,13.0,11.0,12.0,12.0,10.0,11.0,12.0,9.0,11.0,12.0,11.0,12.0,11.0,13.0,17.0,13.0,11.0,11.0,9.0,11.0,12.0,10.0,11.0,13.0,10.0,11.525,1.703
52,13.0,10.0,7.0,9.0,12.0,13.0,13.0,11.0,13.0,12.0,11.0,9.0,13.0,11.0,13.0,13.0,11.0,12.0,12.0,10.0,11.0,12.0,9.0,10.0,11.0,11.0,12.0,11.0,13.0,17.0,13.0,11.0,11.0,9.0,11.0,12.0,10.0,11.0,13.0,10.0,11.4,1.685
53,13.0,10.0,7.0,9.0,12.0,13.0,13.0,11.0,13.0,12.0,11.0,9.0,13.0,11.0,13.0,13.0,11.0,12.0,12.0,10.0,10.0,12.0,9.0,10.0,11.0,11.0,12.0,11.0,13.0,16.0,13.0,11.0,11.0,9.0,11.0,12.0,10.0,11.0,13.0,8.0,11.3,1.691
54,13.0,10.0,7.0,9.0,12.0,13.0,13.0,11.0,12.0,12.0,11.0,9.0,12.0,11.0,13.0,13.0,11.0,12.0,12.0,10.0,10.0,12.0,9.0,9.0,11.0,11.0,12.0,11.0,13.0,16.0,13.0,11.0,11.0,9.0,11.0,12.0,10.0,10.0,13.0,8.0,11.2,1.691
55,13.0,10.0,7.0,9.0,12.0,12.0,13.0,11.0,12.0,12.0,11.0,9.0,12.0,11.0,13.0,13.0,11.0,12.0,12.0,10.0,10.0,12.0,9.0,9.0,11.0,11.0,12.0,11.0,13.0,16.0,13.0,11.0,11.0,9.0,10.0,12.0,10.0,9.0,13.0,8.0,11.125,1.706
56,13.0,10.0,7.0,9.0,12.0,12.0,13.0,11.0,12.0,12.0,11.0,9.0,12.0,10.0,13.0,13.0,11.0,12.0,12.0,10.0,10.0,12.0,9.0,9.0,11.0,11.0,12.0,11.0,13.0,16.0,13.0,11.0,11.0,9.0,10.0,12.0,10.0,9.0,13.0,8.0,11.1,1.715
57,13.0,10.0,7.0,9.0,12.0,12.0,13.0,11.0,12.0,12.0,11.0,9.0,11.0,10.0,13.0,13.0,10.0,12.0,12.0,10.0,10.0,12.0,9.0,9.0,11.0,11.0,12.0,11.0,13.0,16.0,12.0,11.0,10.0,9.0,10.0,12.0,10.0,9.0,13.0,8.0,11.0,1.703
58,13.0,10.0,7.0,9.0,12.0,11.0,13.0,11.0,12.0,12.0,11.0,8.0,11.0,10.0,13.0,13.0,10.0,12.0,12.0,10.0,9.0,12.0,9.0,9.0,11.0,11.0,12.0,11.0,13.0,16.0,12.0,11.0,10.0,9.0,10.0,12.0,10.0,9.0,12.0,8.0,10.9,1.729
59,13.0,10.0,7.0,9.0,12.0,10.0,13.0,11.0,12.0,11.0,11.0,8.0,11.0,10.0,13.0,13.0,10.0,12.0,12.0,10.0,9.0,12.0,8.0,9.0,11.0,11.0,12.0,11.0,13.0,16.0,12.0,11.0,10.0,9.0,10.0,12.0,10.0,9.0,12.0,7.0,10.8,1.806
60,12.0,10.0,7.0,9.0,12.0,10.0,13.0,11.0,11.0,11.0,11.0,8.0,11.0,10.0,13.0,13.0,10.0,12.0,12.0,10.0,9.0,12.0,8.0,9.0,11.0,11.0,12.0,11.0,13.0,16.0,11.0,11.0,10.0,9.0,10.0,12.0,10.0,9.0,12.0,7.0,10.725,1.761
61,12.0,10.0,7.0,9.0,12.0,10.0,13.0,11.0,11.0,11.0,11.0,7.0,11.0,10.0,13.0,13.0,10.0,12.0,12.0,10.0,9.0,11.0,8.0,8.0,11.0,11.0,12.0,11.0,13.0,15.0,11.0,11.0,10.0,9.0,10.0,12.0,10.0,9.0,12.0,7.0,10.625,1.756
62,12.0,10.0,7.0,9.0,12.0,10.0,13.0,11.0,11.0,11.0,11.0,7.0,11.0,10.0,13.0,12.0,10.0,12.0,12.0,10.0,9.0,11.0,8.0,8.0,11.0,11.0,12.0,11.0,13.0,15.0,11.0,11.0,10.0,9.0,10.0,12.0,10.0,9.0,11.0,7.0,10.575,1.716
63,12.0,10.0,7.0,9.0,12.0,10.0,13.0,11.0,11.0,11.0,11.0,7.0,11.0,10.0,13.0,12.0,10.0,12.0,12.0,10.0,9.0,11.0,8.0,8.0,11.0,11.0,12.0,11.0,13.0,15.0,11.0,10.0,10.0,9.0,10.0,12.0,10.0,9.0,11.0,7.0,10.55,1.717
64,12.0,10.0,7.0,9.0,12.0,10.0,13.0,11.0,11.0,11.0,11.0,7.0,11.0,10.0,13.0,12.0,10.0,12.0,11.0,10.0,9.0,11.0,8.0,8.0,11.0,11.0,12.0,11.0,13.0,15.0,11.0,10.0,10.0,9.0,10.0,12.0,10.0,9.0,11.0,7.0,10.525,1.703
65,12.0,10.0,6.0,9.0,12.0,10.0,12.0,11.0,11.0,11.0,10.0,7.0,11.0,10.0,13.0,12.0,10.0,12.0,11.0,10.0,8.0,11.0,8.0,8.0,11.0,11.0,12.0,11.0,13.0,15.0,9.0,10.0,10.0,9.0,10.0,12.0,10.0,9.0,11.0,7.0,10.375,1.77
66,12.0,10.0,6.0,9.0,12.0,10.0,12.0,11.0,11.0,11.0,10.0,7.0,11.0,10.0,13.0,12.0,10.0,12.0,11.0,10.0,8.0,11.0,7.0,8.0,11.0,11.0,12.0,11.0,13.0,15.0,9.0,10.0,10.0,9.0,10.0,12.0,10.0,9.0,11.0,7.0,10.35,1.81
67,12.0,10.0,6.0,9.0,12.0,10.0,12.0,11.0,11.0,11.0,10.0,7.0,11.0,10.0,13.0,12.0,9.0,12.0,11.0,9.0,8.0,11.0,7.0,8.0,11.0,10.0,12.0,11.0,13.0,15.0,9.0,10.0,10.0,9.0,10.0,11.0,10.0,9.0,11.0,7.0,10.25,1.813
68,11.0,10.0,6.0,9.0,12.0,10.0,12.0,10.0,11.0,11.0,10.0,7.0,11.0,9.0,13.0,12.0,9.0,12.0,11.0,9.0,8.0,11.0,7.0,8.0,11.0,10.0,12.0,11.0,13.0,15.0,9.0,10.0,10.0,9.0,10.0,11.0,10.0,9.0,10.0,7.0,10.15,1.797
69,11.0,10.0,6.0,9.0,12.0,10.0,12.0,10.0,11.0,11.0,10.0,7.0,11.0,8.0,13.0,12.0,9.0,12.0,11.0,9.0,8.0,11.0,7.0,8.0,11.0,10.0,12.0,11.0,13.0,15.0,9.0,10.0,9.0,9.0,10.0,11.0,10.0,9.0,10.0,7.0,10.1,1.828
70,11.0,10.0,6.0,9.0,12.0,10.0,12.0,10.0,11.0,11.0,10.0,7.0,11.0,8.0,13.0,12.0,9.0,12.0,11.0,9.0,8.0,11.0,7.0,8.0,11.0,10.0,12.0,11.0,13.0,15.0,9.0,10.0,9.0,9.0,10.0,11.0,10.0,9.0,9.0,7.0,10.075,1.836
71,11.0,10.0,6.0,9.0,12.0,10.0,12.0,10.0,11.0,11.0,10.0,7.0,11.0,7.0,13.0,12.0,9.0,12.0,11.0,9.0,8.0,11.0,7.0,8.0,11.0,10.0,12.0,11.0,13.0,15.0,9.0,9.0,9.0,9.0,10.0,11.0,10.0,9.0,9.0,7.0,10.025,1.877
72,11.0,10.0,6.0,9.0,12.0,10.0,12.0,10.0,10.0,11.0,10.0,7.0,11.0,7.0,13.0,12.0,9.0,12.0,11.0,9.0,8.0,11.0,7.0,8.0,10.0,10.0,12.0,11.0,12.0,15.0,9.0,9.0,9.0,9.0,10.0,11.0,10.0,9.0,9.0,7.0,9.95,1.83
73,11.0,10.0,6.0,9.0,11.0,10.0,12.0,10.0,10.0,11.0,10.0,7.0,11.0,7.0,13.0,12.0,9.0,11.0,11.0,9.0,8.0,11.0,7.0,8.0,10.0,10.0,12.0,11.0,12.0,14.0,8.0,9.0,9.0,9.0,10.0,11.0,10.0,9.0,9.0,7.0,9.85,1.74
74,11.0,10.0,6.0,9.0,11.0,10.0,11.0,10.0,10.0,11.0,10.0,7.0,11.0,7.0,13.0,12.0,9.0,11.0,11.0,9.0,8.0,11.0,7.0,8.0,10.0,10.0,12.0,11.0,12.0,14.0,8.0,9.0,9.0,9.0,9.0,11.0,10.0,9.0,9.0,7.0,9.8,1.72
75,11.0,10.0,6.0,9.0,11.0,8.0,11.0,10.0,10.0,11.0,10.0,7.0,11.0,7.0,13.0,12.0,9.0,11.0,11.0,9.0,8.0,11.0,7.0,8.0,10.0,9.0,12.0,11.0,12.0,14.0,8.0,9.0,9.0,9.0,9.0,11.0,10.0,9.0,9.0,7.0,9.725,1.746
76,11.0,10.0,6.0,9.0,11.0,8.0,11.0,9.0,10.0,11.0,10.0,7.0,11.0,7.0,13.0,12.0,9.0,11.0,11.0,9.0,8.0,11.0,7.0,8.0,10.0,9.0,12.0,10.0,12.0,14.0,8.0,9.0,9.0,9.0,9.0,11.0,10.0,9.0,9.0,7.0,9.675,1.738
77,11.0,10.0,6.0,9.0,11.0,8.0,11.0,9.0,10.0,11.0,10.0,7.0,11.0,7.0,13.0,12.0,9.0,11.0,11.0,9.0,8.0,11.0,7.0,8.0,10.0,9.0,11.0,10.0,12.0,14.0,8.0,9.0,9.0,9.0,9.0,11.0,10.0,9.0,9.0,6.0,9.625,1.756
78,11.0,10.0,6.0,9.0,11.0,8.0,11.0,9.0,10.0,11.0,10.0,7.0,11.0,7.0,13.0,12.0,9.0,11.0,11.0,9.0,8.0,11.0,7.0,8.0,10.0,9.0,11.0,10.0,12.0,14.0,8.0,9.0,9.0,9.0,9.0,11.0,10.0,9.0,9.0,6.0,9.625,1.756
79,11.0,10.0,6.0,9.0,10.0,8.0,11.0,9.0,10.0,11.0,10.0,7.0,11.0,7.0,13.0,12.0,9.0,11.0,11.0,9.0,8.0,11.0,7.0,8.0,10.0,9.0,11.0,10.0,12.0,14.0,8.0,9.0,9.0,9.0,9.0,11.0,10.0,8.0,9.0,6.0,9.575,1.759
