Generations,Run0,Run1,Run2,Run3,Run4,Run5,Run6,Run7,Run8,Run9,Run10,Run11,Run12,Run13,Run14,Run15,Run16,Run17,Run18,Run19,Run20,Run21,Run22,Run23,Run24,Run25,Run26,Run27,Run28,Run29,Run30,Run31,Run32,Run33,Run34,Run35,Run36,Run37,Run38,Run39,ABF,StdDev
14,17.0,24.0,24.0,21.0,18.0,21.0,24.0,23.0,19.0,20.0,19.0,20.0,22.0,19.0,21.0,22.0,23.0,24.0,24.0,19.0,20.0,19.0,23.0,25.0,21.0,21.0,22.0,21.0,28.0,24.0,25.0,25.0,22.0,21.0,28.0,23.0,24.0,24.0,27.0,22.0,22.225,2.564
15,17.0,22.0,24.0,20.0,18.0,21.0,24.0,23.0,19.0,20.0,19.0,18.0,22.0,19.0,21.0,22.0,22.0,23.0,22.0,19.0,19.0,17.0,23.0,23.0,21.0,19.0,22.0,20.0,28.0,24.0,25.0,25.0,22.0,20.0,28.0,21.0,23.0,24.0,25.0,22.0,21.65,2.603
16,15.0,22.0,23.0,20.0,16.0,19.0,24.0,23.0,18.0,20.0,18.0,18.0,22.0,18.0,21.0,19.0,21.0,18.0,22.0,19.0,18.0,17.0,22.0,21.0,19.0,19.0,22.0,17.0,27.0,22.0,25.0,22.0,22.0,18.0,28.0,20.0,21.0,22.0,25.0,21.0,20.6,2.809
17,15.0,20.0,23.0,18.0,15.0,19.0,22.0,21.0,17.0,20.0,16.0,18.0,21.0,18.0,21.0,19.0,20.0,16.0,21.0,18.0,18.0,17.0,19.0,19.0,18.0,17.0,22.0,17.0,27.0,22.0,25.0,20.0,21.0,17.0,28.0,18.0,21.0,22.0,23.0,21.0,19.75,2.896
18,15.0,19.0,22.0,18.0,15.0,15.0,20.0,20.0,17.0,19.0,16.0,18.0,21.0,18.0,21.0,17.0,20.0,16.0,16.0,18.0,17.0,15.0,19.0,19.0,17.0,15.0,21.0,17.0,27.0,22.0,25.0,20.0,21.0,15.0,26.0,18.0,20.0,22.0,22.0,20.0,18.975,2.979
19,13.0,19.0,21.0,17.0,15.0,15.0,20.0,20.0,15.0,17.0,16.0,16.0,21.0,18.0,20.0,17.0,18.0,15.0,16.0,16.0,17.0,14.0,18.0,19.0,17.0,15.0,20.0,17.0,24.0,22.0,22.0,18.0,21.0,14.0,22.0,18.0,19.0,20.0,21.0,19.0,18.05,2.588
20,13.0,19.0,20.0,16.0,14.0,15.0,20.0,19.0,15.0,16.0,15.0,16.0,19.0,18.0,20.0,16.0,17.0,15.0,16.0,16.0,16.0,13.0,18.0,18.0,17.0,15.0,20.0,17.0,24.0,20.0,22.0,18.0,21.0,12.0,21.0,17.0,19.0,20.0,21.0,19.0,17.575,2.645
21,13.0,19.0,19.0,16.0,14.0,15.0,19.0,19.0,15.0,16.0,15.0,14.0,19.0,16.0,19.0,15.0,17.0,15.0,16.0,15.0,16.0,13.0,17.0,18.0,16.0,15.0,19.0,15.0,23.0,20.0,22.0,18.0,20.0,11.0,21.0,16.0,16.0,20.0,19.0,18.0,16.975,2.574
22,13.0,17.0,19.0,14.0,14.0,15.0,19.0,18.0,14.0,14.0,13.0,14.0,18.0,16.0,19.0,15.0,16.0,15.0,16.0,14.0,16.0,13.0,16.0,18.0,16.0,14.0,19.0,15.0,23.0,20.0,22.0,17.0,20.0,11.0,21.0,16.0,16.0,20.0,18.0,17.0,16.525,2.674
23,12.0,17.0,17.0,14.0,14.0,15.0,19.0,16.0,13.0,13.0,13.0,14.0,18.0,15.0,17.0,12.0,16.0,15.0,15.0,14.0,15.0,12.0,16.0,18.0,16.0,14.0,19.0,15.0,22.0,19.0,20.0,16.0,19.0,11.0,20.0,16.0,16.0,19.0,18.0,15.0,15.875,2.522
24,11.0,17.0,17.0,13.0,14.0,15.0,18.0,15.0,13.0,13.0,12.0,14.0,16.0,15.0,17.0,12.0,16.0,14.0,15.0,14.0,14.0,12.0,16.0,17.0,15.0,14.0,18.0,14.0,22.0,19.0,20.0,16.0,19.0,11.0,20.0,15.0,15.0,18.0,17.0,15.0,15.45,2.509
25,10.0,14.0,16.0,13.0,14.0,15.0,18.0,15.0,12.0,12.0,11.0,14.0,16.0,15.0,17.0,12.0,16.0,14.0,15.0,13.0,14.0,11.0,15.0,17.0,14.0,13.0,18.0,14.0,21.0,18.0,19.0,15.0,19.0,10.0,19.0,14.0,15.0,17.0,16.0,15.0,14.9,2.528
26,9.0,12.0,16.0,13.0,14.0,15.0,18.0,15.0,12.0,12.0,11.0,14.0,16.0,14.0,17.0,12.0,15.0,13.0,15.0,13.0,14.0,11.0,15.0,16.0,13.0,13.0,18.0,14.0,19.0,18.0,19.0,14.0,17.0,10.0,17.0,14.0,15.0,16.0,16.0,15.0,14.5,2.356
27,9.0,11.0,16.0,13.0,14.0,15.0,18.0,12.0,12.0,12.0,11.0,13.0,16.0,14.0,17.0,11.0,15.0,13.0,14.0,13.0,13.0,11.0,15.0,15.0,13.0,12.0,18.0,14.0,19.0,18.0,18.0,14.0,17.0,10.0,16.0,11.0,15.0,16.0,16.0,15.0,14.125,2.451
28,9.0,10.0,15.0,12.0,14.0,15.0,18.0,12.0,12.0,12.0,10.0,13.0,16.0,14.0,17.0,11.0,15.0,13.0,14.0,12.0,13.0,11.0,15.0,15.0,13.0,12.0,17.0,14.0,18.0,17.0,16.0,14.0,17.0,10.0,16.0,11.0,14.0,16.0,16.0,15.0,13.85,2.351
29,8.0,10.0,15.0,12.0,14.0,15.0,18.0,12.0,12.0,12.0,10.0,12.0,16.0,14.0,16.0,11.0,13.0,13.0,14.0,12.0,13.0,10.0,15.0,14.0,12.0,12.0,16.0,14.0,18.0,17.0,16.0,14.0,17.0,10.0,15.0,11.0,14.0,16.0,16.0,15.0,13.6,2.375
30,8.0,10.0,15.0,12.0,14.0,15.0,17.0,12.0,12.0,12.0,10.0,12.0,15.0,12.0,16.0,11.0,13.0,13.0,14.0,12.0,13.0,10.0,15.0,12.0,12.0,11.0,16.0,12.0,17.0,16.0,16.0,13.0,16.0,10.0,13.0,11.0,14.0,15.0,15.0,15.0,13.175,2.178
31,8.0,10.0,15.0,11.0,14.0,15.0,17.0,12.0,11.0,12.0,10.0,11.0,15.0,12.0,15.0,11.0,13.0,13.0,14.0,12.0,13.0,10.0,15.0,12.0,12.0,10.0,16.0,12.0,16.0,15.0,16.0,12.0,16.0,9.0,13.0,11.0,13.0,15.0,15.0,15.0,12.925,2.207
32,8.0,10.0,15.0,11.0,14.0,15.0,17.0,11.0,10.0,12.0,8.0,11.0,14.0,12.0,15.0,11.0,13.0,12.0,13.0,10.0,13.0,10.0,14.0,12.0,12.0,9.0,16.0,12.0,16.0,12.0,16.0,12.0,16.0,9.0,13.0,11.0,13.0,15.0,15.0,15.0,12.575,2.333
33,8.0,10.0,14.0,11.0,13.0,15.0,17.0,11.0,10.0,12.0,8.0,11.0,14.0,12.0,15.0,10.0,12.0,12.0,13.0,10.0,13.0,10.0,14.0,11.0,12.0,9.0,16.0,12.0,14.0,12.0,15.0,11.0,16.0,9.0,13.0,11.0,12.0,15.0,15.0,14.0,12.3,2.227
34,7.0,10.0,14.0,11.0,13.0,15.0,17.0,11.0,10.0,12.0,6.0,11.0,14.0,12.0,15.0,10.0,12.0,12.0,13.0,10.0,13.0,10.0,12.0,11.0,12.0,8.0,15.0,11.0,14.0,12.0,15.0,11.0,16.0,9.0,12.0,11.0,12.0,14.0,15.0,14.0,12.05,2.355
35,7.0,10.0,14.0,11.0,13.0,14.0,17.0,11.0,10.0,12.0,6.0,11.0,14.0,12.0,15.0,10.0,12.0,12.0,13.0,10.0,13.0,10.0,11.0,11.0,12.0,8.0,15.0,11.0,14.0,12.0,15.0,11.0,15.0,8.0,12.0,11.0,12.0,14.0,15.0,14.0,11.95,2.334
36,7.0,10.0,14.0,11.0,13.0,14.0,17.0,10.0,10.0,12.0,6.0,11.0,14.0,12.0,15.0,10.0,12.0,12.0,12.0,10.0,13.0,10.0,11.0,10.0,12.0,8.0,15.0,11.0,13.0,12.0,15.0,11.0,15.0,8.0,12.0,11.0,12.0,14.0,14.0,14.0,11.825,2.312
37,7.0,10.0,14.0,11.0,13.0,14.0,16.0,10.0,9.0,12.0,6.0,11.0,14.0,12.0,15.0,10.0,12.0,12.0,12.0,9.0,13.0,10.0,11.0,10.0,11.0,8.0,15.0,11.0,13.0,12.0,14.0,11.0,15.0,8.0,12.0,11.0,12.0,14.0,14.0,13.0,11.675,2.263
38,7.0,10.0,14.0,11.0,13.0,14.0,16.0,10.0,9.0,11.0,6.0,11.0,14.0,12.0,15.0,10.0,12.0,12.0,12.0,9.0,13.0,9.0,11.0,10.0,11.0,8.0,15.0,9.0,13.0,12.0,13.0,10.0,14.0,8.0,12.0,11.0,12.0,14.0,14.0,13.0,11.5,2.28
39,7.0,10.0,14.0,10.0,13.0,14.0,15.0,9.0,9.0,11.0,6.0,11.0,14.0,12.0,15.0,10.0,11.0,12.0,12.0,9.0,13.0,9.0,11.0,10.0,11.0,8.0,15.0,9.0,13.0,12.0,13.0,10.0,14.0,8.0,11.0,11.0,12.0,13.0,14.0,13.0,11.35,2.242
40,7.0,10.0,14.0,10.0,13.0,14.0,15.0,9.0,9.0,10.0,6.0,11.0,14.0,12.0,15.0,10.0,11.0,12.0,12.0,9.0,13.0,9.0,11.0,10.0,11.0,8.0,15.0,8.0,12.0,12.0,13.0,10.0,13.0,8.0,10.0,11.0,12.0,12.0,14.0,13.0,11.2,2.238
41,7.0,10.0,14.0,10.0,13.0,14.0,14.0,9.0,9.0,10.0,6.0,11.0,14.0,12.0,15.0,10.0,11.0,12.0,12.0,9.0,13.0,9.0,11.0,10.0,11.0,8.0,15.0,8.0,12.0,12.0,12.0,9.0,13.0,8.0,10.0,11.0,11.0,12.0,13.0,13.0,11.075,2.172
42,7.0,10.0,13.0,10.0,13.0,14.0,14.0,9.0,9.0,10.0,6.0,11.0,14.0,12.0,14.0,10.0,11.0,12.0,12.0,9.0,13.0,9.0,11.0,10.0,11.0,8.0,14.0,8.0,11.0,12.0,12.0,8.0,13.0,8.0,10.0,11.0,11.0,12.0,13.0,13.0,10.95,2.085
43,7.0,10.0,13.0,10.0,13.0,13.0,14.0,9.0,9.0,10.0,6.0,11.0,14.0,12.0,14.0,10.0,11.0,11.0,12.0,9.0,13.0,9.0,11.0,10.0,11.0,7.0,14.0,8.0,11.0,12.0,12.0,8.0,13.0,8.0,9.0,11.0,11.0,12.0,13.0,13.0,10.85,2.104
44,7.0,9.0,13.0,10.0,13.0,13.0,13.0,9.0,9.0,10.0,6.0,11.0,14.0,10.0,14.0,10.0,11.0,11.0,11.0,9.0,12.0,9.0,11.0,10.0,11.0,7.0,14.0,8.0,11.0,12.0,12.0,8.0,13.0,8.0,9.0,11.0,10.0,12.0,13.0,12.0,10.65,2.032
45,7.0,9.0,13.0,10.0,13.0,13.0,13.0,9.0,9.0,10.0,6.0,11.0,14.0,10.0,14.0,9.0,11.0,11.0,11.0,9.0,12.0,9.0,11.0,10.0,11.0,7.0,14.0,8.0,10.0,12.0,12.0,8.0,13.0,8.0,9.0,11.0,10.0,12.0,13.0,12.0,10.6,2.047
46,7.0,9.0,12.0,10.0,12.0,13.0,13.0,9.0,9.0,10.0,6.0,11.0,14.0,10.0,14.0,9.0,11.0,11.0,11.0,9.0,12.0,8.0,11.0,10.0,11.0,7.0,14.0,8.0,10.0,12.0,12.0,8.0,13.0,8.0,9.0,11.0,9.0,12.0,13.0,12.0,10.5,2.037
47,7.0,9.0,12.0,10.0,12.0,13.0,13.0,9.0,9.0,10.0,6.0,11.0,14.0,10.0,14.0,9.0,11.0,11.0,11.0,9.0,12.0,8.0,11.0,10.0,11.0,6.0,14.0,8.0,10.0,12.0,10.0,7.0,13.0,8.0,9.0,11.0,9.0,12.0,13.0,12.0,10.4,2.107
48,7.0,9.0,12.0,10.0,12.0,13.0,13.0,9.0,9.0,10.0,5.0,11.0,13.0,10.0,14.0,9.0,11.0,11.0,11.0,9.0,12.0,8.0,11.0,10.0,11.0,6.0,14.0,8.0,10.0,12.0,10.0,7.0,13.0,8.0,9.0,11.0,9.0,12.0,13.0,12.0,10.35,2.128
49,7.0,9.0,11.0,10.0,11.0,13.0,13.0,9.0,9.0,10.0,5.0,11.0,13.0,10.0,14.0,8.0,11.0,10.0,11.0,9.0,12.0,8.0,11.0,10.0,11.0,6.0,14.0,8.0,10.0,12.0,10.0,7.0,13.0,8.0,9.0,11.0,9.0,12.0,13.0,12.0,10.25,2.118
50,7.0,9.0,11.0,10.0,11.0,13.0,13.0,9.0,9.0,10.0,5.0,11.0,13.0,10.0,14.0,8.0,11.0,10.0,11.0,9.0,12.0,8.0,11.0,10.0,11.0,6.0,14.0,8.0,10.0,12.0,10.0,7.0,13.0,8.0,9.0,10.0,9.0,12.0,13.0,12.0,10.225,2.115
51,7.0,9.0,11.0,10.0,11.0,13.0,13.0,9.0,9.0,10.0,5.0,11.0,12.0,10.0,14.0,8.0,11.0,10.0,11.0,9.0,12.0,8.0,11.0,10.0,11.0,6.0,14.0,8.0,10.0,12.0,10.0,7.0,13.0,8.0,9.0,10.0,9.0,12.0,13.0,12.0,10.2,2.088
52,7.0,9.0,11.0,10.0,10.0,12.0,13.0,9.0,9.0,10.0,5.0,10.0,12.0,10.0,14.0,8.0,11.0,10.0,11.0,9.0,12.0,7.0,11.0,10.0,11.0,6.0,14.0,8.0,10.0,12.0,9.0,7.0,13.0,8.0,9.0,9.0,9.0,12.0,12.0,12.0,10.025,2.067
53,7.0,9.0,11.0,10.0,10.0,12.0,13.0,9.0,9.0,10.0,5.0,10.0,12.0,10.0,13.0,8.0,11.0,10.0,11.0,9.0,12.0,7.0,10.0,10.0,11.0,6.0,14.0,8.0,10.0,12.0,9.0,7.0,13.0,8.0,9.0,9.0,9.0,12.0,12.0,12.0,9.975,2.019
54,7.0,9.0,11.0,10.0,10.0,12.0,13.0,9.0,9.0,10.0,5.0,10.0,12.0,10.0,13.0,8.0,9.0,10.0,11.0,9.0,12.0,7.0,10.0,10.0,11.0,5.0,14.0,8.0,10.0,12.0,9.0,7.0,13.0,8.0,9.0,9.0,8.0,12.0,12.0,12.0,9.875,2.088
55,7.0,9.0,11.0,9.0,9.0,12.0,12.0,9.0,9.0,10.0,5.0,10.0,12.0,10.0,13.0,8.0,9.0,10.0,11.0,9.0,12.0,7.0,10.0,10.0,11.0,5.0,12.0,8.0,10.0,12.0,9.0,7.0,13.0,8.0,9.0,9.0,8.0,12.0,11.0,12.0,9.725,1.962
56,7.0,9.0,11.0,9.0,9.0,12.0,12.0,9.0,9.0,10.0,5.0,10.0,11.0,10.0,11.0,8.0,9.0,9.0,11.0,9.0,12.0,7.0,10.0,10.0,11.0,5.0,12.0,8.0,10.0,12.0,9.0,7.0,13.0,8.0,9.0,9.0,8.0,12.0,11.0,12.0,9.625,1.88
57,7.0,9.0,11.0,9.0,8.0,11.0,12.0,9.0,9.0,10.0,5.0,10.0,11.0,10.0,11.0,8.0,9.0,9.0,11.0,9.0,12.0,7.0,9.0,10.0,11.0,5.0,12.0,8.0,10.0,11.0,9.0,7.0,13.0,8.0,9.0,8.0,8.0,12.0,11.0,12.0,9.5,1.857
58,7.0,9.0,11.0,9.0,8.0,11.0,12.0,9.0,9.0,10.0,5.0,10.0,11.0,10.0,11.0,8.0,9.0,9.0,11.0,9.0,12.0,7.0,9.0,10.0,11.0,5.0,12.0,8.0,10.0,11.0,9.0,7.0,13.0,8.0,9.0,8.0,8.0,12.0,11.0,12.0,9.5,1.857
59,7.0,9.0,11.0,9.0,7.0,11.0,12.0,9.0,9.0,10.0,5.0,10.0,11.0,10.0,11.0,8.0,9.0,9.0,11.0,9.0,12.0,7.0,9.0,10.0,11.0,5.0,12.0,8.0,10.0,11.0,9.0,7.0,13.0,8.0,9.0,8.0,8.0,12.0,11.0,12.0,9.475,1.884
60,7.0,9.0,11.0,9.0,7.0,11.0,12.0,9.0,9.0,10.0,5.0,10.0,11.0,10.0,11.0,8.0,9.0,9.0,9.0,9.0,11.0,7.0,8.0,10.0,11.0,5.0,12.0,8.0,9.0,11.0,9.0,7.0,13.0,8.0,9.0,8.0,8.0,12.0,11.0,12.0,9.35,1.851
61,7.0,9.0,11.0,9.0,7.0,11.0,12.0,9.0,9.0,10.0,5.0,10.0,11.0,10.0,11.0,8.0,9.0,9.0,9.0,9.0,11.0,7.0,8.0,10.0,11.0,5.0,12.0,8.0,9.0,11.0,9.0,7.0,13.0,8.0,9.0,8.0,8.0,12.0,11.0,12.0,9.35,1.851
62,7.0,9.0,11.0,9.0,7.0,11.0,12.0,9.0,9.0,10.0,5.0,10.0,11.0,10.0,11.0,8.0,9.0,9.0,9.0,9.0,11.0,7.0,8.0,10.0,11.0,5.0,12.0,8.0,8.0,11.0,8.0,7.0,13.0,8.0,9.0,8.0,8.0,12.0,11.0,12.0,9.3,1.873
63,7.0,9.0,10.0,9.0,7.0,11.0,12.0,9.0,9.0,10.0,5.0,10.0,11.0,10.0,10.0,8.0,9.0,8.0,9.0,9.0,11.0,7.0,8.0,10.0,11.0,5.0,12.0,8.0,8.0,11.0,8.0,7.0,13.0,8.0,9.0,8.0,8.0,12.0,11.0,12.0,9.225,1.851
64,7.0,9.0,10.0,9.0,7.0,11.0,12.0,9.0,9.0,10.0,5.0,10.0,11.0,10.0,10.0,8.0,9.0,8.0,9.0,9.0,11.0,7.0,8.0,10.0,11.0,5.0,12.0,8.0,8.0,11.0,8.0,7.0,13.0,8.0,9.0,8.0,8.0,12.0,11.0,12.0,9.225,1.851
65,7.0,8.0,10.0,9.0,7.0,11.0,12.0,9.0,9.0,10.0,5.0,10.0,10.0,10.0,10.0,8.0,9.0,8.0,9.0,9.0,11.0,7.0,8.0,10.0,11.0,5.0,12.0,8.0,8.0,11.0,8.0,7.0,13.0,8.0,9.0,8.0,8.0,12.0,11.0,12.0,9.175,1.842
66,7.0,8.0,10.0,9.0,7.0,11.0,12.0,9.0,9.0,10.0,5.0,10.0,10.0,10.0,10.0,8.0,9.0,7.0,9.0,9.0,11.0,7.0,8.0,10.0,11.0,5.0,12.0,8.0,8.0,11.0,8.0,7.0,13.0,8.0,9.0,8.0,8.0,12.0,10.0,12.0,9.125,1.846
67,7.0,8.0,10.0,9.0,7.0,11.0,12.0,9.0,9.0,10.0,5.0,10.0,10.0,10.0,10.0,8.0,9.0,7.0,9.0,9.0,11.0,6.0,8.0,10.0,11.0,5.0,12.0,8.0,8.0,11.0,7.0,7.0,13.0,8.0,9.0,8.0,8.0,11.0,10.0,12.0,9.05,1.87
68,7.0,8.0,10.0,9.0,7.0,11.0,12.0,9.0,9.0,10.0,5.0,10.0,10.0,10.0,10.0,8.0,9.0,7.0,9.0,9.0,11.0,6.0,8.0,10.0,11.0,5.0,12.0,8.0,8.0,11.0,7.0,7.0,12.0,8.0,9.0,8.0,8.0,11.0,10.0,12.0,9.025,1.823
69,7.0,8.0,10.0,9.0,7.0,11.0,12.0,9.0,9.0,10.0,5.0,10.0,10.0,10.0,10.0,8.0,9.0,7.0,9.0,9.0,11.0,6.0,8.0,10.0,11.0,5.0,12.0,8.0,8.0,11.0,7.0,7.0,12.0,8.0,9.0,8.0,8.0,11.0,10.0,12.0,9.025,1.823
70,7.0,8.0,10.0,9.0,7.0,11.0,12.0,9.0,9.0,10.0,5.0,10.0,10.0,10.0,10.0,8.0,9.0,7.0,9.0,9.0,11.0,6.0,8.0,10.0,11.0,5.0,12.0,8.0,7.0,11.0,7.0,7.0,12.0,8.0,9.0,8.0,8.0,11.0,9.0,12.0,8.975,1.837
71,7.0,8.0,10.0,9.0,7.0,11.0,12.0,9.0,9.0,10.0,5.0,10.0,10.0,10.0,10.0,8.0,9.0,7.0,9.0,9.0,11.0,6.0,8.0,10.0,11.0,5.0,12.0,8.0,7.0,11.0,7.0,7.0,12.0,8.0,9.0,8.0,8.0,11.0,9.0,11.0,8.95,1.802
72,7.0,8.0,10.0,9.0,7.0,11.0,12.0,9.0,9.0,10.0,5.0,10.0,10.0,10.0,10.0,8.0,9.0,7.0,9.0,9.0,11.0,6.0,8.0,10.0,11.0,5.0,12.0,8.0,7.0,11.0,7.0,7.0,12.0,7.0,9.0,8.0,8.0,11.0,9.0,11.0,8.925,1.822
73,7.0,8.0,10.0,8.0,7.0,11.0,12.0,9.0,9.0,10.0,5.0,10.0,10.0,10.0,10.0,8.0,9.0,7.0,9.0,9.0,11.0,6.0,8.0,10.0,11.0,5.0,12.0,8.0,7.0,11.0,7.0,7.0,12.0,7.0,9.0,8.0,7.0,11.0,9.0,11.0,8.875,1.846
74,7.0,8.0,10.0,8.0,7.0,11.0,12.0,9.0,9.0,10.0,5.0,10.0,10.0,10.0,10.0,8.0,9.0,7.0,9.0,9.0,11.0,6.0,8.0,10.0,11.0,5.0,12.0,8.0,7.0,11.0,7.0,7.0,12.0,7.0,9.0,8.0,7.0,11.0,9.0,10.0,8.85,1.824
75,7.0,8.0,10.0,8.0,7.0,11.0,12.0,9.0,9.0,10.0,5.0,10.0,10.0,10.0,10.0,8.0,9.0,7.0,9.0,9.0,11.0,5.0,7.0,10.0,11.0,5.0,12.0,8.0,7.0,11.0,7.0,7.0,12.0,7.0,9.0,8.0,7.0,11.0,9.0,10.0,8.8,1.887
76,7.0,8.0,10.0,8.0,7.0,11.0,12.0,9.0,9.0,10.0,5.0,10.0,10.0,10.0,10.0,8.0,9.0,7.0,9.0,9.0,11.0,5.0,7.0,10.0,11.0,5.0,12.0,8.0,7.0,11.0,7.0,7.0,12.0,7.0,9.0,8.0,7.0,11.0,9.0,10.0,8.8,1.887
77,7.0,8.0,10.0,8.0,7.0,11.0,12.0,9.0,9.0,10.0,5.0,10.0,10.0,10.0,10.0,8.0,9.0,7.0,9.0,9.0,11.0,5.0,7.0,10.0,11.0,5.0,12.0,8.0,7.0,11.0,7.0,7.0,12.0,7.0,9.0,8.0,7.0,11.0,9.0,10.0,8.8,1.887
78,7.0,8.0,10.0,8.0,7.0,11.0,12.0,9.0,8.0,10.0,5.0,10.0,10.0,10.0,10.0,8.0,9.0,7.0,9.0,9.0,11.0,5.0,7.0,10.0,11.0,5.0,12.0,8.0,7.0,11.0,6.0,7.0,12.0,7.0,9.0,8.0,7.0,11.0,9.0,10.0,8.75,1.92
79,7.0,8.0,10.0,8.0,7.0,11.0,12.0,9.0,8.0,10.0,5.0,10.0,9.0,10.0,10.0,8.0,9.0,7.0,9.0,9.0,11.0,5.0,7.0,10.0,11.0,5.0,12.0,8.0,7.0,11.0,6.0,6.0,12.0,7.0,9.0,8.0,7.0,11.0,9.0,10.0,8.7,1.939
