Generations,Run0,Run1,Run2,Run3,Run4,Run5,Run6,Run7,Run8,Run9,Run10,Run11,Run12,Run13,Run14,Run15,Run16,Run17,Run18,Run19,Run20,Run21,Run22,Run23,Run24,Run25,Run26,Run27,Run28,Run29,ABF,StdDev
0,63.0,66.0,64.0,65.0,67.0,65.0,65.0,58.0,66.0,65.0,63.0,67.0,66.0,67.0,68.0,59.0,66.0,60.0,65.0,63.0,62.0,63.0,62.0,64.0,64.0,67.0,63.0,65.0,65.0,66.0,64.3,2.354
1,63.0,59.0,64.0,65.0,62.0,64.0,63.0,58.0,60.0,63.0,61.0,65.0,66.0,61.0,59.0,59.0,63.0,60.0,65.0,62.0,62.0,63.0,61.0,63.0,63.0,62.0,63.0,64.0,65.0,63.0,62.367,2.025
2,63.0,59.0,63.0,62.0,62.0,61.0,62.0,58.0,60.0,63.0,57.0,60.0,64.0,59.0,59.0,59.0,59.0,60.0,62.0,59.0,61.0,58.0,61.0,59.0,62.0,62.0,60.0,64.0,63.0,63.0,60.8,1.904
3,63.0,59.0,62.0,60.0,62.0,59.0,58.0,56.0,60.0,58.0,57.0,60.0,59.0,58.0,59.0,59.0,59.0,60.0,62.0,59.0,56.0,58.0,61.0,55.0,60.0,62.0,60.0,61.0,61.0,61.0,59.467,1.91
4,62.0,59.0,58.0,57.0,60.0,56.0,58.0,55.0,60.0,58.0,57.0,60.0,58.0,58.0,59.0,58.0,59.0,60.0,62.0,56.0,56.0,58.0,58.0,55.0,60.0,60.0,60.0,58.0,60.0,61.0,58.533,1.821
5,61.0,59.0,58.0,57.0,60.0,56.0,58.0,55.0,58.0,58.0,57.0,55.0,58.0,58.0,59.0,58.0,58.0,58.0,62.0,56.0,51.0,58.0,58.0,55.0,56.0,59.0,55.0,58.0,59.0,59.0,57.567,2.06
6,60.0,54.0,57.0,57.0,58.0,56.0,58.0,54.0,58.0,58.0,56.0,55.0,58.0,55.0,55.0,58.0,56.0,55.0,61.0,56.0,51.0,57.0,58.0,51.0,56.0,59.0,55.0,58.0,59.0,59.0,56.6,2.274
7,60.0,54.0,51.0,55.0,58.0,53.0,58.0,54.0,56.0,53.0,55.0,53.0,58.0,55.0,55.0,56.0,56.0,55.0,57.0,55.0,51.0,57.0,57.0,51.0,56.0,57.0,55.0,58.0,58.0,55.0,55.4,2.215
8,56.0,54.0,51.0,53.0,56.0,53.0,49.0,54.0,52.0,53.0,51.0,53.0,57.0,55.0,54.0,55.0,56.0,55.0,57.0,55.0,51.0,57.0,56.0,51.0,55.0,56.0,55.0,55.0,56.0,52.0,54.1,2.087
9,55.0,54.0,50.0,53.0,56.0,50.0,49.0,52.0,52.0,53.0,51.0,53.0,57.0,53.0,54.0,53.0,56.0,55.0,56.0,50.0,47.0,54.0,56.0,51.0,54.0,56.0,55.0,55.0,55.0,52.0,53.233,2.404
