Generations,Run0,Run1,Run2,Run3,Run4,Run5,Run6,Run7,Run8,Run9,Run10,Run11,Run12,Run13,Run14,Run15,Run16,Run17,Run18,Run19,Run20,Run21,Run22,Run23,Run24,Run25,Run26,Run27,Run28,Run29,ABF,StdDev
0,65.0,62.0,64.0,63.0,67.0,68.0,67.0,59.0,67.0,66.0,64.0,66.0,68.0,65.0,64.0,66.0,62.0,62.0,64.0,65.0,67.0,70.0,63.0,66.0,57.0,65.0,66.0,64.0,64.0,66.0,64.733,2.607
1,65.0,62.0,64.0,63.0,67.0,67.0,60.0,59.0,67.0,66.0,64.0,66.0,68.0,65.0,64.0,66.0,62.0,62.0,64.0,65.0,67.0,66.0,63.0,66.0,57.0,65.0,66.0,64.0,64.0,66.0,64.333,2.481
2,65.0,62.0,64.0,63.0,67.0,66.0,60.0,59.0,67.0,66.0,64.0,66.0,65.0,65.0,64.0,66.0,62.0,62.0,64.0,65.0,67.0,66.0,63.0,61.0,57.0,65.0,66.0,64.0,64.0,66.0,64.033,2.401
3,65.0,62.0,64.0,63.0,66.0,66.0,60.0,59.0,67.0,66.0,64.0,66.0,65.0,65.0,64.0,65.0,62.0,62.0,64.0,65.0,67.0,66.0,63.0,61.0,57.0,65.0,66.0,61.0,64.0,66.0,63.867,2.405
4,65.0,62.0,62.0,63.0,66.0,66.0,60.0,59.0,66.0,66.0,64.0,66.0,64.0,65.0,57.0,63.0,62.0,62.0,64.0,65.0,67.0,62.0,63.0,61.0,57.0,65.0,66.0,61.0,64.0,66.0,63.3,2.622
5,65.0,62.0,62.0,63.0,66.0,66.0,60.0,59.0,66.0,66.0,64.0,66.0,63.0,65.0,57.0,63.0,62.0,62.0,64.0,65.0,67.0,62.0,63.0,57.0,57.0,65.0,66.0,61.0,64.0,65.0,63.1,2.797
6,65.0,62.0,62.0,63.0,65.0,66.0,60.0,59.0,64.0,66.0,63.0,66.0,63.0,65.0,57.0,63.0,62.0,62.0,64.0,65.0,67.0,62.0,63.0,57.0,57.0,65.0,66.0,61.0,64.0,65.0,62.967,2.714
7,65.0,62.0,62.0,62.0,65.0,66.0,60.0,59.0,64.0,66.0,63.0,66.0,63.0,65.0,57.0,63.0,62.0,62.0,64.0,65.0,67.0,62.0,63.0,57.0,57.0,65.0,64.0,61.0,64.0,65.0,62.867,2.667
8,65.0,62.0,62.0,62.0,65.0,66.0,60.0,59.0,64.0,66.0,63.0,66.0,63.0,65.0,57.0,63.0,62.0,62.0,64.0,65.0,66.0,62.0,63.0,57.0,57.0,65.0,64.0,61.0,64.0,65.0,62.833,2.621
9,65.0,62.0,62.0,62.0,65.0,65.0,60.0,59.0,64.0,66.0,63.0,66.0,63.0,65.0,57.0,57.0,62.0,62.0,64.0,65.0,66.0,62.0,63.0,57.0,57.0,65.0,64.0,61.0,64.0,65.0,62.6,2.788
10,65.0,62.0,62.0,62.0,65.0,65.0,60.0,59.0,64.0,65.0,63.0,65.0,63.0,65.0,57.0,57.0,62.0,62.0,64.0,65.0,66.0,62.0,63.0,57.0,57.0,65.0,64.0,61.0,64.0,65.0,62.533,2.717
11,65.0,60.0,62.0,62.0,65.0,65.0,60.0,59.0,64.0,61.0,63.0,65.0,63.0,65.0,57.0,57.0,62.0,62.0,64.0,65.0,63.0,62.0,63.0,57.0,57.0,64.0,64.0,61.0,64.0,64.0,62.167,2.583
12,65.0,60.0,62.0,62.0,65.0,65.0,60.0,59.0,64.0,61.0,62.0,65.0,63.0,63.0,57.0,57.0,62.0,62.0,64.0,65.0,62.0,62.0,63.0,57.0,57.0,64.0,64.0,61.0,61.0,64.0,61.933,2.502
13,65.0,60.0,62.0,62.0,65.0,65.0,60.0,59.0,64.0,61.0,62.0,65.0,63.0,63.0,57.0,57.0,62.0,62.0,64.0,65.0,62.0,62.0,63.0,57.0,57.0,64.0,64.0,61.0,61.0,64.0,61.933,2.502
14,63.0,60.0,62.0,62.0,65.0,62.0,60.0,59.0,64.0,61.0,62.0,65.0,63.0,63.0,57.0,57.0,62.0,62.0,64.0,65.0,62.0,62.0,63.0,57.0,57.0,64.0,63.0,61.0,61.0,64.0,61.733,2.351
15,63.0,60.0,62.0,62.0,65.0,62.0,60.0,59.0,64.0,61.0,58.0,65.0,63.0,63.0,57.0,57.0,62.0,62.0,64.0,65.0,60.0,62.0,63.0,57.0,57.0,64.0,63.0,61.0,61.0,64.0,61.533,2.459
16,63.0,60.0,62.0,62.0,65.0,62.0,60.0,59.0,64.0,61.0,58.0,65.0,63.0,63.0,57.0,57.0,62.0,62.0,64.0,65.0,60.0,62.0,63.0,57.0,57.0,64.0,63.0,61.0,61.0,64.0,61.533,2.459
