Generations,Run0,Run1,Run2,Run3,Run4,Run5,Run6,Run7,Run8,Run9,Run10,Run11,Run12,Run13,Run14,Run15,Run16,Run17,Run18,Run19,Run20,Run21,Run22,Run23,Run24,Run25,Run26,Run27,Run28,Run29,ABF,StdDev
0,62.0,62.0,67.0,68.0,66.0,64.0,65.0,66.0,63.0,64.0,64.0,66.0,64.0,63.0,63.0,65.0,65.0,65.0,66.0,64.0,66.0,65.0,67.0,63.0,64.0,63.0,68.0,67.0,67.0,63.0,64.833,1.695
1,62.0,62.0,67.0,63.0,64.0,60.0,64.0,63.0,63.0,64.0,64.0,64.0,63.0,59.0,63.0,63.0,63.0,62.0,65.0,56.0,65.0,62.0,63.0,63.0,62.0,63.0,65.0,65.0,62.0,63.0,62.9,1.972
2,61.0,62.0,63.0,60.0,62.0,60.0,64.0,60.0,59.0,63.0,62.0,61.0,61.0,59.0,62.0,58.0,59.0,61.0,60.0,56.0,62.0,62.0,62.0,61.0,62.0,57.0,62.0,59.0,62.0,63.0,60.833,1.827
3,61.0,62.0,61.0,60.0,59.0,60.0,61.0,60.0,56.0,60.0,60.0,61.0,55.0,59.0,61.0,58.0,59.0,61.0,60.0,56.0,62.0,59.0,61.0,60.0,59.0,57.0,62.0,59.0,58.0,57.0,59.467,1.821
4,60.0,58.0,58.0,60.0,57.0,58.0,59.0,59.0,56.0,58.0,60.0,60.0,55.0,58.0,59.0,58.0,59.0,61.0,59.0,56.0,58.0,58.0,59.0,59.0,59.0,57.0,60.0,59.0,58.0,56.0,58.367,1.378
5,58.0,58.0,55.0,59.0,56.0,58.0,59.0,59.0,55.0,54.0,58.0,58.0,54.0,55.0,59.0,57.0,57.0,59.0,59.0,56.0,58.0,57.0,59.0,59.0,59.0,57.0,55.0,59.0,56.0,56.0,57.267,1.652
6,58.0,55.0,54.0,59.0,54.0,58.0,59.0,56.0,54.0,54.0,58.0,54.0,49.0,55.0,57.0,54.0,57.0,53.0,58.0,54.0,54.0,56.0,58.0,57.0,59.0,56.0,55.0,56.0,56.0,55.0,55.733,2.175
7,58.0,55.0,52.0,56.0,54.0,57.0,57.0,56.0,54.0,52.0,57.0,54.0,49.0,54.0,57.0,53.0,55.0,53.0,52.0,54.0,54.0,55.0,57.0,57.0,56.0,55.0,55.0,56.0,56.0,55.0,54.833,1.951
8,58.0,54.0,51.0,56.0,54.0,57.0,57.0,55.0,52.0,52.0,55.0,53.0,49.0,53.0,54.0,51.0,54.0,50.0,52.0,51.0,53.0,50.0,54.0,55.0,55.0,55.0,55.0,55.0,56.0,55.0,53.7,2.208
9,56.0,54.0,51.0,55.0,49.0,56.0,54.0,53.0,52.0,49.0,53.0,51.0,47.0,51.0,54.0,51.0,52.0,49.0,52.0,51.0,53.0,50.0,54.0,55.0,55.0,55.0,54.0,55.0,56.0,53.0,52.667,2.343
