Generations,Run0,Run1,Run2,Run3,Run4,Run5,Run6,Run7,Run8,Run9,Run10,Run11,Run12,Run13,Run14,Run15,Run16,Run17,Run18,Run19,Run20,Run21,Run22,Run23,Run24,Run25,Run26,Run27,Run28,Run29,ABF,StdDev
0,65.0,62.0,63.0,61.0,60.0,63.0,65.0,66.0,61.0,66.0,63.0,64.0,65.0,67.0,65.0,62.0,67.0,63.0,65.0,68.0,67.0,65.0,66.0,66.0,67.0,65.0,63.0,64.0,65.0,66.0,64.5,1.996
1,59.0,62.0,63.0,61.0,60.0,62.0,64.0,62.0,61.0,62.0,63.0,62.0,65.0,51.0,62.0,62.0,67.0,60.0,64.0,65.0,63.0,63.0,59.0,66.0,67.0,65.0,61.0,62.0,57.0,66.0,62.2,3.135
2,59.0,61.0,60.0,58.0,60.0,62.0,60.0,62.0,61.0,60.0,56.0,58.0,61.0,51.0,60.0,59.0,65.0,60.0,61.0,63.0,63.0,59.0,59.0,63.0,63.0,64.0,60.0,62.0,57.0,60.0,60.233,2.642
3,58.0,61.0,60.0,57.0,60.0,62.0,60.0,62.0,61.0,60.0,56.0,58.0,61.0,48.0,58.0,59.0,57.0,60.0,59.0,62.0,63.0,59.0,59.0,60.0,63.0,64.0,56.0,61.0,56.0,60.0,59.333,2.959
4,55.0,58.0,60.0,56.0,58.0,61.0,58.0,59.0,57.0,58.0,55.0,55.0,61.0,48.0,57.0,58.0,57.0,60.0,58.0,58.0,62.0,59.0,59.0,59.0,62.0,60.0,55.0,60.0,55.0,60.0,57.933,2.744
5,55.0,56.0,59.0,55.0,57.0,59.0,58.0,59.0,57.0,54.0,55.0,55.0,59.0,48.0,57.0,56.0,52.0,57.0,54.0,56.0,58.0,56.0,59.0,58.0,58.0,60.0,55.0,58.0,55.0,53.0,56.267,2.489
6,53.0,56.0,59.0,50.0,55.0,58.0,54.0,58.0,57.0,54.0,55.0,52.0,57.0,48.0,57.0,54.0,52.0,53.0,54.0,54.0,54.0,55.0,58.0,56.0,58.0,59.0,55.0,57.0,55.0,53.0,55.0,2.556
7,52.0,50.0,57.0,50.0,53.0,58.0,53.0,55.0,57.0,54.0,53.0,51.0,56.0,48.0,56.0,54.0,52.0,53.0,52.0,49.0,54.0,55.0,58.0,56.0,58.0,56.0,55.0,57.0,52.0,53.0,53.9,2.688
8,52.0,50.0,55.0,50.0,53.0,56.0,53.0,55.0,56.0,54.0,53.0,51.0,53.0,48.0,56.0,50.0,51.0,53.0,50.0,49.0,54.0,55.0,56.0,55.0,58.0,54.0,53.0,54.0,52.0,53.0,53.067,2.365
9,52.0,50.0,55.0,50.0,51.0,54.0,53.0,55.0,56.0,53.0,53.0,51.0,53.0,48.0,54.0,50.0,48.0,51.0,48.0,49.0,54.0,51.0,56.0,55.0,56.0,52.0,53.0,51.0,52.0,52.0,52.2,2.344
10,51.0,50.0,51.0,50.0,51.0,51.0,53.0,55.0,56.0,53.0,53.0,48.0,52.0,48.0,53.0,49.0,47.0,51.0,48.0,49.0,54.0,50.0,55.0,52.0,56.0,51.0,53.0,51.0,52.0,51.0,51.467,2.32
11,50.0,50.0,51.0,48.0,51.0,48.0,52.0,52.0,54.0,53.0,53.0,48.0,50.0,48.0,52.0,49.0,47.0,51.0,48.0,49.0,52.0,50.0,54.0,50.0,56.0,47.0,51.0,51.0,52.0,51.0,50.6,2.169
12,50.0,48.0,51.0,47.0,49.0,47.0,52.0,49.0,54.0,53.0,51.0,48.0,50.0,48.0,51.0,48.0,47.0,51.0,48.0,48.0,51.0,48.0,54.0,50.0,56.0,46.0,51.0,51.0,51.0,51.0,49.967,2.331
13,50.0,48.0,51.0,47.0,49.0,44.0,51.0,49.0,54.0,51.0,48.0,46.0,50.0,47.0,50.0,46.0,47.0,50.0,48.0,48.0,49.0,48.0,54.0,50.0,56.0,46.0,51.0,51.0,51.0,49.0,49.3,2.545
14,49.0,48.0,51.0,47.0,49.0,43.0,51.0,48.0,54.0,51.0,47.0,42.0,49.0,47.0,50.0,46.0,47.0,49.0,48.0,48.0,47.0,47.0,54.0,50.0,55.0,46.0,51.0,51.0,49.0,49.0,48.767,2.813
15,49.0,48.0,51.0,47.0,48.0,42.0,50.0,48.0,50.0,51.0,47.0,42.0,48.0,47.0,50.0,46.0,47.0,48.0,46.0,48.0,47.0,46.0,51.0,50.0,55.0,46.0,51.0,49.0,48.0,49.0,48.167,2.557
16,48.0,48.0,51.0,47.0,48.0,42.0,50.0,47.0,49.0,49.0,47.0,42.0,48.0,45.0,50.0,46.0,47.0,45.0,46.0,48.0,47.0,46.0,51.0,50.0,54.0,45.0,50.0,49.0,48.0,49.0,47.733,2.502
17,47.0,46.0,51.0,47.0,48.0,42.0,47.0,46.0,49.0,49.0,46.0,42.0,48.0,45.0,50.0,45.0,46.0,45.0,46.0,48.0,47.0,46.0,49.0,50.0,52.0,43.0,50.0,49.0,48.0,49.0,47.2,2.414
18,46.0,46.0,51.0,47.0,48.0,42.0,47.0,46.0,49.0,49.0,44.0,42.0,48.0,45.0,50.0,45.0,46.0,45.0,45.0,48.0,47.0,46.0,49.0,46.0,50.0,43.0,48.0,49.0,48.0,48.0,46.767,2.246
19,46.0,46.0,51.0,46.0,48.0,42.0,47.0,45.0,49.0,49.0,43.0,42.0,48.0,44.0,50.0,45.0,43.0,45.0,45.0,48.0,47.0,46.0,49.0,45.0,50.0,43.0,48.0,48.0,48.0,46.0,46.4,2.403
20,46.0,45.0,51.0,43.0,47.0,42.0,47.0,44.0,49.0,49.0,43.0,41.0,48.0,44.0,50.0,44.0,43.0,45.0,45.0,47.0,46.0,46.0,46.0,45.0,50.0,43.0,48.0,48.0,48.0,46.0,45.967,2.496
21,46.0,45.0,51.0,42.0,46.0,40.0,47.0,44.0,49.0,49.0,41.0,41.0,48.0,43.0,49.0,44.0,43.0,45.0,45.0,47.0,42.0,46.0,46.0,45.0,50.0,40.0,48.0,47.0,48.0,46.0,45.433,2.929
22,46.0,43.0,51.0,42.0,45.0,40.0,47.0,44.0,49.0,49.0,41.0,41.0,48.0,42.0,49.0,43.0,43.0,45.0,45.0,47.0,42.0,46.0,45.0,44.0,50.0,40.0,48.0,45.0,48.0,44.0,45.067,2.999
23,44.0,43.0,51.0,42.0,39.0,39.0,46.0,42.0,49.0,49.0,41.0,41.0,48.0,42.0,49.0,41.0,43.0,44.0,45.0,47.0,41.0,46.0,43.0,41.0,47.0,39.0,48.0,42.0,48.0,44.0,44.133,3.354
24,43.0,42.0,51.0,42.0,39.0,39.0,45.0,42.0,49.0,47.0,39.0,40.0,48.0,42.0,48.0,41.0,43.0,44.0,44.0,47.0,41.0,43.0,41.0,41.0,47.0,39.0,48.0,42.0,48.0,44.0,43.633,3.351
25,42.0,42.0,51.0,42.0,39.0,38.0,45.0,42.0,49.0,47.0,38.0,40.0,48.0,42.0,48.0,41.0,43.0,44.0,44.0,44.0,40.0,43.0,41.0,41.0,47.0,39.0,48.0,41.0,48.0,44.0,43.367,3.449
26,38.0,42.0,51.0,42.0,39.0,38.0,45.0,42.0,49.0,47.0,38.0,40.0,48.0,42.0,48.0,41.0,43.0,44.0,44.0,44.0,40.0,43.0,41.0,41.0,47.0,38.0,48.0,39.0,48.0,44.0,43.133,3.676
27,38.0,42.0,51.0,42.0,39.0,37.0,45.0,42.0,49.0,46.0,38.0,40.0,48.0,41.0,47.0,41.0,43.0,44.0,44.0,44.0,40.0,43.0,41.0,41.0,44.0,37.0,46.0,39.0,48.0,43.0,42.767,3.565
28,38.0,42.0,51.0,42.0,39.0,37.0,45.0,42.0,49.0,46.0,37.0,40.0,48.0,40.0,47.0,41.0,43.0,43.0,43.0,44.0,40.0,43.0,41.0,39.0,44.0,36.0,46.0,39.0,48.0,43.0,42.533,3.721
29,38.0,42.0,51.0,40.0,39.0,37.0,45.0,41.0,49.0,43.0,37.0,38.0,46.0,40.0,47.0,41.0,43.0,43.0,43.0,43.0,40.0,43.0,39.0,37.0,43.0,36.0,46.0,39.0,48.0,42.0,41.967,3.755
30,38.0,42.0,51.0,40.0,39.0,36.0,45.0,40.0,48.0,43.0,37.0,37.0,46.0,40.0,47.0,41.0,43.0,43.0,43.0,43.0,40.0,43.0,39.0,37.0,43.0,36.0,46.0,39.0,48.0,40.0,41.767,3.809
31,38.0,42.0,51.0,40.0,39.0,36.0,45.0,37.0,48.0,42.0,35.0,37.0,46.0,40.0,47.0,41.0,43.0,43.0,43.0,43.0,40.0,43.0,39.0,37.0,43.0,36.0,46.0,39.0,48.0,40.0,41.567,3.981
32,38.0,42.0,51.0,40.0,39.0,35.0,45.0,37.0,46.0,42.0,35.0,37.0,46.0,40.0,47.0,41.0,43.0,43.0,43.0,43.0,38.0,42.0,39.0,37.0,43.0,35.0,46.0,39.0,48.0,40.0,41.333,4.019
33,38.0,42.0,51.0,40.0,39.0,35.0,45.0,37.0,46.0,42.0,35.0,37.0,46.0,40.0,47.0,41.0,41.0,42.0,42.0,43.0,38.0,42.0,39.0,37.0,42.0,35.0,46.0,39.0,48.0,39.0,41.133,3.989
34,38.0,42.0,51.0,40.0,38.0,35.0,45.0,37.0,46.0,41.0,35.0,37.0,45.0,40.0,47.0,41.0,41.0,42.0,42.0,42.0,38.0,42.0,39.0,36.0,42.0,35.0,45.0,39.0,46.0,39.0,40.867,3.853
35,36.0,42.0,51.0,40.0,37.0,35.0,45.0,37.0,46.0,40.0,35.0,37.0,45.0,39.0,47.0,41.0,41.0,40.0,42.0,42.0,38.0,42.0,38.0,36.0,42.0,35.0,44.0,38.0,46.0,39.0,40.533,3.956
36,36.0,42.0,51.0,40.0,37.0,35.0,45.0,37.0,46.0,39.0,35.0,37.0,44.0,39.0,47.0,41.0,41.0,40.0,42.0,41.0,38.0,42.0,38.0,36.0,42.0,35.0,44.0,38.0,46.0,38.0,40.4,3.938
37,36.0,42.0,51.0,40.0,37.0,35.0,45.0,37.0,46.0,39.0,35.0,37.0,40.0,39.0,47.0,41.0,41.0,38.0,42.0,41.0,37.0,42.0,38.0,36.0,42.0,35.0,44.0,38.0,46.0,38.0,40.167,3.925
38,36.0,41.0,51.0,40.0,37.0,35.0,45.0,37.0,45.0,39.0,35.0,37.0,40.0,39.0,47.0,41.0,41.0,38.0,42.0,41.0,37.0,42.0,37.0,36.0,42.0,35.0,44.0,38.0,46.0,38.0,40.067,3.89
39,36.0,40.0,51.0,40.0,37.0,35.0,45.0,37.0,45.0,39.0,35.0,37.0,40.0,39.0,47.0,41.0,41.0,38.0,42.0,41.0,37.0,42.0,37.0,36.0,42.0,35.0,43.0,38.0,46.0,38.0,40.0,3.856
40,36.0,40.0,51.0,40.0,37.0,35.0,45.0,37.0,45.0,39.0,35.0,37.0,39.0,38.0,46.0,41.0,41.0,36.0,41.0,41.0,37.0,42.0,37.0,35.0,42.0,35.0,43.0,38.0,46.0,38.0,39.767,3.887
41,35.0,40.0,51.0,40.0,37.0,34.0,45.0,37.0,45.0,39.0,35.0,37.0,39.0,38.0,46.0,41.0,41.0,35.0,41.0,41.0,37.0,42.0,37.0,32.0,42.0,35.0,43.0,38.0,45.0,38.0,39.533,4.105
42,35.0,40.0,51.0,40.0,37.0,34.0,45.0,37.0,45.0,39.0,35.0,36.0,39.0,38.0,46.0,39.0,41.0,35.0,39.0,41.0,37.0,41.0,37.0,32.0,42.0,35.0,41.0,38.0,45.0,37.0,39.233,4.064
43,35.0,39.0,51.0,40.0,37.0,34.0,45.0,37.0,45.0,39.0,35.0,36.0,39.0,38.0,46.0,38.0,41.0,35.0,37.0,41.0,36.0,40.0,37.0,32.0,42.0,35.0,40.0,38.0,45.0,37.0,39.0,4.082
44,35.0,39.0,51.0,40.0,37.0,34.0,45.0,37.0,45.0,39.0,34.0,36.0,39.0,38.0,44.0,38.0,41.0,35.0,37.0,41.0,34.0,40.0,37.0,32.0,42.0,35.0,40.0,38.0,42.0,37.0,38.733,3.966
45,35.0,39.0,51.0,40.0,37.0,34.0,45.0,37.0,45.0,39.0,34.0,36.0,39.0,38.0,44.0,38.0,41.0,35.0,37.0,41.0,34.0,40.0,37.0,32.0,42.0,35.0,39.0,38.0,42.0,37.0,38.7,3.959
46,35.0,39.0,51.0,40.0,37.0,34.0,45.0,37.0,45.0,39.0,34.0,35.0,38.0,38.0,44.0,38.0,40.0,34.0,37.0,41.0,34.0,40.0,37.0,31.0,42.0,35.0,37.0,37.0,42.0,37.0,38.433,4.08
47,35.0,39.0,49.0,38.0,37.0,33.0,45.0,37.0,44.0,39.0,34.0,35.0,38.0,36.0,43.0,38.0,39.0,34.0,36.0,41.0,34.0,40.0,37.0,31.0,42.0,35.0,37.0,36.0,42.0,37.0,38.033,3.851
48,35.0,39.0,49.0,38.0,37.0,33.0,45.0,37.0,44.0,39.0,32.0,35.0,38.0,36.0,43.0,38.0,39.0,34.0,36.0,41.0,34.0,40.0,37.0,31.0,42.0,35.0,37.0,36.0,42.0,37.0,37.967,3.937
49,35.0,39.0,49.0,38.0,37.0,32.0,45.0,37.0,44.0,39.0,32.0,35.0,38.0,35.0,43.0,38.0,39.0,34.0,36.0,41.0,34.0,40.0,37.0,31.0,42.0,35.0,37.0,36.0,42.0,37.0,37.9,4.003
50,35.0,39.0,49.0,37.0,37.0,32.0,45.0,37.0,44.0,39.0,32.0,35.0,37.0,35.0,43.0,38.0,39.0,33.0,35.0,41.0,34.0,39.0,37.0,31.0,42.0,35.0,37.0,35.0,39.0,37.0,37.6,3.997
51,35.0,39.0,49.0,37.0,37.0,32.0,45.0,37.0,44.0,38.0,31.0,35.0,37.0,35.0,41.0,38.0,39.0,33.0,35.0,41.0,34.0,39.0,37.0,31.0,42.0,35.0,37.0,35.0,38.0,37.0,37.433,3.955
52,34.0,39.0,49.0,37.0,37.0,32.0,45.0,37.0,42.0,38.0,31.0,35.0,37.0,35.0,41.0,38.0,38.0,33.0,35.0,41.0,34.0,38.0,37.0,31.0,42.0,35.0,37.0,35.0,36.0,36.0,37.167,3.874
53,34.0,39.0,49.0,37.0,37.0,30.0,45.0,37.0,41.0,38.0,31.0,34.0,37.0,35.0,41.0,37.0,38.0,33.0,35.0,41.0,34.0,38.0,37.0,31.0,42.0,35.0,37.0,34.0,36.0,36.0,36.967,3.979
54,34.0,39.0,49.0,37.0,37.0,30.0,45.0,37.0,41.0,38.0,31.0,34.0,36.0,35.0,41.0,37.0,36.0,33.0,34.0,41.0,34.0,38.0,37.0,31.0,42.0,35.0,35.0,34.0,36.0,36.0,36.767,4.014
55,34.0,39.0,49.0,37.0,37.0,30.0,45.0,37.0,40.0,38.0,31.0,33.0,36.0,35.0,41.0,35.0,36.0,33.0,34.0,41.0,34.0,38.0,37.0,31.0,42.0,35.0,35.0,34.0,36.0,36.0,36.633,4.021
