Generations,Run0,Run1,Run2,Run3,Run4,Run5,Run6,Run7,Run8,Run9,Run10,Run11,Run12,Run13,Run14,Run15,Run16,Run17,Run18,Run19,Run20,Run21,Run22,Run23,Run24,Run25,Run26,Run27,Run28,Run29,ABF,StdDev
0,63.0,64.0,69.0,68.0,67.0,67.0,67.0,65.0,66.0,68.0,64.0,65.0,66.0,65.0,68.0,65.0,68.0,65.0,65.0,64.0,64.0,67.0,65.0,65.0,67.0,66.0,65.0,67.0,67.0,66.0,65.933,1.482
1,63.0,64.0,66.0,65.0,62.0,66.0,67.0,65.0,66.0,66.0,64.0,65.0,66.0,65.0,65.0,65.0,64.0,65.0,65.0,64.0,64.0,67.0,65.0,65.0,67.0,65.0,65.0,67.0,67.0,65.0,65.167,1.186
2,63.0,64.0,66.0,65.0,62.0,66.0,66.0,65.0,66.0,66.0,64.0,65.0,66.0,65.0,65.0,65.0,64.0,64.0,65.0,64.0,64.0,66.0,64.0,64.0,64.0,65.0,65.0,67.0,65.0,64.0,64.8,1.046
3,63.0,64.0,66.0,65.0,62.0,64.0,63.0,63.0,66.0,66.0,64.0,62.0,66.0,65.0,64.0,65.0,64.0,64.0,65.0,64.0,64.0,66.0,64.0,64.0,59.0,63.0,65.0,66.0,65.0,64.0,64.167,1.485
4,63.0,64.0,66.0,65.0,62.0,64.0,63.0,63.0,66.0,66.0,64.0,62.0,65.0,65.0,64.0,65.0,64.0,64.0,65.0,64.0,64.0,66.0,64.0,64.0,59.0,63.0,65.0,66.0,65.0,64.0,64.133,1.454
5,63.0,64.0,65.0,65.0,62.0,64.0,63.0,63.0,66.0,66.0,64.0,62.0,65.0,65.0,64.0,65.0,64.0,64.0,65.0,60.0,64.0,66.0,64.0,64.0,59.0,63.0,65.0,66.0,65.0,64.0,63.967,1.602
6,63.0,64.0,65.0,65.0,62.0,64.0,63.0,63.0,66.0,66.0,64.0,62.0,64.0,65.0,64.0,61.0,64.0,64.0,65.0,60.0,64.0,66.0,64.0,64.0,59.0,63.0,65.0,66.0,65.0,64.0,63.8,1.661
7,63.0,64.0,65.0,65.0,62.0,64.0,63.0,63.0,66.0,66.0,64.0,62.0,64.0,63.0,64.0,61.0,64.0,64.0,65.0,60.0,64.0,66.0,64.0,64.0,59.0,63.0,65.0,66.0,65.0,64.0,63.733,1.652
8,63.0,64.0,65.0,65.0,62.0,64.0,63.0,63.0,66.0,65.0,64.0,62.0,64.0,63.0,64.0,61.0,64.0,64.0,65.0,60.0,64.0,66.0,64.0,64.0,59.0,63.0,65.0,66.0,65.0,63.0,63.667,1.619
9,52.0,64.0,65.0,65.0,62.0,64.0,63.0,63.0,65.0,65.0,64.0,62.0,64.0,63.0,64.0,61.0,64.0,64.0,65.0,60.0,64.0,66.0,64.0,64.0,59.0,63.0,65.0,66.0,65.0,63.0,63.267,2.62
10,52.0,64.0,65.0,65.0,62.0,63.0,63.0,63.0,64.0,65.0,64.0,62.0,64.0,63.0,64.0,61.0,64.0,64.0,65.0,60.0,63.0,65.0,64.0,64.0,59.0,63.0,62.0,66.0,61.0,63.0,62.9,2.548
11,52.0,64.0,65.0,65.0,62.0,63.0,62.0,63.0,64.0,60.0,64.0,62.0,64.0,63.0,64.0,61.0,62.0,64.0,62.0,60.0,63.0,63.0,63.0,64.0,59.0,63.0,62.0,66.0,61.0,63.0,62.433,2.472
12,52.0,64.0,65.0,63.0,62.0,63.0,62.0,63.0,64.0,60.0,64.0,62.0,64.0,63.0,64.0,61.0,62.0,64.0,62.0,60.0,63.0,63.0,63.0,64.0,59.0,63.0,62.0,66.0,61.0,63.0,62.367,2.429
13,52.0,63.0,61.0,63.0,60.0,63.0,62.0,63.0,64.0,60.0,64.0,62.0,64.0,63.0,64.0,61.0,62.0,64.0,62.0,60.0,63.0,63.0,63.0,64.0,59.0,63.0,62.0,66.0,61.0,63.0,62.133,2.405
14,52.0,63.0,61.0,63.0,60.0,63.0,62.0,63.0,63.0,60.0,64.0,62.0,64.0,63.0,64.0,61.0,62.0,64.0,62.0,60.0,63.0,63.0,63.0,64.0,58.0,63.0,62.0,66.0,61.0,63.0,62.067,2.435
