Generations,Run0,Run1,Run2,Run3,Run4,Run5,Run6,Run7,Run8,Run9,Run10,Run11,Run12,Run13,Run14,Run15,Run16,Run17,Run18,Run19,Run20,Run21,Run22,Run23,Run24,Run25,Run26,Run27,Run28,Run29,ABF,StdDev
0,35.0,35.0,37.0,37.0,33.0,36.0,34.0,36.0,34.0,35.0,37.0,28.0,33.0,33.0,37.0,37.0,36.0,33.0,36.0,32.0,37.0,35.0,37.0,34.0,29.0,38.0,37.0,37.0,36.0,36.0,35.0,2.338
1,35.0,35.0,35.0,37.0,33.0,36.0,34.0,36.0,34.0,35.0,35.0,28.0,33.0,33.0,37.0,37.0,36.0,33.0,36.0,32.0,37.0,35.0,37.0,34.0,29.0,35.0,36.0,36.0,36.0,36.0,34.7,2.147
2,35.0,29.0,34.0,36.0,33.0,36.0,34.0,36.0,34.0,35.0,35.0,28.0,33.0,33.0,35.0,35.0,36.0,32.0,36.0,32.0,37.0,35.0,37.0,34.0,29.0,35.0,36.0,36.0,36.0,36.0,34.267,2.279
3,33.0,29.0,34.0,36.0,33.0,36.0,34.0,36.0,34.0,33.0,34.0,28.0,33.0,33.0,35.0,34.0,36.0,32.0,35.0,32.0,32.0,35.0,36.0,34.0,29.0,35.0,31.0,36.0,32.0,36.0,33.533,2.172
4,33.0,29.0,34.0,36.0,33.0,35.0,34.0,36.0,34.0,33.0,34.0,28.0,33.0,33.0,35.0,34.0,36.0,32.0,35.0,32.0,32.0,35.0,31.0,34.0,29.0,35.0,31.0,36.0,32.0,36.0,33.333,2.134
5,33.0,29.0,34.0,36.0,33.0,35.0,34.0,36.0,34.0,33.0,33.0,28.0,33.0,33.0,35.0,34.0,36.0,32.0,35.0,32.0,32.0,35.0,31.0,34.0,29.0,35.0,31.0,36.0,32.0,36.0,33.3,2.132
6,33.0,29.0,34.0,36.0,33.0,35.0,32.0,35.0,34.0,33.0,33.0,28.0,33.0,33.0,35.0,31.0,36.0,32.0,35.0,32.0,32.0,35.0,31.0,34.0,29.0,35.0,31.0,35.0,32.0,36.0,33.067,2.097
7,33.0,29.0,34.0,36.0,33.0,34.0,32.0,35.0,34.0,33.0,33.0,28.0,33.0,33.0,33.0,31.0,36.0,32.0,35.0,32.0,32.0,35.0,31.0,34.0,29.0,35.0,31.0,35.0,32.0,33.0,32.867,1.962
8,33.0,29.0,34.0,36.0,33.0,34.0,32.0,35.0,34.0,33.0,33.0,28.0,33.0,33.0,33.0,31.0,36.0,32.0,35.0,32.0,32.0,35.0,31.0,34.0,29.0,35.0,31.0,35.0,32.0,33.0,32.867,1.962
9,33.0,29.0,34.0,36.0,33.0,33.0,32.0,35.0,34.0,33.0,33.0,28.0,33.0,33.0,33.0,31.0,36.0,32.0,35.0,32.0,32.0,32.0,31.0,34.0,29.0,35.0,31.0,33.0,32.0,33.0,32.667,1.868
