Generations,Run0,Run1,Run2,Run3,Run4,Run5,Run6,Run7,Run8,Run9,Run10,Run11,Run12,Run13,Run14,Run15,Run16,Run17,Run18,Run19,Run20,Run21,Run22,Run23,Run24,Run25,Run26,Run27,Run28,Run29,ABF,StdDev
0,35.0,35.0,34.0,34.0,36.0,33.0,37.0,34.0,35.0,34.0,33.0,35.0,37.0,35.0,34.0,36.0,35.0,35.0,36.0,34.0,34.0,31.0,34.0,33.0,35.0,35.0,34.0,34.0,35.0,34.0,34.533,1.204
1,32.0,32.0,32.0,32.0,33.0,33.0,37.0,34.0,34.0,34.0,32.0,32.0,35.0,35.0,34.0,36.0,35.0,35.0,34.0,28.0,33.0,31.0,34.0,33.0,35.0,33.0,34.0,33.0,35.0,33.0,33.433,1.687
2,32.0,31.0,27.0,32.0,33.0,33.0,34.0,34.0,34.0,32.0,31.0,32.0,33.0,32.0,32.0,33.0,34.0,30.0,34.0,28.0,32.0,31.0,33.0,32.0,35.0,33.0,30.0,31.0,35.0,32.0,32.167,1.79
3,31.0,30.0,26.0,32.0,33.0,32.0,34.0,32.0,33.0,32.0,30.0,32.0,32.0,32.0,32.0,32.0,32.0,30.0,33.0,28.0,32.0,31.0,32.0,32.0,34.0,33.0,30.0,29.0,32.0,32.0,31.5,1.668
4,31.0,29.0,23.0,32.0,30.0,30.0,34.0,31.0,33.0,31.0,29.0,32.0,32.0,32.0,31.0,32.0,32.0,30.0,33.0,28.0,28.0,30.0,30.0,32.0,30.0,33.0,29.0,29.0,32.0,32.0,30.667,2.087
5,31.0,27.0,23.0,31.0,30.0,30.0,34.0,30.0,33.0,31.0,29.0,31.0,31.0,32.0,29.0,32.0,31.0,30.0,32.0,28.0,28.0,30.0,30.0,32.0,30.0,33.0,29.0,27.0,31.0,32.0,30.233,2.14
6,31.0,27.0,21.0,31.0,28.0,29.0,31.0,30.0,33.0,29.0,26.0,31.0,29.0,32.0,28.0,32.0,29.0,30.0,30.0,28.0,28.0,30.0,30.0,31.0,30.0,30.0,29.0,27.0,29.0,32.0,29.367,2.243
7,31.0,27.0,21.0,29.0,27.0,28.0,31.0,30.0,33.0,29.0,26.0,30.0,29.0,32.0,28.0,31.0,29.0,30.0,30.0,28.0,28.0,30.0,29.0,30.0,29.0,30.0,29.0,27.0,29.0,32.0,29.067,2.175
8,30.0,27.0,21.0,28.0,27.0,28.0,31.0,27.0,32.0,29.0,26.0,30.0,28.0,32.0,27.0,28.0,29.0,30.0,30.0,28.0,28.0,30.0,29.0,30.0,29.0,29.0,29.0,25.0,29.0,32.0,28.6,2.185
9,30.0,27.0,21.0,25.0,27.0,27.0,31.0,27.0,32.0,29.0,26.0,30.0,27.0,32.0,27.0,28.0,29.0,30.0,30.0,28.0,28.0,29.0,27.0,30.0,28.0,29.0,29.0,25.0,28.0,32.0,28.267,2.294
10,24.0,27.0,21.0,25.0,27.0,27.0,30.0,26.0,32.0,29.0,26.0,30.0,27.0,32.0,27.0,28.0,29.0,30.0,29.0,28.0,28.0,29.0,26.0,28.0,28.0,29.0,29.0,25.0,27.0,32.0,27.833,2.353
11,24.0,27.0,20.0,25.0,26.0,27.0,29.0,26.0,27.0,26.0,26.0,30.0,27.0,30.0,27.0,28.0,29.0,30.0,29.0,25.0,28.0,29.0,25.0,28.0,28.0,29.0,28.0,25.0,27.0,29.0,27.133,2.109
12,24.0,27.0,20.0,25.0,26.0,27.0,29.0,26.0,27.0,26.0,26.0,30.0,25.0,29.0,27.0,28.0,29.0,29.0,29.0,25.0,28.0,27.0,25.0,28.0,28.0,29.0,26.0,25.0,26.0,28.0,26.8,2.007
13,24.0,27.0,20.0,25.0,24.0,26.0,27.0,26.0,27.0,25.0,26.0,30.0,24.0,29.0,27.0,28.0,29.0,29.0,29.0,25.0,26.0,27.0,24.0,27.0,28.0,28.0,26.0,25.0,26.0,28.0,26.4,2.043
14,24.0,27.0,20.0,25.0,24.0,25.0,27.0,26.0,26.0,22.0,24.0,30.0,22.0,29.0,26.0,28.0,29.0,27.0,28.0,25.0,26.0,27.0,24.0,27.0,28.0,26.0,24.0,22.0,26.0,28.0,25.733,2.308
15,24.0,27.0,20.0,25.0,24.0,24.0,24.0,25.0,26.0,22.0,24.0,30.0,22.0,29.0,25.0,27.0,29.0,27.0,28.0,25.0,26.0,27.0,24.0,27.0,28.0,26.0,24.0,20.0,26.0,28.0,25.433,2.432
16,24.0,27.0,20.0,25.0,23.0,24.0,24.0,24.0,25.0,22.0,23.0,30.0,22.0,29.0,24.0,27.0,29.0,27.0,26.0,25.0,26.0,27.0,24.0,27.0,28.0,26.0,23.0,20.0,26.0,28.0,25.167,2.478
