Generations,Run0,Run1,Run2,Run3,Run4,Run5,Run6,Run7,Run8,Run9,Run10,Run11,Run12,Run13,Run14,Run15,Run16,Run17,Run18,Run19,Run20,Run21,Run22,Run23,Run24,Run25,Run26,Run27,Run28,Run29,ABF,StdDev
0,34.0,31.0,33.0,35.0,36.0,34.0,36.0,36.0,34.0,36.0,37.0,36.0,33.0,34.0,35.0,36.0,32.0,33.0,34.0,35.0,37.0,36.0,31.0,34.0,35.0,36.0,36.0,33.0,37.0,34.0,34.633,1.643
1,34.0,31.0,33.0,33.0,36.0,34.0,34.0,34.0,31.0,32.0,36.0,33.0,33.0,32.0,35.0,36.0,32.0,32.0,34.0,33.0,36.0,34.0,31.0,33.0,35.0,35.0,35.0,33.0,31.0,34.0,33.5,1.544
2,33.0,28.0,33.0,33.0,36.0,33.0,31.0,29.0,31.0,31.0,35.0,33.0,32.0,32.0,35.0,36.0,32.0,32.0,33.0,32.0,34.0,34.0,31.0,33.0,34.0,33.0,35.0,32.0,31.0,32.0,32.633,1.798
3,32.0,28.0,33.0,33.0,33.0,33.0,29.0,29.0,31.0,31.0,30.0,33.0,32.0,32.0,35.0,35.0,32.0,32.0,33.0,31.0,32.0,34.0,27.0,33.0,34.0,32.0,34.0,30.0,30.0,32.0,31.833,1.916
4,32.0,28.0,30.0,33.0,32.0,31.0,29.0,29.0,31.0,31.0,30.0,33.0,31.0,32.0,33.0,34.0,32.0,32.0,33.0,31.0,32.0,31.0,27.0,33.0,34.0,32.0,34.0,30.0,29.0,32.0,31.367,1.741
5,31.0,28.0,30.0,33.0,32.0,31.0,29.0,29.0,31.0,31.0,30.0,29.0,31.0,32.0,33.0,34.0,32.0,31.0,32.0,31.0,30.0,31.0,27.0,30.0,31.0,32.0,34.0,30.0,29.0,32.0,30.867,1.607
6,29.0,28.0,30.0,32.0,32.0,31.0,29.0,29.0,31.0,28.0,30.0,28.0,31.0,32.0,33.0,33.0,30.0,31.0,32.0,28.0,30.0,31.0,27.0,29.0,31.0,31.0,34.0,30.0,27.0,32.0,30.3,1.792
7,29.0,28.0,30.0,31.0,31.0,31.0,29.0,29.0,31.0,28.0,30.0,28.0,31.0,32.0,32.0,32.0,30.0,31.0,32.0,28.0,30.0,31.0,27.0,29.0,30.0,31.0,31.0,30.0,27.0,32.0,30.033,1.494
8,29.0,28.0,30.0,31.0,29.0,31.0,29.0,29.0,31.0,28.0,30.0,28.0,31.0,32.0,32.0,32.0,30.0,31.0,32.0,28.0,30.0,31.0,27.0,29.0,30.0,31.0,30.0,29.0,27.0,32.0,29.9,1.491
9,29.0,28.0,30.0,31.0,29.0,31.0,27.0,29.0,31.0,28.0,30.0,28.0,30.0,32.0,31.0,31.0,30.0,31.0,32.0,28.0,30.0,31.0,27.0,28.0,26.0,31.0,30.0,29.0,27.0,32.0,29.567,1.647
10,29.0,28.0,30.0,31.0,29.0,31.0,27.0,29.0,31.0,28.0,30.0,28.0,30.0,32.0,31.0,30.0,30.0,31.0,32.0,28.0,30.0,30.0,27.0,28.0,26.0,31.0,30.0,27.0,27.0,32.0,29.433,1.667
11,29.0,28.0,30.0,31.0,29.0,31.0,27.0,29.0,31.0,28.0,30.0,28.0,30.0,32.0,31.0,30.0,27.0,31.0,32.0,28.0,30.0,30.0,27.0,28.0,26.0,31.0,30.0,27.0,27.0,32.0,29.333,1.719
12,29.0,28.0,30.0,30.0,29.0,31.0,27.0,29.0,31.0,28.0,30.0,28.0,28.0,32.0,30.0,30.0,27.0,31.0,32.0,28.0,30.0,30.0,27.0,28.0,26.0,31.0,29.0,26.0,27.0,32.0,29.133,1.727
13,29.0,28.0,28.0,30.0,29.0,31.0,27.0,29.0,31.0,28.0,30.0,28.0,28.0,32.0,29.0,30.0,27.0,31.0,32.0,28.0,30.0,30.0,27.0,28.0,26.0,31.0,29.0,25.0,27.0,31.0,28.967,1.741
14,29.0,28.0,28.0,30.0,29.0,31.0,26.0,29.0,30.0,28.0,30.0,28.0,28.0,32.0,28.0,30.0,27.0,31.0,32.0,28.0,30.0,30.0,27.0,28.0,26.0,31.0,29.0,25.0,27.0,31.0,28.867,1.765
15,29.0,28.0,28.0,30.0,29.0,31.0,26.0,29.0,30.0,28.0,30.0,28.0,28.0,32.0,28.0,30.0,27.0,31.0,32.0,28.0,30.0,30.0,27.0,28.0,26.0,30.0,28.0,25.0,27.0,31.0,28.8,1.74
16,29.0,28.0,28.0,30.0,29.0,31.0,26.0,29.0,30.0,28.0,30.0,28.0,28.0,32.0,28.0,30.0,27.0,31.0,32.0,28.0,30.0,30.0,27.0,28.0,26.0,30.0,28.0,25.0,27.0,31.0,28.8,1.74
17,29.0,28.0,28.0,30.0,29.0,31.0,26.0,29.0,30.0,28.0,30.0,28.0,28.0,32.0,28.0,30.0,26.0,31.0,32.0,28.0,30.0,30.0,27.0,28.0,26.0,30.0,28.0,25.0,27.0,28.0,28.667,1.738
18,29.0,28.0,28.0,30.0,29.0,31.0,26.0,29.0,30.0,28.0,30.0,28.0,28.0,32.0,28.0,30.0,26.0,31.0,32.0,28.0,30.0,30.0,27.0,28.0,26.0,30.0,28.0,25.0,27.0,27.0,28.633,1.76
19,29.0,28.0,28.0,30.0,29.0,31.0,26.0,29.0,29.0,28.0,30.0,28.0,28.0,32.0,28.0,30.0,26.0,31.0,32.0,28.0,30.0,29.0,27.0,28.0,26.0,30.0,28.0,25.0,27.0,27.0,28.567,1.726
20,29.0,28.0,28.0,30.0,29.0,31.0,26.0,29.0,29.0,28.0,30.0,28.0,28.0,32.0,28.0,30.0,26.0,31.0,32.0,28.0,30.0,29.0,27.0,28.0,26.0,30.0,28.0,25.0,27.0,27.0,28.567,1.726
21,29.0,28.0,28.0,26.0,29.0,31.0,26.0,29.0,29.0,28.0,30.0,28.0,28.0,32.0,28.0,30.0,26.0,31.0,32.0,28.0,30.0,29.0,27.0,28.0,26.0,30.0,28.0,25.0,27.0,27.0,28.433,1.764
22,29.0,28.0,28.0,26.0,29.0,31.0,26.0,29.0,29.0,28.0,30.0,28.0,28.0,32.0,28.0,30.0,26.0,31.0,32.0,28.0,30.0,29.0,27.0,28.0,26.0,30.0,28.0,25.0,27.0,27.0,28.433,1.764
23,29.0,28.0,28.0,26.0,26.0,31.0,26.0,29.0,29.0,28.0,30.0,28.0,28.0,32.0,28.0,30.0,26.0,31.0,32.0,28.0,30.0,29.0,27.0,28.0,26.0,28.0,28.0,25.0,27.0,27.0,28.267,1.788
