Generations,Run0,Run1,Run2,Run3,Run4,Run5,Run6,Run7,Run8,Run9,Run10,Run11,Run12,Run13,Run14,Run15,Run16,Run17,Run18,Run19,Run20,Run21,Run22,Run23,Run24,Run25,Run26,Run27,Run28,Run29,ABF,StdDev
0,39.0,36.0,34.0,32.0,35.0,35.0,35.0,35.0,35.0,35.0,39.0,35.0,34.0,37.0,35.0,36.0,36.0,34.0,31.0,34.0,34.0,35.0,36.0,33.0,36.0,34.0,35.0,29.0,34.0,33.0,34.7,1.952
1,35.0,35.0,32.0,32.0,35.0,33.0,35.0,33.0,34.0,35.0,35.0,35.0,34.0,32.0,32.0,32.0,36.0,34.0,29.0,34.0,34.0,34.0,35.0,33.0,35.0,34.0,35.0,29.0,34.0,33.0,33.6,1.665
2,35.0,33.0,32.0,32.0,35.0,33.0,35.0,33.0,34.0,35.0,35.0,35.0,33.0,32.0,32.0,32.0,36.0,34.0,28.0,34.0,34.0,34.0,35.0,33.0,34.0,34.0,31.0,29.0,34.0,33.0,33.3,1.754
3,35.0,33.0,32.0,32.0,33.0,33.0,33.0,33.0,32.0,34.0,33.0,33.0,32.0,32.0,30.0,32.0,36.0,29.0,28.0,31.0,34.0,31.0,33.0,31.0,34.0,33.0,31.0,29.0,34.0,33.0,32.3,1.735
4,35.0,33.0,32.0,32.0,33.0,33.0,31.0,31.0,32.0,33.0,33.0,28.0,28.0,31.0,30.0,32.0,33.0,29.0,28.0,31.0,31.0,31.0,33.0,31.0,34.0,30.0,30.0,29.0,34.0,32.0,31.433,1.82
5,35.0,29.0,32.0,32.0,32.0,32.0,31.0,31.0,32.0,33.0,33.0,28.0,28.0,31.0,30.0,32.0,33.0,29.0,28.0,31.0,31.0,31.0,33.0,31.0,34.0,30.0,30.0,29.0,33.0,30.0,31.133,1.765
6,34.0,29.0,30.0,32.0,32.0,32.0,31.0,31.0,31.0,29.0,30.0,28.0,28.0,28.0,30.0,32.0,33.0,29.0,28.0,31.0,30.0,31.0,30.0,31.0,33.0,30.0,29.0,29.0,33.0,28.0,30.4,1.685
7,31.0,29.0,29.0,32.0,32.0,32.0,31.0,31.0,31.0,29.0,30.0,28.0,28.0,28.0,30.0,32.0,33.0,29.0,28.0,31.0,29.0,28.0,29.0,31.0,33.0,30.0,29.0,29.0,33.0,28.0,30.1,1.64
8,31.0,29.0,29.0,32.0,32.0,32.0,31.0,31.0,31.0,29.0,30.0,28.0,28.0,28.0,29.0,32.0,32.0,29.0,28.0,31.0,29.0,28.0,29.0,31.0,33.0,30.0,29.0,29.0,31.0,28.0,29.967,1.516
9,31.0,29.0,29.0,30.0,30.0,32.0,31.0,31.0,31.0,29.0,30.0,28.0,28.0,28.0,29.0,32.0,32.0,29.0,28.0,31.0,29.0,28.0,29.0,31.0,33.0,30.0,27.0,29.0,29.0,28.0,29.7,1.487
10,31.0,29.0,29.0,30.0,30.0,31.0,31.0,31.0,31.0,29.0,30.0,28.0,28.0,28.0,29.0,30.0,32.0,29.0,28.0,31.0,29.0,28.0,29.0,31.0,33.0,29.0,27.0,26.0,29.0,28.0,29.467,1.522
11,31.0,29.0,29.0,30.0,30.0,31.0,31.0,31.0,31.0,29.0,30.0,28.0,28.0,28.0,29.0,30.0,31.0,29.0,28.0,31.0,29.0,28.0,29.0,30.0,33.0,27.0,27.0,26.0,29.0,28.0,29.333,1.513
12,31.0,29.0,29.0,30.0,30.0,31.0,31.0,31.0,31.0,29.0,30.0,28.0,28.0,28.0,29.0,30.0,31.0,29.0,28.0,31.0,29.0,28.0,29.0,30.0,33.0,25.0,27.0,26.0,29.0,28.0,29.267,1.652
13,31.0,29.0,29.0,30.0,30.0,31.0,30.0,31.0,27.0,29.0,30.0,28.0,28.0,28.0,29.0,30.0,31.0,29.0,28.0,31.0,29.0,28.0,29.0,30.0,33.0,25.0,27.0,26.0,28.0,28.0,29.067,1.652
14,31.0,29.0,29.0,30.0,30.0,31.0,30.0,31.0,27.0,29.0,30.0,28.0,28.0,28.0,29.0,30.0,31.0,29.0,28.0,31.0,29.0,28.0,29.0,30.0,31.0,25.0,27.0,26.0,28.0,28.0,29.0,1.528
15,31.0,29.0,29.0,30.0,29.0,31.0,30.0,31.0,27.0,29.0,30.0,28.0,28.0,27.0,29.0,30.0,31.0,29.0,28.0,31.0,29.0,28.0,29.0,29.0,31.0,25.0,27.0,26.0,28.0,28.0,28.9,1.535
16,31.0,29.0,29.0,30.0,29.0,31.0,30.0,31.0,27.0,29.0,30.0,28.0,28.0,26.0,29.0,30.0,31.0,26.0,28.0,31.0,29.0,28.0,29.0,29.0,31.0,25.0,27.0,26.0,28.0,28.0,28.767,1.667
17,31.0,29.0,29.0,30.0,29.0,29.0,30.0,31.0,27.0,29.0,30.0,28.0,28.0,26.0,29.0,30.0,31.0,26.0,28.0,31.0,28.0,28.0,29.0,29.0,31.0,25.0,27.0,26.0,28.0,28.0,28.667,1.619
18,31.0,29.0,29.0,30.0,29.0,29.0,30.0,31.0,27.0,29.0,30.0,28.0,28.0,26.0,29.0,30.0,31.0,26.0,28.0,30.0,28.0,28.0,29.0,29.0,31.0,25.0,27.0,26.0,28.0,28.0,28.633,1.581
19,31.0,29.0,29.0,30.0,29.0,29.0,30.0,31.0,27.0,29.0,30.0,28.0,28.0,26.0,29.0,30.0,31.0,26.0,28.0,30.0,28.0,28.0,29.0,29.0,31.0,25.0,27.0,26.0,28.0,28.0,28.633,1.581
20,31.0,29.0,29.0,30.0,29.0,29.0,30.0,31.0,27.0,29.0,30.0,28.0,28.0,26.0,29.0,30.0,31.0,26.0,28.0,30.0,28.0,28.0,28.0,29.0,31.0,25.0,27.0,26.0,28.0,28.0,28.6,1.583
21,29.0,29.0,29.0,30.0,29.0,29.0,30.0,31.0,27.0,29.0,30.0,28.0,28.0,26.0,29.0,30.0,31.0,26.0,28.0,30.0,28.0,28.0,28.0,29.0,31.0,25.0,27.0,26.0,28.0,28.0,28.533,1.522
22,29.0,29.0,29.0,30.0,29.0,26.0,30.0,31.0,27.0,29.0,30.0,28.0,28.0,26.0,29.0,30.0,31.0,26.0,28.0,30.0,28.0,28.0,28.0,29.0,31.0,25.0,27.0,26.0,28.0,28.0,28.433,1.585
23,29.0,29.0,29.0,30.0,29.0,26.0,30.0,29.0,27.0,29.0,30.0,28.0,28.0,26.0,29.0,30.0,31.0,26.0,27.0,29.0,28.0,28.0,28.0,29.0,31.0,25.0,26.0,26.0,28.0,28.0,28.267,1.548
24,29.0,29.0,28.0,29.0,29.0,26.0,30.0,29.0,27.0,29.0,30.0,28.0,28.0,26.0,29.0,30.0,31.0,26.0,27.0,29.0,28.0,28.0,28.0,29.0,31.0,25.0,26.0,26.0,28.0,28.0,28.2,1.514
25,29.0,29.0,28.0,29.0,29.0,26.0,30.0,29.0,27.0,29.0,30.0,28.0,28.0,26.0,29.0,30.0,31.0,26.0,27.0,29.0,28.0,28.0,28.0,29.0,31.0,25.0,26.0,26.0,28.0,28.0,28.2,1.514
26,29.0,29.0,28.0,29.0,29.0,26.0,30.0,29.0,27.0,29.0,30.0,28.0,28.0,26.0,29.0,30.0,31.0,26.0,27.0,29.0,28.0,28.0,28.0,29.0,31.0,25.0,26.0,26.0,28.0,28.0,28.2,1.514
27,29.0,28.0,28.0,29.0,29.0,26.0,30.0,29.0,27.0,29.0,30.0,28.0,28.0,26.0,29.0,30.0,31.0,26.0,27.0,29.0,28.0,28.0,28.0,29.0,31.0,25.0,26.0,26.0,28.0,27.0,28.133,1.522
28,29.0,28.0,28.0,29.0,29.0,26.0,30.0,29.0,27.0,29.0,30.0,28.0,28.0,26.0,29.0,30.0,31.0,26.0,27.0,29.0,28.0,28.0,28.0,29.0,31.0,25.0,26.0,26.0,28.0,27.0,28.133,1.522
29,28.0,28.0,28.0,27.0,29.0,26.0,30.0,29.0,27.0,29.0,30.0,28.0,28.0,26.0,29.0,30.0,31.0,26.0,27.0,29.0,28.0,28.0,28.0,29.0,31.0,25.0,26.0,26.0,28.0,27.0,28.033,1.516
30,26.0,28.0,28.0,27.0,29.0,26.0,30.0,29.0,27.0,29.0,30.0,28.0,28.0,26.0,29.0,30.0,31.0,26.0,27.0,29.0,28.0,28.0,28.0,29.0,31.0,25.0,26.0,26.0,28.0,27.0,27.967,1.56
31,26.0,28.0,28.0,27.0,29.0,26.0,30.0,29.0,27.0,29.0,30.0,28.0,28.0,26.0,29.0,30.0,31.0,26.0,27.0,29.0,28.0,28.0,28.0,29.0,31.0,25.0,26.0,26.0,28.0,27.0,27.967,1.56
32,26.0,28.0,28.0,27.0,29.0,26.0,30.0,29.0,27.0,29.0,30.0,28.0,28.0,26.0,29.0,30.0,30.0,26.0,27.0,29.0,28.0,28.0,28.0,29.0,31.0,25.0,26.0,26.0,28.0,27.0,27.933,1.504
33,26.0,28.0,28.0,27.0,29.0,26.0,30.0,29.0,27.0,29.0,30.0,28.0,28.0,26.0,29.0,30.0,30.0,26.0,27.0,29.0,28.0,28.0,28.0,29.0,31.0,25.0,26.0,26.0,26.0,27.0,27.867,1.543
34,26.0,28.0,28.0,27.0,29.0,26.0,30.0,29.0,27.0,23.0,30.0,28.0,28.0,26.0,27.0,30.0,30.0,26.0,27.0,29.0,28.0,28.0,28.0,29.0,31.0,25.0,26.0,26.0,26.0,27.0,27.6,1.744
35,26.0,28.0,28.0,27.0,29.0,26.0,30.0,29.0,27.0,23.0,30.0,28.0,28.0,26.0,27.0,28.0,30.0,26.0,27.0,29.0,28.0,28.0,28.0,29.0,31.0,25.0,26.0,26.0,26.0,27.0,27.533,1.688
36,25.0,28.0,28.0,27.0,29.0,26.0,30.0,29.0,27.0,23.0,30.0,28.0,28.0,26.0,27.0,28.0,30.0,26.0,26.0,29.0,28.0,28.0,28.0,29.0,31.0,25.0,26.0,26.0,26.0,27.0,27.467,1.746
37,25.0,28.0,28.0,27.0,29.0,26.0,30.0,29.0,27.0,23.0,30.0,28.0,28.0,26.0,27.0,28.0,30.0,26.0,26.0,29.0,28.0,28.0,28.0,29.0,30.0,25.0,26.0,26.0,26.0,27.0,27.433,1.687
38,25.0,28.0,28.0,27.0,29.0,26.0,30.0,29.0,27.0,23.0,30.0,28.0,28.0,26.0,27.0,28.0,30.0,26.0,26.0,29.0,28.0,28.0,28.0,29.0,30.0,25.0,26.0,26.0,26.0,27.0,27.433,1.687
39,25.0,28.0,28.0,27.0,29.0,26.0,30.0,29.0,27.0,23.0,29.0,28.0,28.0,26.0,27.0,28.0,30.0,26.0,26.0,29.0,28.0,28.0,28.0,29.0,30.0,25.0,26.0,26.0,26.0,27.0,27.4,1.645
40,25.0,28.0,28.0,27.0,29.0,26.0,30.0,29.0,27.0,23.0,29.0,28.0,28.0,26.0,27.0,28.0,30.0,26.0,26.0,29.0,28.0,26.0,28.0,29.0,30.0,25.0,26.0,26.0,26.0,27.0,27.333,1.66
41,25.0,28.0,28.0,27.0,29.0,26.0,30.0,29.0,27.0,23.0,29.0,28.0,28.0,26.0,27.0,28.0,30.0,26.0,26.0,29.0,28.0,26.0,28.0,29.0,30.0,25.0,26.0,26.0,26.0,27.0,27.333,1.66
42,25.0,28.0,28.0,27.0,29.0,26.0,30.0,29.0,27.0,23.0,29.0,28.0,28.0,26.0,27.0,28.0,30.0,26.0,26.0,29.0,28.0,26.0,28.0,29.0,30.0,25.0,26.0,26.0,26.0,27.0,27.333,1.66
43,25.0,28.0,28.0,27.0,29.0,26.0,30.0,29.0,27.0,23.0,29.0,28.0,28.0,26.0,27.0,28.0,30.0,26.0,26.0,29.0,28.0,26.0,28.0,29.0,30.0,25.0,26.0,26.0,26.0,27.0,27.333,1.66
