Generations,Run0,Run1,Run2,Run3,Run4,Run5,Run6,Run7,Run8,Run9,Run10,Run11,Run12,Run13,Run14,Run15,Run16,Run17,Run18,Run19,Run20,Run21,Run22,Run23,Run24,Run25,Run26,Run27,Run28,Run29,ABF,StdDev
0,34.0,37.0,34.0,36.0,36.0,38.0,38.0,36.0,36.0,30.0,32.0,34.0,37.0,38.0,36.0,38.0,36.0,38.0,38.0,34.0,36.0,34.0,35.0,34.0,36.0,34.0,34.0,26.0,35.0,34.0,35.133,2.539
1,34.0,35.0,30.0,36.0,36.0,34.0,31.0,31.0,35.0,30.0,32.0,33.0,36.0,32.0,36.0,33.0,35.0,35.0,32.0,34.0,34.0,32.0,35.0,34.0,34.0,34.0,33.0,25.0,33.0,32.0,33.2,2.286
2,34.0,32.0,30.0,35.0,30.0,31.0,31.0,31.0,31.0,30.0,31.0,33.0,36.0,32.0,36.0,33.0,34.0,35.0,32.0,34.0,30.0,32.0,35.0,32.0,33.0,34.0,33.0,25.0,33.0,32.0,32.333,2.211
3,32.0,32.0,29.0,33.0,30.0,31.0,31.0,31.0,31.0,27.0,31.0,31.0,33.0,32.0,32.0,32.0,33.0,28.0,32.0,31.0,30.0,32.0,32.0,32.0,32.0,31.0,33.0,25.0,32.0,29.0,31.0,1.807
4,31.0,32.0,29.0,33.0,30.0,31.0,29.0,27.0,27.0,27.0,31.0,30.0,32.0,32.0,32.0,31.0,32.0,28.0,31.0,30.0,30.0,31.0,28.0,32.0,32.0,31.0,31.0,24.0,31.0,29.0,30.133,1.996
5,31.0,31.0,29.0,33.0,28.0,31.0,29.0,27.0,27.0,27.0,29.0,30.0,32.0,30.0,32.0,31.0,30.0,28.0,31.0,30.0,26.0,31.0,28.0,32.0,30.0,29.0,30.0,24.0,29.0,28.0,29.433,1.978
6,29.0,31.0,28.0,31.0,28.0,31.0,26.0,27.0,26.0,27.0,29.0,29.0,32.0,28.0,29.0,30.0,27.0,28.0,31.0,30.0,26.0,30.0,28.0,31.0,30.0,28.0,29.0,24.0,28.0,27.0,28.6,1.855
7,29.0,31.0,27.0,31.0,28.0,29.0,26.0,26.0,24.0,25.0,28.0,29.0,31.0,28.0,27.0,28.0,27.0,27.0,29.0,28.0,26.0,29.0,27.0,31.0,30.0,28.0,29.0,24.0,27.0,27.0,27.867,1.875
8,29.0,31.0,27.0,29.0,28.0,29.0,26.0,24.0,24.0,25.0,27.0,29.0,31.0,28.0,27.0,28.0,27.0,27.0,29.0,26.0,25.0,29.0,27.0,31.0,29.0,28.0,29.0,23.0,26.0,26.0,27.467,2.029
9,28.0,29.0,26.0,29.0,24.0,28.0,26.0,24.0,23.0,23.0,27.0,28.0,31.0,28.0,25.0,27.0,27.0,26.0,26.0,26.0,24.0,28.0,27.0,30.0,29.0,26.0,29.0,23.0,25.0,26.0,26.6,2.091
10,27.0,28.0,26.0,28.0,24.0,28.0,26.0,23.0,23.0,22.0,27.0,28.0,31.0,28.0,24.0,25.0,26.0,25.0,26.0,25.0,23.0,28.0,26.0,29.0,29.0,26.0,27.0,23.0,24.0,26.0,26.033,2.137
11,26.0,28.0,24.0,28.0,24.0,26.0,25.0,23.0,23.0,21.0,26.0,27.0,29.0,25.0,23.0,24.0,26.0,25.0,23.0,23.0,23.0,27.0,25.0,29.0,29.0,26.0,27.0,21.0,24.0,24.0,25.133,2.187
12,26.0,25.0,24.0,27.0,24.0,25.0,25.0,21.0,23.0,21.0,25.0,27.0,28.0,25.0,23.0,24.0,26.0,23.0,22.0,23.0,22.0,27.0,24.0,29.0,27.0,26.0,26.0,21.0,24.0,24.0,24.567,2.06
13,25.0,25.0,23.0,26.0,24.0,25.0,24.0,21.0,21.0,21.0,25.0,27.0,28.0,25.0,22.0,24.0,26.0,22.0,22.0,23.0,22.0,27.0,24.0,28.0,27.0,26.0,24.0,21.0,23.0,22.0,24.1,2.119
14,23.0,25.0,21.0,26.0,24.0,25.0,24.0,21.0,21.0,20.0,25.0,25.0,28.0,24.0,22.0,22.0,25.0,21.0,22.0,22.0,21.0,26.0,24.0,28.0,26.0,26.0,24.0,21.0,21.0,22.0,23.5,2.202
15,23.0,24.0,21.0,24.0,24.0,23.0,24.0,21.0,21.0,19.0,25.0,25.0,26.0,22.0,21.0,22.0,24.0,20.0,21.0,22.0,21.0,25.0,23.0,26.0,24.0,25.0,23.0,20.0,20.0,22.0,22.7,1.9
