Generations,Run0,Run1,Run2,Run3,Run4,Run5,Run6,Run7,Run8,Run9,Run10,Run11,Run12,Run13,Run14,Run15,Run16,Run17,Run18,Run19,Run20,Run21,Run22,Run23,Run24,Run25,Run26,Run27,Run28,Run29,ABF,StdDev
0,23.0,24.0,19.0,21.0,22.0,21.0,23.0,24.0,18.0,23.0,22.0,22.0,22.0,21.0,20.0,23.0,22.0,22.0,21.0,22.0,21.0,23.0,21.0,25.0,22.0,23.0,18.0,23.0,22.0,23.0,21.867,1.586
1,22.0,19.0,19.0,21.0,22.0,15.0,22.0,24.0,18.0,21.0,21.0,19.0,21.0,19.0,20.0,22.0,21.0,22.0,21.0,19.0,21.0,20.0,21.0,21.0,22.0,17.0,18.0,20.0,21.0,20.0,20.3,1.773
2,20.0,19.0,19.0,21.0,18.0,14.0,22.0,20.0,18.0,20.0,17.0,19.0,20.0,19.0,19.0,20.0,18.0,21.0,21.0,19.0,21.0,19.0,21.0,21.0,18.0,17.0,18.0,20.0,20.0,17.0,19.2,1.641
3,19.0,19.0,17.0,16.0,18.0,14.0,19.0,20.0,18.0,20.0,17.0,19.0,19.0,18.0,19.0,17.0,18.0,21.0,21.0,19.0,19.0,17.0,21.0,21.0,18.0,17.0,18.0,19.0,19.0,17.0,18.467,1.565
4,16.0,17.0,17.0,16.0,17.0,14.0,19.0,20.0,18.0,20.0,17.0,19.0,17.0,18.0,18.0,17.0,18.0,21.0,20.0,19.0,19.0,17.0,20.0,21.0,18.0,17.0,18.0,19.0,19.0,16.0,18.067,1.59
5,16.0,17.0,17.0,16.0,13.0,14.0,19.0,17.0,15.0,17.0,17.0,16.0,17.0,18.0,13.0,17.0,18.0,18.0,20.0,19.0,19.0,17.0,20.0,20.0,18.0,17.0,16.0,19.0,18.0,15.0,17.1,1.832
6,15.0,16.0,16.0,16.0,13.0,14.0,17.0,17.0,15.0,17.0,17.0,16.0,15.0,17.0,13.0,13.0,17.0,18.0,19.0,19.0,18.0,17.0,19.0,17.0,18.0,17.0,16.0,19.0,18.0,10.0,16.3,2.068
7,14.0,16.0,15.0,16.0,13.0,13.0,17.0,17.0,15.0,14.0,15.0,13.0,15.0,16.0,13.0,13.0,17.0,18.0,15.0,18.0,16.0,17.0,19.0,17.0,18.0,17.0,14.0,19.0,18.0,10.0,15.6,2.107
8,14.0,15.0,14.0,16.0,13.0,13.0,17.0,17.0,15.0,14.0,15.0,13.0,15.0,15.0,13.0,13.0,17.0,18.0,15.0,17.0,16.0,17.0,14.0,16.0,17.0,17.0,14.0,19.0,18.0,10.0,15.233,1.944
9,14.0,15.0,14.0,16.0,12.0,12.0,17.0,15.0,15.0,14.0,14.0,13.0,14.0,13.0,13.0,13.0,13.0,18.0,15.0,16.0,16.0,15.0,14.0,13.0,15.0,16.0,14.0,19.0,18.0,10.0,14.533,1.91
10,14.0,15.0,14.0,13.0,12.0,10.0,17.0,14.0,15.0,14.0,13.0,12.0,13.0,13.0,13.0,13.0,13.0,17.0,15.0,16.0,14.0,15.0,14.0,13.0,14.0,13.0,13.0,13.0,18.0,10.0,13.767,1.745
