Generations,Run0,Run1,Run2,Run3,Run4,Run5,Run6,Run7,Run8,Run9,Run10,Run11,Run12,Run13,Run14,Run15,Run16,Run17,Run18,Run19,Run20,Run21,Run22,Run23,Run24,Run25,Run26,Run27,Run28,Run29,ABF,StdDev
0,20.0,23.0,23.0,24.0,23.0,20.0,26.0,23.0,24.0,21.0,23.0,19.0,26.0,22.0,22.0,23.0,20.0,18.0,21.0,23.0,20.0,22.0,23.0,20.0,24.0,23.0,24.0,24.0,21.0,21.0,22.2,1.904
1,20.0,23.0,23.0,24.0,22.0,20.0,26.0,23.0,24.0,21.0,20.0,19.0,26.0,22.0,22.0,23.0,20.0,18.0,21.0,23.0,20.0,22.0,23.0,19.0,23.0,20.0,24.0,24.0,21.0,21.0,21.9,1.972
2,19.0,23.0,23.0,23.0,22.0,20.0,26.0,23.0,24.0,21.0,20.0,19.0,22.0,22.0,22.0,23.0,20.0,18.0,21.0,21.0,20.0,22.0,22.0,19.0,23.0,20.0,24.0,24.0,21.0,21.0,21.6,1.8
3,19.0,23.0,23.0,23.0,22.0,20.0,23.0,20.0,23.0,21.0,20.0,19.0,22.0,22.0,22.0,22.0,20.0,18.0,21.0,21.0,20.0,22.0,22.0,19.0,23.0,20.0,24.0,24.0,21.0,21.0,21.333,1.556
4,19.0,20.0,19.0,23.0,22.0,20.0,18.0,20.0,21.0,21.0,20.0,19.0,22.0,22.0,22.0,21.0,20.0,18.0,20.0,21.0,20.0,20.0,22.0,19.0,23.0,20.0,24.0,24.0,21.0,21.0,20.733,1.548
5,19.0,20.0,19.0,22.0,22.0,20.0,18.0,20.0,21.0,21.0,20.0,19.0,22.0,22.0,21.0,21.0,20.0,18.0,20.0,21.0,20.0,20.0,21.0,19.0,23.0,20.0,21.0,21.0,21.0,21.0,20.433,1.174
6,19.0,20.0,19.0,22.0,22.0,20.0,18.0,20.0,21.0,21.0,20.0,19.0,21.0,22.0,21.0,21.0,20.0,18.0,20.0,21.0,20.0,20.0,21.0,19.0,23.0,20.0,21.0,21.0,21.0,21.0,20.4,1.143
7,19.0,20.0,19.0,22.0,22.0,20.0,18.0,20.0,21.0,21.0,20.0,19.0,21.0,22.0,21.0,21.0,20.0,18.0,20.0,21.0,20.0,20.0,21.0,19.0,21.0,20.0,21.0,21.0,21.0,21.0,20.333,1.043
8,19.0,20.0,19.0,19.0,22.0,20.0,18.0,20.0,21.0,21.0,20.0,19.0,21.0,22.0,21.0,21.0,20.0,18.0,20.0,21.0,20.0,20.0,21.0,19.0,21.0,20.0,21.0,21.0,21.0,21.0,20.233,1.023
9,19.0,20.0,19.0,19.0,20.0,20.0,18.0,20.0,21.0,21.0,20.0,19.0,20.0,17.0,21.0,21.0,20.0,18.0,20.0,21.0,20.0,20.0,21.0,19.0,21.0,19.0,21.0,21.0,21.0,21.0,19.933,1.062
10,19.0,20.0,19.0,19.0,20.0,20.0,18.0,20.0,21.0,20.0,20.0,19.0,20.0,17.0,21.0,21.0,19.0,18.0,20.0,21.0,20.0,20.0,21.0,19.0,21.0,19.0,21.0,21.0,21.0,21.0,19.867,1.056
11,19.0,20.0,19.0,19.0,20.0,20.0,18.0,20.0,21.0,20.0,20.0,19.0,20.0,17.0,21.0,21.0,19.0,18.0,20.0,21.0,20.0,20.0,21.0,19.0,21.0,19.0,21.0,21.0,21.0,21.0,19.867,1.056
12,19.0,18.0,19.0,19.0,20.0,20.0,18.0,20.0,21.0,20.0,20.0,19.0,20.0,17.0,19.0,21.0,19.0,18.0,20.0,21.0,20.0,20.0,21.0,19.0,21.0,19.0,19.0,21.0,21.0,21.0,19.667,1.075
13,19.0,18.0,19.0,19.0,20.0,20.0,18.0,20.0,21.0,20.0,20.0,19.0,20.0,17.0,19.0,21.0,19.0,18.0,20.0,21.0,20.0,20.0,21.0,19.0,21.0,19.0,19.0,21.0,21.0,21.0,19.667,1.075
14,19.0,18.0,19.0,19.0,20.0,20.0,18.0,20.0,21.0,20.0,20.0,19.0,20.0,17.0,19.0,21.0,19.0,18.0,20.0,21.0,20.0,20.0,21.0,19.0,18.0,14.0,19.0,20.0,21.0,21.0,19.367,1.449
15,19.0,18.0,19.0,19.0,20.0,20.0,18.0,19.0,21.0,20.0,20.0,19.0,20.0,17.0,19.0,21.0,19.0,18.0,20.0,21.0,20.0,20.0,21.0,19.0,18.0,14.0,19.0,20.0,21.0,21.0,19.333,1.445
16,19.0,18.0,19.0,19.0,20.0,20.0,18.0,19.0,21.0,20.0,20.0,19.0,20.0,17.0,19.0,21.0,19.0,18.0,20.0,21.0,20.0,20.0,21.0,19.0,18.0,14.0,19.0,20.0,21.0,21.0,19.333,1.445
17,19.0,18.0,19.0,19.0,19.0,20.0,18.0,19.0,21.0,20.0,20.0,19.0,20.0,17.0,19.0,21.0,19.0,18.0,20.0,21.0,20.0,20.0,21.0,19.0,18.0,14.0,19.0,20.0,21.0,21.0,19.3,1.441
18,19.0,18.0,19.0,19.0,19.0,20.0,18.0,19.0,21.0,20.0,20.0,19.0,20.0,17.0,19.0,21.0,19.0,16.0,20.0,21.0,20.0,20.0,20.0,19.0,18.0,14.0,19.0,20.0,21.0,21.0,19.2,1.514
19,19.0,18.0,19.0,19.0,19.0,20.0,18.0,19.0,21.0,20.0,20.0,19.0,20.0,17.0,19.0,21.0,19.0,16.0,20.0,21.0,18.0,20.0,20.0,19.0,18.0,14.0,19.0,20.0,21.0,21.0,19.133,1.522
20,19.0,18.0,19.0,19.0,19.0,20.0,18.0,19.0,21.0,20.0,20.0,19.0,20.0,17.0,19.0,19.0,19.0,16.0,20.0,21.0,18.0,20.0,20.0,19.0,18.0,14.0,19.0,20.0,21.0,21.0,19.067,1.482
21,19.0,18.0,19.0,19.0,19.0,20.0,18.0,19.0,21.0,20.0,20.0,19.0,20.0,17.0,19.0,19.0,19.0,16.0,20.0,21.0,18.0,20.0,20.0,19.0,18.0,14.0,19.0,20.0,21.0,21.0,19.067,1.482
22,19.0,18.0,19.0,19.0,19.0,20.0,18.0,19.0,18.0,20.0,20.0,19.0,20.0,17.0,19.0,19.0,19.0,16.0,20.0,21.0,18.0,20.0,20.0,19.0,16.0,14.0,19.0,20.0,21.0,21.0,18.9,1.535
23,19.0,18.0,19.0,19.0,19.0,20.0,18.0,19.0,18.0,20.0,20.0,19.0,20.0,17.0,19.0,19.0,19.0,16.0,20.0,21.0,18.0,20.0,20.0,19.0,16.0,14.0,19.0,20.0,21.0,21.0,18.9,1.535
24,18.0,18.0,19.0,19.0,19.0,20.0,18.0,19.0,18.0,19.0,20.0,19.0,20.0,17.0,19.0,19.0,19.0,16.0,20.0,19.0,18.0,20.0,20.0,19.0,16.0,14.0,19.0,20.0,21.0,21.0,18.767,1.476
25,18.0,18.0,19.0,19.0,19.0,20.0,18.0,16.0,18.0,19.0,20.0,19.0,20.0,17.0,19.0,19.0,19.0,16.0,20.0,19.0,18.0,20.0,20.0,19.0,16.0,14.0,19.0,20.0,21.0,21.0,18.667,1.556
26,18.0,18.0,19.0,19.0,19.0,20.0,18.0,16.0,18.0,19.0,20.0,19.0,20.0,17.0,19.0,19.0,19.0,16.0,19.0,19.0,18.0,20.0,20.0,19.0,16.0,14.0,19.0,20.0,21.0,21.0,18.633,1.538
27,18.0,18.0,19.0,19.0,19.0,20.0,18.0,16.0,18.0,19.0,20.0,19.0,18.0,17.0,19.0,19.0,19.0,16.0,19.0,18.0,18.0,20.0,20.0,19.0,16.0,14.0,19.0,20.0,21.0,20.0,18.5,1.478
28,18.0,18.0,19.0,19.0,19.0,20.0,18.0,16.0,18.0,19.0,20.0,19.0,18.0,17.0,19.0,19.0,19.0,16.0,19.0,18.0,18.0,20.0,20.0,19.0,16.0,14.0,19.0,20.0,21.0,19.0,18.467,1.454
29,18.0,18.0,19.0,19.0,19.0,20.0,18.0,16.0,18.0,19.0,20.0,19.0,18.0,17.0,19.0,19.0,19.0,16.0,16.0,18.0,18.0,20.0,20.0,19.0,16.0,14.0,19.0,20.0,21.0,19.0,18.367,1.516
30,18.0,18.0,19.0,19.0,19.0,20.0,18.0,16.0,17.0,19.0,20.0,19.0,18.0,17.0,19.0,19.0,19.0,16.0,16.0,18.0,18.0,20.0,20.0,19.0,16.0,14.0,19.0,20.0,21.0,19.0,18.333,1.535
31,18.0,18.0,19.0,19.0,19.0,20.0,18.0,14.0,17.0,19.0,20.0,19.0,18.0,17.0,19.0,19.0,19.0,16.0,16.0,18.0,18.0,20.0,20.0,19.0,14.0,14.0,19.0,20.0,21.0,19.0,18.2,1.796
32,18.0,18.0,19.0,18.0,19.0,20.0,18.0,14.0,17.0,19.0,20.0,19.0,18.0,17.0,19.0,19.0,19.0,16.0,16.0,18.0,18.0,20.0,20.0,19.0,14.0,14.0,19.0,20.0,21.0,19.0,18.167,1.79
33,18.0,18.0,19.0,18.0,19.0,20.0,18.0,14.0,17.0,19.0,20.0,19.0,18.0,17.0,19.0,19.0,19.0,16.0,16.0,18.0,15.0,20.0,20.0,19.0,14.0,13.0,19.0,20.0,21.0,19.0,18.033,1.958
34,18.0,18.0,19.0,18.0,19.0,20.0,18.0,14.0,17.0,19.0,20.0,19.0,18.0,17.0,19.0,19.0,19.0,16.0,16.0,18.0,15.0,20.0,20.0,19.0,14.0,13.0,19.0,20.0,21.0,19.0,18.033,1.958
35,18.0,18.0,19.0,18.0,19.0,20.0,18.0,14.0,17.0,19.0,20.0,19.0,18.0,17.0,19.0,19.0,19.0,16.0,16.0,18.0,15.0,20.0,20.0,19.0,14.0,12.0,19.0,20.0,21.0,18.0,17.967,2.041
