Generations,Run0,Run1,Run2,Run3,Run4,Run5,Run6,Run7,Run8,Run9,Run10,Run11,Run12,Run13,Run14,Run15,Run16,Run17,Run18,Run19,Run20,Run21,Run22,Run23,Run24,Run25,Run26,Run27,Run28,Run29,ABF,StdDev
0,26.0,21.0,22.0,22.0,19.0,22.0,21.0,24.0,24.0,21.0,25.0,15.0,24.0,25.0,24.0,20.0,23.0,22.0,19.0,21.0,21.0,22.0,23.0,24.0,21.0,18.0,22.0,22.0,23.0,22.0,21.933,2.235
1,22.0,20.0,19.0,21.0,19.0,22.0,21.0,19.0,19.0,19.0,22.0,15.0,22.0,23.0,21.0,20.0,22.0,22.0,19.0,19.0,21.0,20.0,22.0,21.0,21.0,18.0,22.0,19.0,21.0,22.0,20.433,1.667
2,20.0,20.0,17.0,21.0,16.0,21.0,19.0,19.0,19.0,19.0,19.0,15.0,19.0,22.0,20.0,19.0,21.0,21.0,19.0,19.0,21.0,17.0,19.0,19.0,21.0,18.0,20.0,19.0,20.0,20.0,19.3,1.531
3,19.0,20.0,17.0,18.0,16.0,21.0,17.0,19.0,19.0,19.0,19.0,15.0,19.0,22.0,20.0,19.0,20.0,21.0,19.0,19.0,20.0,17.0,18.0,18.0,21.0,18.0,19.0,16.0,20.0,19.0,18.8,1.579
4,19.0,20.0,17.0,18.0,16.0,21.0,17.0,19.0,19.0,18.0,19.0,15.0,19.0,20.0,19.0,18.0,18.0,21.0,19.0,19.0,18.0,17.0,18.0,18.0,21.0,18.0,19.0,16.0,20.0,17.0,18.433,1.453
5,18.0,19.0,17.0,18.0,16.0,21.0,17.0,19.0,17.0,18.0,18.0,15.0,19.0,19.0,18.0,18.0,17.0,21.0,19.0,17.0,18.0,17.0,18.0,18.0,18.0,16.0,19.0,16.0,18.0,17.0,17.867,1.31
6,18.0,16.0,17.0,18.0,16.0,18.0,17.0,19.0,17.0,17.0,14.0,15.0,19.0,16.0,18.0,18.0,17.0,20.0,19.0,17.0,18.0,17.0,18.0,18.0,18.0,16.0,19.0,16.0,18.0,17.0,17.367,1.278
7,18.0,16.0,17.0,18.0,16.0,18.0,17.0,19.0,16.0,17.0,14.0,15.0,19.0,16.0,18.0,16.0,17.0,20.0,19.0,17.0,18.0,17.0,17.0,18.0,18.0,13.0,18.0,16.0,17.0,17.0,17.067,1.459
8,17.0,16.0,16.0,18.0,16.0,18.0,17.0,19.0,16.0,17.0,14.0,15.0,19.0,16.0,18.0,14.0,16.0,19.0,18.0,17.0,18.0,17.0,17.0,18.0,18.0,13.0,18.0,16.0,17.0,17.0,16.833,1.462
9,17.0,16.0,16.0,18.0,16.0,16.0,17.0,19.0,16.0,17.0,14.0,15.0,19.0,16.0,18.0,14.0,16.0,19.0,18.0,17.0,18.0,17.0,15.0,18.0,18.0,13.0,18.0,16.0,17.0,17.0,16.7,1.487
10,17.0,16.0,16.0,18.0,16.0,16.0,17.0,17.0,16.0,16.0,14.0,15.0,19.0,16.0,18.0,14.0,15.0,19.0,18.0,17.0,18.0,17.0,15.0,18.0,15.0,13.0,17.0,12.0,16.0,17.0,16.267,1.632
11,17.0,16.0,16.0,18.0,16.0,16.0,17.0,17.0,16.0,16.0,14.0,15.0,19.0,16.0,18.0,14.0,15.0,19.0,18.0,17.0,18.0,17.0,15.0,18.0,13.0,13.0,17.0,12.0,16.0,17.0,16.2,1.72
12,17.0,15.0,16.0,18.0,16.0,16.0,17.0,17.0,16.0,15.0,14.0,14.0,18.0,16.0,17.0,14.0,15.0,19.0,18.0,17.0,18.0,17.0,15.0,18.0,13.0,13.0,17.0,12.0,16.0,17.0,16.033,1.703
13,17.0,15.0,16.0,18.0,16.0,16.0,17.0,17.0,16.0,15.0,14.0,14.0,18.0,16.0,16.0,14.0,15.0,16.0,17.0,17.0,18.0,17.0,15.0,18.0,13.0,13.0,17.0,12.0,16.0,17.0,15.867,1.565
14,17.0,15.0,16.0,18.0,16.0,16.0,17.0,16.0,16.0,15.0,14.0,14.0,18.0,16.0,16.0,14.0,15.0,16.0,17.0,17.0,18.0,17.0,15.0,18.0,13.0,13.0,16.0,12.0,16.0,17.0,15.8,1.536
15,17.0,15.0,16.0,18.0,16.0,16.0,17.0,16.0,16.0,13.0,14.0,14.0,18.0,16.0,16.0,14.0,15.0,16.0,17.0,17.0,18.0,17.0,15.0,18.0,13.0,13.0,16.0,12.0,16.0,16.0,15.7,1.595
16,17.0,15.0,16.0,18.0,16.0,16.0,16.0,16.0,16.0,13.0,14.0,14.0,18.0,16.0,16.0,14.0,15.0,16.0,17.0,17.0,18.0,17.0,15.0,18.0,13.0,13.0,14.0,12.0,16.0,16.0,15.6,1.604
17,13.0,15.0,15.0,18.0,16.0,16.0,16.0,16.0,16.0,13.0,14.0,14.0,18.0,16.0,16.0,14.0,15.0,16.0,17.0,17.0,18.0,17.0,15.0,18.0,13.0,13.0,13.0,12.0,16.0,16.0,15.4,1.685
18,13.0,15.0,14.0,17.0,15.0,16.0,16.0,16.0,16.0,13.0,14.0,14.0,18.0,16.0,16.0,14.0,15.0,15.0,17.0,17.0,18.0,16.0,15.0,18.0,13.0,13.0,13.0,12.0,16.0,16.0,15.233,1.627
19,13.0,15.0,14.0,17.0,14.0,16.0,16.0,16.0,16.0,13.0,14.0,14.0,18.0,16.0,16.0,14.0,15.0,15.0,17.0,16.0,18.0,16.0,15.0,18.0,13.0,13.0,13.0,12.0,16.0,16.0,15.167,1.614
20,13.0,15.0,14.0,17.0,14.0,16.0,16.0,16.0,13.0,13.0,14.0,14.0,16.0,16.0,16.0,14.0,15.0,15.0,17.0,16.0,18.0,16.0,15.0,16.0,13.0,13.0,13.0,12.0,16.0,14.0,14.867,1.477
21,13.0,15.0,14.0,17.0,14.0,16.0,15.0,16.0,13.0,13.0,14.0,14.0,16.0,16.0,16.0,14.0,15.0,15.0,17.0,16.0,17.0,16.0,15.0,16.0,13.0,13.0,13.0,12.0,16.0,14.0,14.8,1.4
22,13.0,15.0,14.0,17.0,14.0,16.0,15.0,16.0,13.0,13.0,14.0,14.0,16.0,16.0,16.0,14.0,15.0,15.0,17.0,16.0,17.0,16.0,15.0,16.0,13.0,13.0,13.0,12.0,15.0,14.0,14.767,1.383
23,13.0,15.0,14.0,16.0,14.0,16.0,15.0,16.0,13.0,13.0,14.0,14.0,16.0,16.0,16.0,14.0,15.0,15.0,17.0,15.0,17.0,16.0,15.0,16.0,13.0,13.0,13.0,12.0,15.0,14.0,14.7,1.32
24,13.0,15.0,14.0,16.0,14.0,16.0,15.0,16.0,13.0,13.0,14.0,14.0,16.0,16.0,16.0,14.0,15.0,15.0,17.0,15.0,17.0,16.0,15.0,16.0,13.0,13.0,13.0,12.0,15.0,14.0,14.7,1.32
25,13.0,15.0,14.0,16.0,14.0,16.0,15.0,16.0,13.0,13.0,14.0,14.0,16.0,16.0,16.0,14.0,15.0,15.0,17.0,15.0,17.0,16.0,15.0,16.0,13.0,13.0,13.0,12.0,15.0,14.0,14.7,1.32
26,13.0,15.0,14.0,16.0,14.0,16.0,15.0,16.0,13.0,13.0,14.0,14.0,16.0,16.0,16.0,14.0,15.0,14.0,17.0,15.0,17.0,16.0,15.0,16.0,13.0,13.0,13.0,12.0,15.0,14.0,14.667,1.325
27,13.0,15.0,14.0,16.0,14.0,16.0,15.0,16.0,13.0,13.0,14.0,14.0,16.0,16.0,16.0,14.0,15.0,14.0,17.0,12.0,17.0,16.0,15.0,16.0,13.0,13.0,13.0,12.0,15.0,14.0,14.567,1.407
28,13.0,15.0,14.0,16.0,14.0,16.0,15.0,16.0,13.0,13.0,14.0,14.0,16.0,16.0,16.0,14.0,15.0,14.0,16.0,12.0,17.0,16.0,15.0,16.0,13.0,13.0,13.0,12.0,15.0,14.0,14.533,1.36
29,13.0,15.0,14.0,16.0,14.0,16.0,15.0,16.0,13.0,13.0,14.0,14.0,12.0,16.0,16.0,14.0,15.0,14.0,14.0,12.0,17.0,16.0,15.0,16.0,13.0,13.0,13.0,12.0,15.0,14.0,14.333,1.374
30,13.0,15.0,14.0,16.0,14.0,16.0,15.0,16.0,13.0,13.0,14.0,14.0,12.0,16.0,16.0,14.0,15.0,14.0,14.0,12.0,15.0,16.0,15.0,16.0,13.0,13.0,13.0,12.0,15.0,14.0,14.267,1.289
31,13.0,15.0,10.0,16.0,14.0,16.0,15.0,16.0,13.0,13.0,14.0,14.0,12.0,16.0,16.0,14.0,15.0,14.0,14.0,12.0,15.0,16.0,15.0,16.0,13.0,13.0,13.0,12.0,15.0,14.0,14.133,1.5
32,13.0,15.0,10.0,16.0,14.0,16.0,15.0,16.0,13.0,13.0,14.0,14.0,12.0,16.0,16.0,14.0,15.0,14.0,14.0,12.0,15.0,16.0,15.0,16.0,13.0,13.0,13.0,12.0,15.0,14.0,14.133,1.5
33,13.0,15.0,10.0,16.0,14.0,16.0,15.0,16.0,13.0,13.0,14.0,14.0,12.0,16.0,16.0,14.0,15.0,14.0,14.0,12.0,15.0,16.0,15.0,16.0,13.0,13.0,13.0,12.0,15.0,13.0,14.1,1.513
34,13.0,15.0,10.0,16.0,14.0,16.0,15.0,16.0,13.0,13.0,14.0,14.0,12.0,16.0,16.0,14.0,15.0,14.0,14.0,12.0,15.0,15.0,15.0,16.0,13.0,13.0,13.0,12.0,15.0,13.0,14.067,1.482
35,13.0,15.0,10.0,16.0,14.0,16.0,15.0,16.0,13.0,12.0,14.0,14.0,12.0,16.0,16.0,14.0,15.0,14.0,14.0,12.0,15.0,15.0,15.0,16.0,13.0,13.0,13.0,12.0,12.0,13.0,13.933,1.548
36,13.0,15.0,10.0,16.0,14.0,16.0,15.0,16.0,13.0,12.0,14.0,14.0,12.0,16.0,16.0,14.0,15.0,14.0,14.0,12.0,15.0,15.0,15.0,16.0,13.0,13.0,13.0,12.0,12.0,13.0,13.933,1.548
37,13.0,15.0,10.0,16.0,14.0,16.0,15.0,16.0,13.0,12.0,14.0,14.0,12.0,16.0,16.0,14.0,15.0,14.0,14.0,12.0,15.0,15.0,15.0,16.0,13.0,13.0,13.0,12.0,12.0,13.0,13.933,1.548
38,13.0,15.0,10.0,16.0,14.0,16.0,15.0,16.0,13.0,12.0,14.0,14.0,12.0,16.0,16.0,14.0,15.0,14.0,14.0,12.0,15.0,14.0,15.0,16.0,13.0,13.0,13.0,12.0,12.0,13.0,13.9,1.535
39,13.0,15.0,10.0,16.0,14.0,16.0,15.0,16.0,13.0,12.0,14.0,14.0,12.0,16.0,16.0,14.0,15.0,14.0,14.0,12.0,15.0,14.0,15.0,16.0,13.0,13.0,13.0,12.0,12.0,13.0,13.9,1.535
40,12.0,15.0,10.0,16.0,14.0,16.0,15.0,16.0,13.0,12.0,14.0,14.0,12.0,16.0,16.0,14.0,15.0,14.0,14.0,12.0,15.0,14.0,15.0,16.0,13.0,13.0,13.0,12.0,12.0,13.0,13.867,1.565
41,12.0,15.0,10.0,16.0,14.0,16.0,15.0,16.0,13.0,12.0,14.0,14.0,12.0,16.0,16.0,14.0,15.0,14.0,14.0,12.0,15.0,14.0,15.0,16.0,13.0,13.0,13.0,12.0,12.0,13.0,13.867,1.565
42,12.0,15.0,10.0,16.0,14.0,16.0,15.0,16.0,13.0,12.0,14.0,14.0,12.0,16.0,16.0,14.0,15.0,14.0,14.0,12.0,15.0,14.0,15.0,16.0,13.0,13.0,13.0,12.0,12.0,13.0,13.867,1.565
43,12.0,15.0,10.0,16.0,14.0,16.0,15.0,16.0,13.0,12.0,14.0,14.0,12.0,16.0,16.0,14.0,15.0,14.0,14.0,12.0,15.0,14.0,15.0,16.0,13.0,13.0,13.0,12.0,12.0,13.0,13.867,1.565
44,12.0,15.0,10.0,16.0,14.0,16.0,15.0,16.0,13.0,12.0,14.0,14.0,12.0,16.0,16.0,14.0,15.0,14.0,14.0,12.0,15.0,14.0,15.0,16.0,13.0,13.0,13.0,12.0,12.0,13.0,13.867,1.565
45,12.0,15.0,10.0,16.0,14.0,16.0,15.0,16.0,13.0,12.0,14.0,14.0,12.0,16.0,16.0,14.0,15.0,14.0,14.0,12.0,15.0,13.0,15.0,16.0,13.0,13.0,13.0,12.0,12.0,13.0,13.833,1.572
46,12.0,15.0,10.0,16.0,14.0,16.0,13.0,16.0,13.0,12.0,14.0,14.0,12.0,16.0,16.0,14.0,15.0,14.0,14.0,12.0,15.0,13.0,15.0,16.0,13.0,13.0,13.0,12.0,12.0,13.0,13.767,1.564
47,12.0,15.0,10.0,16.0,14.0,16.0,13.0,16.0,13.0,12.0,14.0,14.0,12.0,16.0,16.0,14.0,15.0,14.0,14.0,12.0,15.0,13.0,15.0,15.0,13.0,13.0,13.0,12.0,12.0,13.0,13.733,1.526
48,12.0,15.0,10.0,16.0,14.0,16.0,13.0,16.0,13.0,12.0,14.0,14.0,12.0,16.0,16.0,14.0,15.0,14.0,14.0,12.0,15.0,13.0,15.0,15.0,13.0,13.0,13.0,12.0,12.0,13.0,13.733,1.526
49,12.0,15.0,10.0,16.0,14.0,16.0,13.0,16.0,13.0,12.0,14.0,14.0,12.0,16.0,16.0,14.0,15.0,14.0,14.0,12.0,15.0,13.0,15.0,15.0,13.0,13.0,13.0,12.0,12.0,13.0,13.733,1.526
50,12.0,15.0,10.0,16.0,14.0,16.0,13.0,16.0,13.0,12.0,14.0,14.0,12.0,16.0,16.0,14.0,15.0,14.0,14.0,12.0,15.0,13.0,15.0,15.0,13.0,13.0,13.0,12.0,12.0,13.0,13.733,1.526
51,12.0,15.0,10.0,16.0,14.0,16.0,13.0,16.0,13.0,12.0,14.0,14.0,12.0,16.0,16.0,14.0,15.0,14.0,14.0,12.0,15.0,13.0,15.0,15.0,13.0,13.0,13.0,12.0,12.0,13.0,13.733,1.526
52,12.0,15.0,10.0,16.0,14.0,16.0,13.0,16.0,13.0,12.0,14.0,14.0,12.0,16.0,16.0,14.0,15.0,14.0,14.0,12.0,15.0,13.0,15.0,15.0,13.0,13.0,13.0,12.0,12.0,13.0,13.733,1.526
53,12.0,15.0,10.0,16.0,14.0,16.0,12.0,16.0,13.0,12.0,14.0,14.0,12.0,16.0,16.0,14.0,15.0,14.0,14.0,12.0,15.0,13.0,15.0,15.0,12.0,13.0,13.0,12.0,12.0,13.0,13.667,1.578
54,12.0,15.0,10.0,16.0,14.0,16.0,11.0,16.0,13.0,12.0,14.0,14.0,12.0,16.0,16.0,14.0,15.0,14.0,14.0,12.0,15.0,13.0,15.0,13.0,12.0,13.0,13.0,12.0,12.0,13.0,13.567,1.606
55,12.0,15.0,10.0,16.0,14.0,16.0,11.0,16.0,13.0,12.0,14.0,14.0,12.0,16.0,16.0,14.0,15.0,14.0,14.0,12.0,15.0,13.0,15.0,13.0,12.0,13.0,13.0,12.0,12.0,13.0,13.567,1.606
56,12.0,15.0,10.0,16.0,14.0,16.0,11.0,16.0,13.0,12.0,14.0,14.0,12.0,16.0,16.0,14.0,15.0,14.0,14.0,12.0,15.0,13.0,15.0,13.0,12.0,13.0,13.0,12.0,12.0,13.0,13.567,1.606
57,12.0,15.0,10.0,16.0,14.0,16.0,11.0,16.0,13.0,12.0,14.0,14.0,12.0,16.0,16.0,14.0,15.0,14.0,14.0,12.0,15.0,13.0,15.0,13.0,12.0,13.0,13.0,12.0,12.0,13.0,13.567,1.606
58,12.0,15.0,10.0,16.0,14.0,16.0,11.0,16.0,13.0,12.0,14.0,14.0,12.0,16.0,16.0,14.0,15.0,14.0,14.0,12.0,15.0,13.0,15.0,13.0,12.0,13.0,13.0,12.0,12.0,13.0,13.567,1.606
59,12.0,15.0,10.0,16.0,14.0,16.0,11.0,16.0,13.0,12.0,14.0,14.0,12.0,16.0,16.0,14.0,15.0,14.0,14.0,12.0,15.0,11.0,15.0,13.0,12.0,13.0,13.0,12.0,12.0,13.0,13.5,1.668
60,12.0,15.0,10.0,16.0,14.0,16.0,11.0,16.0,13.0,11.0,14.0,14.0,12.0,16.0,16.0,14.0,15.0,14.0,14.0,12.0,15.0,11.0,15.0,13.0,12.0,13.0,13.0,12.0,12.0,13.0,13.467,1.707
61,12.0,15.0,10.0,16.0,14.0,16.0,11.0,16.0,13.0,11.0,14.0,14.0,12.0,16.0,16.0,14.0,15.0,14.0,14.0,12.0,15.0,11.0,15.0,13.0,12.0,13.0,13.0,12.0,12.0,13.0,13.467,1.707
62,12.0,15.0,10.0,16.0,14.0,16.0,11.0,16.0,13.0,11.0,14.0,14.0,12.0,16.0,16.0,14.0,15.0,14.0,14.0,12.0,15.0,11.0,15.0,13.0,12.0,13.0,13.0,12.0,12.0,13.0,13.467,1.707
63,12.0,15.0,10.0,16.0,14.0,16.0,11.0,16.0,13.0,11.0,14.0,14.0,12.0,16.0,16.0,14.0,15.0,14.0,14.0,12.0,15.0,11.0,15.0,13.0,12.0,13.0,13.0,12.0,12.0,13.0,13.467,1.707
64,12.0,15.0,10.0,16.0,14.0,16.0,11.0,16.0,13.0,11.0,14.0,14.0,12.0,16.0,16.0,14.0,15.0,14.0,14.0,12.0,15.0,11.0,15.0,13.0,12.0,13.0,13.0,12.0,12.0,13.0,13.467,1.707
65,12.0,15.0,10.0,16.0,14.0,16.0,11.0,16.0,13.0,11.0,12.0,14.0,12.0,16.0,16.0,14.0,15.0,14.0,14.0,12.0,15.0,11.0,15.0,13.0,12.0,13.0,13.0,12.0,12.0,13.0,13.4,1.724
66,12.0,15.0,10.0,16.0,14.0,16.0,11.0,16.0,13.0,11.0,12.0,14.0,12.0,16.0,16.0,14.0,15.0,14.0,14.0,12.0,15.0,11.0,15.0,13.0,12.0,13.0,13.0,12.0,12.0,13.0,13.4,1.724
67,12.0,15.0,10.0,16.0,14.0,16.0,11.0,16.0,13.0,11.0,12.0,14.0,12.0,16.0,16.0,14.0,15.0,14.0,14.0,12.0,15.0,11.0,15.0,13.0,12.0,13.0,13.0,12.0,12.0,13.0,13.4,1.724
68,12.0,15.0,10.0,16.0,14.0,16.0,11.0,16.0,13.0,11.0,12.0,14.0,12.0,16.0,16.0,14.0,15.0,14.0,14.0,12.0,15.0,11.0,15.0,13.0,12.0,13.0,13.0,12.0,12.0,13.0,13.4,1.724
