Generations,Run0,Run1,Run2,Run3,Run4,Run5,Run6,Run7,Run8,Run9,Run10,Run11,Run12,Run13,Run14,Run15,Run16,Run17,Run18,Run19,Run20,Run21,Run22,Run23,Run24,Run25,Run26,Run27,Run28,Run29,ABF,StdDev
0,23.0,23.0,21.0,26.0,21.0,19.0,24.0,19.0,19.0,21.0,21.0,23.0,21.0,16.0,24.0,23.0,18.0,23.0,21.0,20.0,21.0,21.0,19.0,22.0,18.0,23.0,19.0,20.0,19.0,15.0,20.767,2.39
1,19.0,22.0,21.0,25.0,21.0,19.0,21.0,19.0,19.0,20.0,21.0,23.0,20.0,16.0,22.0,20.0,18.0,21.0,21.0,20.0,17.0,14.0,19.0,20.0,18.0,19.0,19.0,18.0,19.0,15.0,19.533,2.217
2,19.0,18.0,19.0,21.0,21.0,19.0,18.0,18.0,19.0,18.0,19.0,18.0,17.0,16.0,22.0,20.0,18.0,19.0,21.0,20.0,17.0,14.0,18.0,19.0,18.0,19.0,19.0,18.0,17.0,15.0,18.467,1.688
3,19.0,18.0,19.0,21.0,19.0,18.0,18.0,15.0,19.0,18.0,17.0,18.0,17.0,16.0,21.0,20.0,18.0,16.0,21.0,18.0,17.0,14.0,18.0,19.0,17.0,19.0,16.0,17.0,16.0,14.0,17.767,1.802
4,19.0,18.0,18.0,21.0,19.0,18.0,18.0,15.0,19.0,16.0,17.0,18.0,17.0,16.0,21.0,20.0,18.0,16.0,20.0,18.0,16.0,14.0,18.0,19.0,17.0,19.0,11.0,17.0,16.0,14.0,17.433,2.124
5,18.0,18.0,18.0,20.0,19.0,15.0,18.0,15.0,19.0,16.0,17.0,16.0,17.0,16.0,21.0,18.0,18.0,16.0,19.0,18.0,16.0,14.0,18.0,19.0,17.0,19.0,11.0,17.0,16.0,14.0,17.1,2.006
6,15.0,17.0,16.0,19.0,19.0,15.0,18.0,15.0,19.0,16.0,17.0,16.0,17.0,16.0,21.0,18.0,18.0,16.0,19.0,18.0,16.0,14.0,16.0,19.0,17.0,18.0,11.0,17.0,16.0,14.0,16.767,1.944
7,15.0,16.0,15.0,19.0,17.0,15.0,17.0,15.0,19.0,16.0,17.0,16.0,17.0,16.0,20.0,17.0,18.0,16.0,14.0,18.0,14.0,14.0,16.0,19.0,17.0,18.0,11.0,16.0,16.0,14.0,16.267,1.861
8,15.0,16.0,15.0,19.0,16.0,15.0,17.0,15.0,18.0,16.0,17.0,16.0,17.0,16.0,18.0,15.0,18.0,16.0,14.0,17.0,14.0,14.0,16.0,18.0,17.0,18.0,11.0,15.0,16.0,14.0,15.967,1.643
9,15.0,16.0,15.0,19.0,16.0,15.0,17.0,15.0,18.0,16.0,17.0,16.0,17.0,15.0,18.0,15.0,17.0,16.0,14.0,17.0,14.0,13.0,16.0,18.0,17.0,17.0,11.0,15.0,15.0,14.0,15.8,1.641
10,15.0,16.0,15.0,19.0,16.0,15.0,17.0,15.0,17.0,16.0,16.0,16.0,15.0,15.0,18.0,15.0,17.0,16.0,14.0,17.0,14.0,13.0,16.0,18.0,17.0,17.0,11.0,15.0,15.0,14.0,15.667,1.578
11,15.0,16.0,15.0,19.0,16.0,15.0,17.0,15.0,17.0,16.0,16.0,16.0,15.0,15.0,18.0,15.0,17.0,16.0,14.0,17.0,14.0,13.0,16.0,16.0,17.0,17.0,11.0,15.0,15.0,12.0,15.533,1.628
12,15.0,16.0,15.0,19.0,16.0,15.0,17.0,15.0,16.0,16.0,16.0,16.0,15.0,15.0,18.0,15.0,17.0,16.0,14.0,17.0,14.0,13.0,16.0,14.0,17.0,17.0,11.0,15.0,15.0,12.0,15.433,1.627
13,15.0,16.0,15.0,19.0,16.0,15.0,17.0,15.0,16.0,16.0,16.0,16.0,15.0,15.0,17.0,15.0,17.0,16.0,14.0,17.0,14.0,13.0,16.0,12.0,17.0,17.0,11.0,15.0,15.0,12.0,15.333,1.68
14,15.0,16.0,15.0,19.0,16.0,15.0,17.0,15.0,14.0,15.0,15.0,16.0,15.0,15.0,17.0,15.0,17.0,16.0,14.0,16.0,14.0,13.0,16.0,12.0,17.0,17.0,11.0,15.0,15.0,11.0,15.133,1.727
15,13.0,16.0,15.0,19.0,16.0,15.0,17.0,15.0,14.0,15.0,15.0,16.0,15.0,15.0,17.0,15.0,14.0,16.0,14.0,16.0,14.0,13.0,16.0,10.0,17.0,17.0,11.0,15.0,15.0,11.0,14.9,1.886
16,12.0,16.0,15.0,19.0,16.0,15.0,17.0,15.0,14.0,15.0,15.0,16.0,15.0,15.0,17.0,15.0,14.0,16.0,14.0,16.0,14.0,13.0,16.0,10.0,17.0,17.0,11.0,15.0,15.0,10.0,14.833,2.001
17,12.0,16.0,15.0,19.0,16.0,15.0,17.0,15.0,14.0,15.0,15.0,16.0,15.0,15.0,17.0,15.0,12.0,16.0,14.0,16.0,14.0,13.0,15.0,10.0,17.0,17.0,11.0,15.0,15.0,8.0,14.667,2.226
18,10.0,16.0,14.0,19.0,16.0,15.0,17.0,15.0,14.0,15.0,15.0,16.0,15.0,15.0,17.0,15.0,12.0,16.0,14.0,16.0,14.0,13.0,15.0,10.0,17.0,17.0,11.0,15.0,15.0,7.0,14.533,2.432
19,10.0,16.0,14.0,19.0,16.0,15.0,17.0,14.0,14.0,15.0,15.0,16.0,15.0,15.0,17.0,15.0,12.0,16.0,14.0,16.0,14.0,13.0,15.0,10.0,17.0,17.0,11.0,15.0,15.0,7.0,14.5,2.432
20,10.0,16.0,14.0,19.0,16.0,15.0,17.0,14.0,14.0,15.0,15.0,13.0,15.0,15.0,17.0,15.0,12.0,16.0,14.0,16.0,14.0,13.0,15.0,10.0,17.0,17.0,11.0,14.0,15.0,7.0,14.367,2.429
21,10.0,16.0,14.0,19.0,16.0,15.0,17.0,14.0,14.0,15.0,15.0,13.0,15.0,15.0,17.0,15.0,12.0,16.0,14.0,16.0,14.0,13.0,15.0,10.0,17.0,17.0,11.0,14.0,15.0,7.0,14.367,2.429
22,9.0,16.0,14.0,19.0,16.0,15.0,17.0,14.0,14.0,15.0,15.0,13.0,15.0,15.0,17.0,15.0,12.0,16.0,14.0,16.0,14.0,13.0,15.0,10.0,17.0,17.0,11.0,14.0,15.0,7.0,14.333,2.494
23,9.0,16.0,14.0,19.0,16.0,15.0,17.0,14.0,14.0,15.0,15.0,13.0,15.0,15.0,17.0,15.0,12.0,16.0,14.0,16.0,14.0,13.0,15.0,10.0,17.0,17.0,11.0,14.0,15.0,7.0,14.333,2.494
24,9.0,16.0,14.0,19.0,16.0,15.0,17.0,14.0,14.0,15.0,15.0,13.0,15.0,13.0,17.0,15.0,12.0,16.0,14.0,16.0,14.0,13.0,15.0,10.0,16.0,17.0,11.0,14.0,15.0,7.0,14.233,2.472
25,9.0,16.0,14.0,19.0,16.0,15.0,14.0,14.0,14.0,15.0,15.0,13.0,15.0,13.0,17.0,15.0,12.0,16.0,14.0,16.0,14.0,13.0,15.0,10.0,16.0,17.0,11.0,14.0,15.0,7.0,14.133,2.418
26,9.0,16.0,14.0,19.0,16.0,15.0,14.0,14.0,14.0,15.0,15.0,13.0,15.0,13.0,17.0,15.0,12.0,16.0,14.0,16.0,14.0,13.0,15.0,10.0,16.0,17.0,11.0,14.0,15.0,7.0,14.133,2.418
27,9.0,16.0,14.0,19.0,16.0,15.0,14.0,14.0,14.0,15.0,15.0,13.0,15.0,13.0,17.0,15.0,12.0,16.0,14.0,16.0,14.0,13.0,15.0,10.0,16.0,17.0,11.0,14.0,15.0,7.0,14.133,2.418
