Generations,Run0,Run1,Run2,Run3,Run4,Run5,Run6,Run7,Run8,Run9,Run10,Run11,Run12,Run13,Run14,Run15,Run16,Run17,Run18,Run19,Run20,Run21,Run22,Run23,Run24,Run25,Run26,Run27,Run28,Run29,ABF,StdDev
0,23.0,23.0,21.0,23.0,23.0,25.0,24.0,24.0,23.0,23.0,23.0,25.0,24.0,22.0,23.0,23.0,22.0,23.0,26.0,20.0,21.0,15.0,22.0,21.0,22.0,25.0,25.0,20.0,23.0,20.0,22.567,2.077
1,23.0,19.0,21.0,23.0,23.0,25.0,24.0,24.0,23.0,23.0,23.0,24.0,24.0,21.0,23.0,23.0,22.0,23.0,25.0,20.0,21.0,15.0,22.0,21.0,22.0,24.0,23.0,20.0,19.0,20.0,22.1,2.087
2,21.0,19.0,21.0,23.0,22.0,21.0,18.0,21.0,23.0,21.0,23.0,24.0,24.0,21.0,23.0,22.0,22.0,23.0,23.0,20.0,21.0,15.0,22.0,21.0,22.0,24.0,22.0,20.0,19.0,20.0,21.367,1.906
3,21.0,19.0,21.0,23.0,20.0,21.0,18.0,21.0,23.0,21.0,23.0,20.0,24.0,21.0,23.0,22.0,19.0,23.0,23.0,20.0,21.0,15.0,22.0,20.0,22.0,24.0,22.0,20.0,19.0,20.0,21.033,1.906
4,21.0,19.0,21.0,22.0,20.0,21.0,18.0,21.0,23.0,21.0,23.0,18.0,21.0,21.0,22.0,22.0,19.0,20.0,23.0,20.0,21.0,15.0,22.0,20.0,22.0,24.0,22.0,20.0,19.0,20.0,20.7,1.792
5,21.0,19.0,21.0,21.0,20.0,21.0,18.0,21.0,22.0,21.0,23.0,18.0,21.0,21.0,22.0,22.0,19.0,20.0,23.0,20.0,21.0,15.0,22.0,20.0,22.0,23.0,22.0,20.0,19.0,20.0,20.6,1.685
6,21.0,19.0,21.0,21.0,20.0,21.0,18.0,21.0,22.0,21.0,23.0,18.0,21.0,21.0,22.0,22.0,19.0,20.0,23.0,20.0,21.0,15.0,22.0,20.0,19.0,22.0,22.0,20.0,19.0,20.0,20.467,1.648
7,21.0,19.0,21.0,21.0,20.0,21.0,18.0,21.0,22.0,21.0,22.0,18.0,21.0,21.0,22.0,22.0,19.0,20.0,23.0,20.0,21.0,15.0,22.0,20.0,19.0,22.0,22.0,20.0,19.0,20.0,20.433,1.606
8,21.0,19.0,21.0,19.0,20.0,21.0,18.0,21.0,22.0,21.0,22.0,18.0,21.0,21.0,22.0,22.0,19.0,20.0,23.0,20.0,21.0,15.0,22.0,20.0,19.0,22.0,22.0,20.0,19.0,20.0,20.367,1.622
9,20.0,19.0,21.0,19.0,20.0,21.0,18.0,21.0,22.0,21.0,22.0,18.0,21.0,21.0,22.0,22.0,19.0,20.0,23.0,20.0,19.0,15.0,22.0,20.0,19.0,22.0,22.0,20.0,19.0,20.0,20.267,1.632
10,20.0,19.0,21.0,17.0,20.0,17.0,18.0,21.0,22.0,21.0,22.0,18.0,21.0,21.0,22.0,22.0,19.0,20.0,23.0,20.0,19.0,15.0,21.0,20.0,19.0,22.0,22.0,20.0,19.0,20.0,20.033,1.779
11,20.0,19.0,21.0,17.0,20.0,17.0,18.0,21.0,22.0,21.0,22.0,18.0,21.0,21.0,22.0,22.0,19.0,20.0,23.0,20.0,19.0,15.0,21.0,20.0,19.0,22.0,22.0,20.0,19.0,20.0,20.033,1.779
12,20.0,19.0,21.0,17.0,20.0,17.0,18.0,21.0,22.0,21.0,22.0,18.0,21.0,21.0,22.0,22.0,19.0,20.0,23.0,20.0,19.0,15.0,21.0,20.0,19.0,22.0,22.0,20.0,19.0,20.0,20.033,1.779
13,20.0,19.0,21.0,17.0,20.0,17.0,18.0,21.0,22.0,21.0,22.0,18.0,21.0,21.0,22.0,21.0,19.0,20.0,23.0,20.0,19.0,15.0,21.0,20.0,19.0,22.0,22.0,20.0,19.0,20.0,20.0,1.751
14,20.0,19.0,21.0,17.0,20.0,17.0,18.0,21.0,22.0,21.0,22.0,18.0,21.0,21.0,22.0,21.0,19.0,20.0,23.0,20.0,19.0,15.0,21.0,20.0,19.0,22.0,22.0,20.0,19.0,20.0,20.0,1.751
15,20.0,19.0,21.0,17.0,20.0,17.0,18.0,21.0,22.0,21.0,22.0,18.0,21.0,21.0,20.0,21.0,19.0,20.0,23.0,20.0,19.0,15.0,21.0,20.0,19.0,22.0,20.0,20.0,19.0,20.0,19.867,1.668
16,20.0,19.0,21.0,17.0,20.0,17.0,18.0,20.0,22.0,21.0,22.0,18.0,21.0,21.0,20.0,21.0,19.0,20.0,23.0,20.0,19.0,15.0,21.0,20.0,19.0,22.0,20.0,20.0,19.0,20.0,19.833,1.655
17,20.0,19.0,21.0,17.0,20.0,17.0,18.0,20.0,22.0,21.0,22.0,18.0,21.0,21.0,20.0,21.0,19.0,20.0,23.0,20.0,19.0,15.0,21.0,20.0,19.0,22.0,20.0,20.0,19.0,20.0,19.833,1.655
18,20.0,19.0,21.0,17.0,20.0,17.0,18.0,20.0,22.0,21.0,22.0,18.0,21.0,21.0,20.0,21.0,19.0,20.0,23.0,20.0,19.0,15.0,21.0,20.0,19.0,22.0,20.0,20.0,19.0,20.0,19.833,1.655
19,20.0,19.0,21.0,17.0,20.0,17.0,18.0,20.0,22.0,21.0,22.0,18.0,21.0,21.0,20.0,21.0,19.0,20.0,23.0,20.0,19.0,15.0,21.0,20.0,19.0,22.0,20.0,20.0,19.0,20.0,19.833,1.655
