Generations,Run0,Run1,Run2,Run3,Run4,Run5,Run6,Run7,Run8,Run9,Run10,Run11,Run12,Run13,Run14,Run15,Run16,Run17,Run18,Run19,Run20,Run21,Run22,Run23,Run24,Run25,Run26,Run27,Run28,Run29,ABF,StdDev
0,20.0,19.0,22.0,23.0,22.0,23.0,23.0,23.0,24.0,19.0,21.0,23.0,21.0,20.0,22.0,20.0,22.0,23.0,21.0,22.0,22.0,20.0,22.0,23.0,25.0,24.0,23.0,23.0,22.0,22.0,21.967,1.449
1,20.0,19.0,19.0,23.0,21.0,23.0,23.0,23.0,21.0,19.0,21.0,21.0,18.0,20.0,20.0,20.0,21.0,23.0,21.0,20.0,22.0,18.0,22.0,20.0,17.0,23.0,23.0,22.0,22.0,17.0,20.733,1.806
2,18.0,19.0,19.0,18.0,20.0,23.0,22.0,20.0,20.0,17.0,19.0,19.0,16.0,18.0,20.0,20.0,19.0,22.0,21.0,19.0,18.0,18.0,22.0,18.0,15.0,21.0,21.0,20.0,21.0,17.0,19.333,1.832
3,18.0,19.0,17.0,18.0,19.0,22.0,20.0,20.0,16.0,17.0,19.0,18.0,16.0,18.0,20.0,19.0,18.0,15.0,21.0,19.0,18.0,18.0,22.0,18.0,15.0,21.0,19.0,19.0,19.0,17.0,18.5,1.746
4,18.0,19.0,17.0,17.0,19.0,19.0,20.0,18.0,16.0,15.0,19.0,17.0,16.0,18.0,18.0,19.0,18.0,15.0,18.0,18.0,18.0,17.0,20.0,18.0,15.0,17.0,19.0,19.0,17.0,16.0,17.667,1.374
5,18.0,18.0,16.0,14.0,19.0,19.0,20.0,18.0,16.0,15.0,17.0,17.0,16.0,18.0,18.0,19.0,18.0,14.0,17.0,18.0,18.0,17.0,19.0,17.0,15.0,17.0,16.0,18.0,17.0,15.0,17.133,1.5
6,18.0,18.0,16.0,14.0,19.0,19.0,20.0,17.0,16.0,15.0,17.0,17.0,16.0,16.0,17.0,19.0,16.0,13.0,17.0,18.0,18.0,17.0,15.0,17.0,14.0,17.0,16.0,15.0,15.0,15.0,16.567,1.627
7,16.0,18.0,16.0,14.0,19.0,19.0,19.0,15.0,16.0,15.0,17.0,17.0,16.0,16.0,17.0,16.0,14.0,13.0,17.0,13.0,18.0,16.0,15.0,16.0,14.0,17.0,16.0,15.0,15.0,15.0,16.0,1.592
8,15.0,18.0,15.0,14.0,17.0,17.0,18.0,15.0,16.0,13.0,17.0,14.0,16.0,14.0,15.0,16.0,14.0,12.0,17.0,13.0,17.0,15.0,15.0,14.0,14.0,16.0,16.0,15.0,15.0,15.0,15.267,1.459
9,15.0,17.0,15.0,14.0,15.0,17.0,18.0,14.0,16.0,13.0,17.0,14.0,16.0,14.0,15.0,16.0,14.0,12.0,16.0,12.0,17.0,15.0,15.0,14.0,14.0,16.0,16.0,15.0,15.0,15.0,15.067,1.413
10,14.0,17.0,15.0,14.0,15.0,17.0,18.0,14.0,16.0,13.0,17.0,14.0,16.0,13.0,15.0,16.0,14.0,12.0,15.0,12.0,17.0,15.0,15.0,13.0,14.0,16.0,13.0,15.0,15.0,15.0,14.833,1.507
11,14.0,17.0,13.0,14.0,15.0,17.0,18.0,14.0,16.0,13.0,17.0,14.0,16.0,13.0,11.0,16.0,14.0,12.0,15.0,12.0,16.0,15.0,14.0,13.0,14.0,14.0,13.0,15.0,15.0,15.0,14.5,1.628
12,14.0,17.0,13.0,14.0,15.0,17.0,18.0,12.0,16.0,13.0,17.0,14.0,15.0,13.0,11.0,16.0,13.0,12.0,15.0,12.0,15.0,14.0,14.0,13.0,14.0,14.0,13.0,15.0,13.0,15.0,14.233,1.667
13,14.0,16.0,13.0,14.0,15.0,17.0,15.0,12.0,16.0,13.0,15.0,14.0,15.0,13.0,11.0,16.0,13.0,12.0,15.0,12.0,13.0,13.0,13.0,13.0,14.0,12.0,13.0,15.0,13.0,15.0,13.833,1.44
14,14.0,16.0,13.0,14.0,15.0,16.0,15.0,12.0,14.0,13.0,14.0,14.0,15.0,12.0,11.0,15.0,13.0,12.0,14.0,12.0,12.0,12.0,13.0,12.0,14.0,12.0,12.0,15.0,13.0,15.0,13.467,1.36
15,13.0,16.0,13.0,14.0,15.0,16.0,15.0,12.0,14.0,13.0,13.0,14.0,15.0,11.0,11.0,15.0,10.0,12.0,13.0,12.0,12.0,12.0,13.0,12.0,14.0,12.0,11.0,15.0,13.0,15.0,13.2,1.558
16,12.0,15.0,13.0,14.0,14.0,16.0,15.0,12.0,14.0,12.0,13.0,14.0,15.0,11.0,11.0,13.0,10.0,12.0,12.0,12.0,9.0,11.0,13.0,12.0,14.0,10.0,10.0,15.0,12.0,15.0,12.7,1.773
17,12.0,14.0,13.0,14.0,14.0,14.0,10.0,12.0,14.0,12.0,13.0,14.0,15.0,11.0,11.0,13.0,10.0,12.0,12.0,12.0,9.0,11.0,13.0,12.0,13.0,10.0,10.0,15.0,12.0,15.0,12.4,1.625
18,12.0,14.0,13.0,14.0,14.0,14.0,10.0,11.0,14.0,12.0,12.0,14.0,15.0,11.0,10.0,12.0,10.0,10.0,12.0,11.0,9.0,11.0,13.0,12.0,13.0,10.0,9.0,15.0,12.0,14.0,12.1,1.739
19,12.0,14.0,13.0,14.0,14.0,14.0,10.0,9.0,14.0,12.0,11.0,13.0,15.0,11.0,10.0,12.0,10.0,10.0,11.0,11.0,9.0,11.0,12.0,11.0,13.0,10.0,9.0,15.0,12.0,14.0,11.867,1.802
20,12.0,13.0,13.0,14.0,14.0,14.0,10.0,8.0,14.0,12.0,10.0,13.0,15.0,11.0,10.0,12.0,10.0,10.0,9.0,11.0,9.0,11.0,12.0,11.0,13.0,10.0,9.0,15.0,12.0,13.0,11.667,1.886
21,12.0,13.0,13.0,14.0,14.0,14.0,10.0,8.0,14.0,12.0,10.0,13.0,15.0,10.0,10.0,12.0,10.0,10.0,9.0,11.0,9.0,11.0,12.0,11.0,11.0,10.0,9.0,13.0,11.0,12.0,11.433,1.783
22,12.0,13.0,13.0,14.0,13.0,14.0,10.0,8.0,14.0,12.0,10.0,13.0,14.0,10.0,10.0,12.0,10.0,10.0,9.0,10.0,9.0,11.0,12.0,11.0,11.0,10.0,9.0,13.0,11.0,12.0,11.333,1.7
23,12.0,13.0,13.0,14.0,13.0,14.0,10.0,8.0,12.0,12.0,10.0,13.0,14.0,10.0,10.0,12.0,10.0,10.0,9.0,10.0,9.0,11.0,12.0,10.0,11.0,10.0,9.0,13.0,11.0,12.0,11.233,1.647
24,12.0,13.0,13.0,14.0,13.0,14.0,10.0,8.0,12.0,12.0,10.0,13.0,14.0,10.0,10.0,12.0,6.0,10.0,9.0,10.0,9.0,11.0,12.0,10.0,11.0,10.0,9.0,13.0,10.0,12.0,11.067,1.896
25,12.0,13.0,13.0,13.0,13.0,14.0,10.0,8.0,12.0,12.0,10.0,13.0,14.0,9.0,10.0,12.0,6.0,10.0,9.0,10.0,9.0,9.0,12.0,9.0,11.0,10.0,9.0,13.0,10.0,12.0,10.9,1.938
26,12.0,13.0,12.0,13.0,12.0,14.0,10.0,8.0,12.0,12.0,10.0,13.0,12.0,9.0,10.0,12.0,6.0,10.0,9.0,9.0,9.0,9.0,11.0,7.0,11.0,10.0,9.0,13.0,10.0,12.0,10.633,1.906
27,12.0,13.0,12.0,13.0,12.0,14.0,10.0,8.0,12.0,12.0,10.0,13.0,12.0,9.0,10.0,8.0,6.0,10.0,9.0,7.0,9.0,9.0,11.0,7.0,11.0,10.0,9.0,13.0,10.0,12.0,10.433,2.028
28,12.0,13.0,12.0,13.0,12.0,14.0,10.0,8.0,12.0,12.0,10.0,13.0,12.0,9.0,10.0,8.0,6.0,10.0,9.0,7.0,9.0,9.0,11.0,7.0,11.0,10.0,9.0,13.0,10.0,11.0,10.4,2.01
29,12.0,13.0,11.0,13.0,12.0,14.0,10.0,8.0,12.0,12.0,10.0,13.0,12.0,9.0,10.0,8.0,6.0,10.0,8.0,7.0,9.0,9.0,11.0,7.0,11.0,10.0,9.0,13.0,10.0,11.0,10.333,2.022
30,11.0,13.0,11.0,13.0,12.0,14.0,10.0,8.0,11.0,12.0,10.0,13.0,12.0,9.0,8.0,8.0,5.0,10.0,7.0,7.0,9.0,9.0,11.0,6.0,11.0,10.0,9.0,12.0,10.0,11.0,10.067,2.159
31,11.0,12.0,11.0,13.0,12.0,14.0,10.0,8.0,10.0,12.0,10.0,13.0,12.0,9.0,8.0,8.0,5.0,10.0,6.0,7.0,9.0,7.0,11.0,6.0,11.0,10.0,9.0,12.0,10.0,10.0,9.867,2.217
32,11.0,12.0,11.0,13.0,12.0,14.0,10.0,8.0,10.0,12.0,10.0,13.0,12.0,9.0,8.0,8.0,5.0,10.0,6.0,7.0,9.0,7.0,11.0,6.0,11.0,10.0,9.0,12.0,10.0,10.0,9.867,2.217
33,11.0,12.0,11.0,13.0,11.0,14.0,10.0,8.0,9.0,12.0,10.0,12.0,12.0,9.0,8.0,8.0,5.0,10.0,6.0,7.0,9.0,7.0,11.0,6.0,11.0,10.0,9.0,12.0,10.0,10.0,9.767,2.155
34,11.0,12.0,11.0,13.0,11.0,14.0,10.0,8.0,9.0,12.0,10.0,12.0,12.0,9.0,8.0,8.0,5.0,10.0,6.0,7.0,9.0,7.0,11.0,6.0,11.0,10.0,9.0,12.0,10.0,9.0,9.733,2.159
35,11.0,12.0,11.0,13.0,10.0,14.0,10.0,8.0,9.0,12.0,10.0,12.0,12.0,9.0,8.0,8.0,5.0,10.0,6.0,7.0,9.0,7.0,11.0,6.0,11.0,9.0,9.0,11.0,10.0,9.0,9.633,2.121
36,11.0,12.0,11.0,13.0,10.0,14.0,10.0,8.0,9.0,12.0,10.0,12.0,12.0,9.0,8.0,8.0,5.0,10.0,6.0,7.0,9.0,7.0,11.0,6.0,11.0,9.0,9.0,9.0,10.0,9.0,9.567,2.108
37,11.0,12.0,10.0,13.0,10.0,14.0,9.0,8.0,9.0,12.0,10.0,12.0,12.0,9.0,8.0,8.0,5.0,10.0,4.0,7.0,9.0,7.0,11.0,6.0,11.0,9.0,9.0,9.0,10.0,8.0,9.4,2.245
38,10.0,12.0,10.0,13.0,10.0,14.0,9.0,8.0,9.0,12.0,10.0,12.0,11.0,9.0,7.0,8.0,5.0,10.0,4.0,7.0,9.0,7.0,11.0,6.0,11.0,7.0,9.0,9.0,10.0,8.0,9.233,2.261
39,10.0,11.0,10.0,13.0,10.0,14.0,9.0,8.0,9.0,12.0,10.0,12.0,11.0,9.0,7.0,8.0,5.0,10.0,4.0,7.0,9.0,7.0,11.0,6.0,11.0,7.0,9.0,9.0,10.0,8.0,9.2,2.227
40,10.0,11.0,10.0,13.0,10.0,14.0,9.0,8.0,9.0,12.0,10.0,12.0,11.0,9.0,7.0,8.0,5.0,10.0,4.0,7.0,9.0,7.0,11.0,6.0,11.0,7.0,9.0,9.0,10.0,8.0,9.2,2.227
