Generations,Run0,Run1,Run2,Run3,Run4,Run5,Run6,Run7,Run8,Run9,Run10,Run11,Run12,Run13,Run14,Run15,Run16,Run17,Run18,Run19,Run20,Run21,Run22,Run23,Run24,Run25,Run26,Run27,Run28,Run29,Run30,Run31,Run32,Run33,Run34,Run35,Run36,Run37,Run38,Run39,ABF,StdDev
55,6.0,8.0,10.0,7.0,9.0,6.0,10.0,10.0,10.0,9.0,7.0,10.0,8.0,8.0,9.0,9.0,9.0,8.0,7.0,10.0,10.0,8.0,7.0,7.0,8.0,9.0,8.0,8.0,8.0,11.0,11.0,10.0,8.0,10.0,11.0,10.0,8.0,9.0,10.0,8.0,8.725,1.323
56,6.0,8.0,10.0,7.0,9.0,6.0,10.0,10.0,10.0,9.0,7.0,10.0,8.0,8.0,9.0,9.0,9.0,8.0,7.0,10.0,10.0,8.0,7.0,7.0,8.0,9.0,8.0,8.0,8.0,11.0,11.0,10.0,8.0,8.0,11.0,10.0,8.0,9.0,10.0,8.0,8.675,1.311
57,6.0,8.0,10.0,7.0,9.0,6.0,9.0,10.0,10.0,9.0,7.0,10.0,8.0,8.0,9.0,9.0,9.0,8.0,7.0,10.0,10.0,8.0,7.0,7.0,8.0,9.0,8.0,8.0,8.0,11.0,11.0,10.0,8.0,8.0,11.0,8.0,8.0,9.0,10.0,8.0,8.6,1.281
58,6.0,8.0,10.0,7.0,9.0,6.0,9.0,10.0,10.0,9.0,7.0,10.0,8.0,8.0,9.0,9.0,9.0,8.0,7.0,10.0,10.0,8.0,7.0,7.0,8.0,9.0,8.0,8.0,8.0,11.0,11.0,10.0,8.0,8.0,11.0,8.0,8.0,9.0,10.0,8.0,8.6,1.281
59,6.0,8.0,10.0,7.0,9.0,6.0,9.0,10.0,10.0,9.0,7.0,10.0,8.0,8.0,9.0,9.0,9.0,8.0,7.0,10.0,8.0,8.0,7.0,7.0,8.0,9.0,8.0,8.0,8.0,11.0,11.0,10.0,8.0,8.0,11.0,8.0,8.0,9.0,10.0,8.0,8.55,1.264
60,6.0,8.0,10.0,7.0,9.0,6.0,9.0,10.0,10.0,9.0,7.0,10.0,8.0,8.0,9.0,9.0,9.0,8.0,7.0,10.0,8.0,8.0,7.0,7.0,8.0,9.0,8.0,8.0,8.0,11.0,11.0,10.0,8.0,8.0,10.0,8.0,8.0,9.0,10.0,8.0,8.525,1.224
61,6.0,8.0,10.0,7.0,9.0,6.0,9.0,10.0,10.0,9.0,7.0,10.0,8.0,8.0,9.0,9.0,9.0,8.0,7.0,10.0,7.0,8.0,6.0,7.0,8.0,9.0,8.0,8.0,8.0,11.0,11.0,10.0,8.0,8.0,10.0,8.0,8.0,9.0,10.0,8.0,8.475,1.284
62,6.0,8.0,10.0,7.0,9.0,6.0,9.0,10.0,10.0,9.0,7.0,10.0,8.0,8.0,9.0,9.0,9.0,8.0,7.0,10.0,7.0,8.0,6.0,7.0,8.0,9.0,8.0,8.0,8.0,11.0,10.0,10.0,8.0,8.0,10.0,8.0,8.0,9.0,10.0,8.0,8.45,1.244
63,6.0,8.0,10.0,7.0,9.0,6.0,9.0,8.0,10.0,9.0,7.0,10.0,8.0,8.0,9.0,9.0,9.0,8.0,7.0,10.0,7.0,8.0,6.0,7.0,8.0,9.0,8.0,8.0,8.0,11.0,9.0,10.0,8.0,7.0,10.0,8.0,8.0,9.0,10.0,8.0,8.35,1.216
64,6.0,8.0,10.0,7.0,9.0,6.0,9.0,8.0,10.0,9.0,7.0,10.0,8.0,8.0,9.0,9.0,9.0,8.0,7.0,10.0,7.0,8.0,6.0,7.0,8.0,9.0,8.0,8.0,8.0,11.0,9.0,10.0,8.0,7.0,10.0,8.0,8.0,9.0,10.0,8.0,8.35,1.216
