Generations,Run0,Run1,Run2,Run3,Run4,Run5,Run6,Run7,Run8,Run9,Run10,Run11,Run12,Run13,Run14,Run15,Run16,Run17,Run18,Run19,Run20,Run21,Run22,Run23,Run24,Run25,Run26,Run27,Run28,Run29,ABF,StdDev
0,67.0,65.0,59.0,68.0,67.0,64.0,70.0,67.0,68.0,66.0,66.0,62.0,67.0,68.0,63.0,64.0,70.0,70.0,67.0,66.0,67.0,68.0,63.0,68.0,65.0,68.0,64.0,68.0,64.0,65.0,66.133,2.473
1,64.0,60.0,59.0,67.0,67.0,64.0,69.0,64.0,67.0,65.0,65.0,62.0,66.0,66.0,63.0,64.0,63.0,64.0,65.0,65.0,67.0,65.0,63.0,67.0,64.0,66.0,64.0,66.0,62.0,65.0,64.6,2.107
2,64.0,60.0,59.0,67.0,57.0,61.0,62.0,64.0,58.0,63.0,65.0,62.0,64.0,60.0,61.0,64.0,61.0,59.0,63.0,65.0,64.0,62.0,61.0,65.0,57.0,60.0,64.0,61.0,62.0,63.0,61.933,2.449
3,64.0,59.0,58.0,63.0,57.0,60.0,59.0,64.0,56.0,62.0,64.0,62.0,61.0,60.0,57.0,59.0,61.0,59.0,60.0,62.0,63.0,62.0,56.0,62.0,57.0,60.0,63.0,61.0,61.0,60.0,60.4,2.318
4,60.0,59.0,56.0,63.0,57.0,59.0,59.0,63.0,56.0,58.0,58.0,62.0,61.0,60.0,57.0,58.0,61.0,59.0,58.0,60.0,60.0,62.0,56.0,62.0,57.0,60.0,60.0,60.0,57.0,58.0,59.2,2.007
5,59.0,56.0,52.0,61.0,57.0,56.0,59.0,56.0,56.0,58.0,58.0,54.0,54.0,60.0,55.0,52.0,61.0,55.0,58.0,60.0,60.0,55.0,55.0,56.0,57.0,58.0,55.0,56.0,57.0,58.0,56.8,2.344
6,59.0,55.0,52.0,60.0,56.0,54.0,59.0,55.0,54.0,57.0,55.0,53.0,54.0,55.0,51.0,52.0,57.0,55.0,55.0,52.0,60.0,55.0,53.0,56.0,50.0,58.0,55.0,56.0,56.0,55.0,55.133,2.459
7,53.0,55.0,51.0,57.0,54.0,54.0,49.0,55.0,52.0,51.0,55.0,53.0,54.0,55.0,51.0,51.0,57.0,55.0,53.0,52.0,56.0,55.0,53.0,56.0,50.0,54.0,55.0,56.0,54.0,49.0,53.5,2.187
8,49.0,53.0,51.0,55.0,49.0,50.0,49.0,53.0,52.0,51.0,53.0,53.0,54.0,52.0,50.0,50.0,56.0,55.0,53.0,52.0,56.0,55.0,48.0,56.0,50.0,54.0,52.0,55.0,52.0,46.0,52.133,2.539
9,48.0,52.0,49.0,55.0,48.0,50.0,49.0,49.0,52.0,51.0,53.0,53.0,51.0,50.0,50.0,50.0,55.0,52.0,50.0,52.0,56.0,50.0,48.0,55.0,48.0,53.0,50.0,53.0,52.0,46.0,51.0,2.408
10,48.0,52.0,49.0,54.0,48.0,49.0,49.0,49.0,51.0,45.0,50.0,52.0,50.0,49.0,46.0,48.0,55.0,51.0,50.0,52.0,56.0,50.0,48.0,54.0,48.0,51.0,50.0,53.0,51.0,45.0,50.1,2.638
11,45.0,50.0,47.0,49.0,46.0,47.0,49.0,46.0,49.0,45.0,48.0,52.0,50.0,46.0,45.0,47.0,53.0,47.0,47.0,49.0,52.0,50.0,48.0,53.0,48.0,50.0,48.0,53.0,48.0,42.0,48.3,2.61
12,43.0,47.0,46.0,49.0,46.0,46.0,47.0,46.0,49.0,45.0,48.0,52.0,48.0,46.0,42.0,47.0,53.0,46.0,47.0,47.0,49.0,48.0,46.0,52.0,46.0,47.0,45.0,50.0,46.0,41.0,47.0,2.608
13,43.0,47.0,46.0,48.0,45.0,42.0,46.0,45.0,47.0,45.0,48.0,51.0,47.0,44.0,42.0,44.0,50.0,45.0,46.0,44.0,49.0,45.0,45.0,51.0,45.0,46.0,44.0,50.0,46.0,40.0,45.867,2.591
