Generations,Run0,Run1,Run2,Run3,Run4,Run5,Run6,Run7,Run8,Run9,Run10,Run11,Run12,Run13,Run14,Run15,Run16,Run17,Run18,Run19,Run20,Run21,Run22,Run23,Run24,Run25,Run26,Run27,Run28,Run29,ABF,StdDev
0,63.0,64.0,66.0,69.0,63.0,68.0,70.0,67.0,69.0,69.0,62.0,67.0,68.0,69.0,70.0,69.0,68.0,69.0,67.0,68.0,67.0,69.0,64.0,61.0,68.0,67.0,69.0,66.0,67.0,67.0,67.0,2.366
1,63.0,64.0,66.0,68.0,63.0,68.0,66.0,67.0,69.0,69.0,61.0,67.0,68.0,69.0,67.0,67.0,68.0,67.0,67.0,68.0,67.0,64.0,64.0,61.0,68.0,67.0,69.0,63.0,66.0,64.0,66.167,2.311
2,63.0,64.0,66.0,67.0,63.0,67.0,66.0,66.0,68.0,69.0,61.0,67.0,66.0,68.0,67.0,67.0,68.0,67.0,67.0,68.0,67.0,64.0,64.0,61.0,68.0,67.0,67.0,63.0,66.0,64.0,65.867,2.093
3,63.0,64.0,66.0,67.0,63.0,64.0,66.0,66.0,68.0,66.0,61.0,67.0,64.0,68.0,67.0,66.0,68.0,67.0,65.0,62.0,67.0,64.0,64.0,61.0,68.0,67.0,67.0,63.0,66.0,64.0,65.3,2.052
4,63.0,64.0,66.0,67.0,63.0,64.0,66.0,66.0,68.0,64.0,61.0,65.0,63.0,68.0,67.0,66.0,67.0,67.0,65.0,62.0,63.0,64.0,64.0,61.0,68.0,67.0,67.0,63.0,66.0,64.0,64.967,2.025
5,63.0,64.0,66.0,67.0,63.0,64.0,66.0,66.0,68.0,64.0,61.0,65.0,63.0,68.0,67.0,66.0,67.0,67.0,65.0,62.0,63.0,64.0,64.0,61.0,68.0,67.0,67.0,63.0,66.0,64.0,64.967,2.025
6,62.0,64.0,66.0,67.0,63.0,64.0,66.0,66.0,67.0,64.0,61.0,65.0,63.0,68.0,67.0,66.0,67.0,67.0,65.0,62.0,63.0,64.0,64.0,61.0,68.0,67.0,64.0,63.0,64.0,64.0,64.733,1.982
7,62.0,64.0,66.0,67.0,63.0,64.0,66.0,66.0,67.0,64.0,61.0,65.0,63.0,66.0,67.0,66.0,67.0,67.0,65.0,62.0,63.0,64.0,63.0,61.0,68.0,65.0,64.0,63.0,64.0,64.0,64.567,1.874
8,62.0,64.0,66.0,62.0,63.0,64.0,66.0,66.0,67.0,64.0,61.0,65.0,63.0,66.0,67.0,66.0,67.0,67.0,65.0,62.0,63.0,64.0,63.0,61.0,68.0,65.0,64.0,63.0,64.0,64.0,64.4,1.873
9,62.0,64.0,66.0,62.0,63.0,64.0,66.0,66.0,65.0,64.0,61.0,65.0,63.0,63.0,64.0,66.0,67.0,67.0,65.0,62.0,63.0,64.0,63.0,61.0,68.0,65.0,64.0,63.0,64.0,64.0,64.133,1.727
10,62.0,64.0,66.0,62.0,63.0,61.0,66.0,66.0,65.0,64.0,61.0,61.0,63.0,63.0,64.0,66.0,67.0,67.0,65.0,62.0,63.0,64.0,63.0,61.0,68.0,63.0,64.0,63.0,64.0,64.0,63.833,1.881
11,62.0,64.0,66.0,62.0,63.0,61.0,66.0,66.0,65.0,64.0,61.0,61.0,63.0,63.0,64.0,66.0,67.0,67.0,65.0,62.0,63.0,64.0,63.0,61.0,68.0,63.0,64.0,63.0,64.0,64.0,63.833,1.881
12,62.0,64.0,66.0,62.0,63.0,61.0,66.0,66.0,65.0,64.0,61.0,61.0,63.0,61.0,64.0,66.0,67.0,67.0,65.0,62.0,63.0,64.0,63.0,61.0,68.0,63.0,64.0,63.0,64.0,64.0,63.767,1.944
13,62.0,64.0,66.0,62.0,63.0,61.0,66.0,66.0,63.0,64.0,61.0,61.0,63.0,61.0,64.0,66.0,67.0,67.0,65.0,62.0,63.0,64.0,63.0,59.0,67.0,63.0,64.0,63.0,64.0,64.0,63.6,1.993
14,62.0,64.0,66.0,62.0,63.0,61.0,66.0,66.0,63.0,64.0,61.0,58.0,63.0,61.0,64.0,66.0,67.0,67.0,65.0,62.0,63.0,64.0,63.0,59.0,67.0,63.0,64.0,63.0,64.0,64.0,63.5,2.187
15,62.0,64.0,66.0,62.0,63.0,61.0,66.0,66.0,63.0,64.0,61.0,58.0,63.0,61.0,64.0,66.0,67.0,67.0,65.0,62.0,63.0,63.0,63.0,59.0,67.0,63.0,64.0,63.0,64.0,64.0,63.467,2.187
16,62.0,64.0,66.0,62.0,63.0,61.0,66.0,66.0,63.0,64.0,61.0,58.0,63.0,61.0,64.0,66.0,67.0,66.0,65.0,62.0,63.0,63.0,63.0,59.0,65.0,63.0,64.0,63.0,63.0,64.0,63.333,2.055
17,62.0,64.0,66.0,62.0,63.0,61.0,66.0,66.0,63.0,64.0,61.0,58.0,63.0,61.0,64.0,66.0,67.0,64.0,65.0,62.0,63.0,61.0,63.0,59.0,65.0,63.0,64.0,63.0,63.0,64.0,63.2,2.04
18,62.0,64.0,66.0,62.0,63.0,61.0,66.0,63.0,63.0,64.0,61.0,58.0,63.0,59.0,64.0,66.0,67.0,63.0,65.0,62.0,63.0,61.0,63.0,59.0,65.0,63.0,64.0,63.0,63.0,64.0,63.0,2.066
19,62.0,64.0,66.0,62.0,63.0,61.0,66.0,63.0,63.0,64.0,61.0,58.0,63.0,59.0,64.0,66.0,67.0,63.0,65.0,62.0,63.0,61.0,63.0,59.0,65.0,63.0,64.0,63.0,63.0,64.0,63.0,2.066
20,62.0,64.0,66.0,62.0,63.0,61.0,66.0,63.0,63.0,64.0,61.0,58.0,63.0,59.0,64.0,66.0,66.0,63.0,65.0,62.0,63.0,61.0,63.0,59.0,65.0,63.0,64.0,63.0,63.0,64.0,62.967,2.008
21,62.0,64.0,66.0,62.0,63.0,61.0,66.0,63.0,63.0,64.0,61.0,58.0,63.0,59.0,64.0,65.0,66.0,63.0,65.0,62.0,63.0,61.0,63.0,59.0,65.0,63.0,64.0,63.0,63.0,64.0,62.933,1.965
22,62.0,64.0,66.0,62.0,63.0,61.0,66.0,63.0,63.0,64.0,61.0,58.0,63.0,59.0,64.0,65.0,66.0,63.0,65.0,62.0,63.0,61.0,63.0,59.0,65.0,63.0,64.0,63.0,63.0,64.0,62.933,1.965
23,62.0,64.0,66.0,62.0,63.0,61.0,66.0,63.0,63.0,64.0,61.0,58.0,63.0,59.0,64.0,65.0,66.0,63.0,65.0,62.0,63.0,61.0,63.0,59.0,65.0,63.0,64.0,63.0,63.0,64.0,62.933,1.965
24,62.0,64.0,66.0,62.0,63.0,61.0,66.0,63.0,63.0,64.0,61.0,58.0,63.0,59.0,64.0,65.0,66.0,63.0,65.0,62.0,63.0,61.0,63.0,59.0,65.0,63.0,64.0,63.0,63.0,64.0,62.933,1.965
25,62.0,64.0,66.0,62.0,63.0,61.0,66.0,63.0,63.0,64.0,61.0,58.0,63.0,59.0,64.0,65.0,66.0,63.0,65.0,62.0,63.0,61.0,63.0,59.0,65.0,63.0,64.0,63.0,63.0,64.0,62.933,1.965
26,62.0,64.0,66.0,62.0,63.0,61.0,66.0,63.0,63.0,64.0,61.0,58.0,63.0,59.0,64.0,65.0,65.0,63.0,65.0,62.0,63.0,61.0,63.0,59.0,65.0,63.0,64.0,63.0,63.0,64.0,62.9,1.921
27,62.0,64.0,66.0,62.0,63.0,61.0,66.0,63.0,63.0,64.0,61.0,58.0,63.0,59.0,64.0,65.0,65.0,63.0,65.0,62.0,63.0,61.0,63.0,59.0,65.0,63.0,64.0,63.0,63.0,64.0,62.9,1.921
28,62.0,64.0,66.0,62.0,63.0,61.0,66.0,63.0,63.0,64.0,61.0,58.0,63.0,59.0,64.0,65.0,64.0,63.0,65.0,62.0,63.0,61.0,63.0,59.0,65.0,63.0,64.0,63.0,63.0,64.0,62.867,1.893
29,62.0,64.0,66.0,62.0,63.0,61.0,66.0,63.0,63.0,64.0,61.0,58.0,63.0,59.0,64.0,65.0,64.0,63.0,65.0,62.0,63.0,61.0,63.0,59.0,65.0,63.0,64.0,63.0,63.0,64.0,62.867,1.893
30,62.0,64.0,66.0,62.0,63.0,61.0,66.0,63.0,63.0,64.0,61.0,58.0,63.0,59.0,64.0,65.0,64.0,63.0,65.0,62.0,63.0,61.0,63.0,59.0,65.0,63.0,64.0,63.0,63.0,64.0,62.867,1.893
31,62.0,64.0,66.0,62.0,63.0,61.0,65.0,63.0,61.0,64.0,61.0,58.0,63.0,59.0,64.0,65.0,64.0,63.0,65.0,62.0,63.0,61.0,63.0,59.0,65.0,63.0,64.0,63.0,63.0,64.0,62.767,1.874
32,62.0,64.0,66.0,62.0,63.0,61.0,65.0,63.0,61.0,64.0,61.0,58.0,63.0,59.0,64.0,65.0,64.0,60.0,65.0,62.0,63.0,61.0,63.0,59.0,65.0,62.0,64.0,63.0,63.0,64.0,62.633,1.941
33,62.0,64.0,66.0,62.0,63.0,61.0,65.0,63.0,61.0,64.0,61.0,58.0,63.0,59.0,64.0,65.0,64.0,60.0,65.0,62.0,63.0,61.0,63.0,59.0,65.0,62.0,64.0,63.0,63.0,64.0,62.633,1.941
34,62.0,64.0,66.0,62.0,63.0,61.0,65.0,63.0,61.0,64.0,61.0,58.0,63.0,59.0,64.0,65.0,64.0,60.0,65.0,62.0,63.0,61.0,63.0,59.0,65.0,62.0,64.0,63.0,63.0,64.0,62.633,1.941
35,62.0,64.0,66.0,62.0,63.0,61.0,65.0,63.0,61.0,64.0,61.0,58.0,63.0,59.0,64.0,65.0,64.0,60.0,65.0,62.0,63.0,61.0,63.0,59.0,65.0,62.0,64.0,63.0,63.0,64.0,62.633,1.941
36,62.0,64.0,66.0,62.0,63.0,61.0,65.0,63.0,61.0,64.0,61.0,58.0,63.0,59.0,64.0,65.0,64.0,60.0,65.0,62.0,63.0,61.0,63.0,59.0,65.0,60.0,64.0,63.0,63.0,64.0,62.567,1.995
37,62.0,64.0,66.0,62.0,63.0,61.0,65.0,63.0,61.0,64.0,61.0,58.0,63.0,59.0,64.0,65.0,59.0,60.0,65.0,62.0,63.0,61.0,63.0,59.0,65.0,60.0,64.0,63.0,63.0,64.0,62.4,2.075
38,62.0,64.0,66.0,62.0,63.0,61.0,65.0,63.0,61.0,64.0,61.0,58.0,63.0,59.0,64.0,65.0,59.0,60.0,65.0,62.0,63.0,61.0,63.0,59.0,65.0,59.0,64.0,63.0,63.0,64.0,62.367,2.121
39,62.0,64.0,66.0,62.0,63.0,61.0,65.0,63.0,61.0,64.0,61.0,58.0,63.0,59.0,64.0,65.0,59.0,60.0,65.0,62.0,63.0,60.0,63.0,59.0,65.0,59.0,64.0,63.0,63.0,64.0,62.333,2.15
40,62.0,64.0,66.0,62.0,63.0,61.0,65.0,63.0,61.0,64.0,61.0,58.0,63.0,59.0,64.0,65.0,59.0,60.0,65.0,62.0,63.0,60.0,63.0,59.0,65.0,59.0,64.0,63.0,63.0,64.0,62.333,2.15
41,62.0,64.0,66.0,62.0,63.0,61.0,65.0,63.0,61.0,64.0,61.0,58.0,63.0,59.0,64.0,65.0,59.0,60.0,65.0,62.0,63.0,60.0,63.0,59.0,65.0,59.0,64.0,63.0,63.0,64.0,62.333,2.15
42,62.0,64.0,66.0,62.0,63.0,61.0,65.0,63.0,61.0,64.0,61.0,58.0,63.0,59.0,64.0,65.0,59.0,60.0,65.0,60.0,63.0,60.0,63.0,59.0,65.0,59.0,64.0,63.0,63.0,64.0,62.267,2.19
43,62.0,64.0,66.0,62.0,63.0,61.0,64.0,63.0,61.0,64.0,61.0,58.0,63.0,59.0,64.0,65.0,59.0,60.0,65.0,60.0,63.0,60.0,63.0,59.0,65.0,59.0,61.0,63.0,63.0,64.0,62.133,2.141
44,60.0,64.0,66.0,62.0,63.0,61.0,64.0,63.0,61.0,64.0,61.0,58.0,63.0,59.0,64.0,65.0,54.0,60.0,65.0,60.0,63.0,60.0,63.0,59.0,65.0,59.0,61.0,63.0,63.0,64.0,61.9,2.561
45,60.0,64.0,66.0,62.0,63.0,61.0,64.0,63.0,61.0,64.0,61.0,58.0,63.0,59.0,64.0,65.0,54.0,60.0,65.0,60.0,63.0,60.0,63.0,59.0,65.0,59.0,61.0,63.0,63.0,64.0,61.9,2.561
46,60.0,64.0,66.0,62.0,63.0,61.0,63.0,63.0,61.0,64.0,61.0,58.0,63.0,59.0,64.0,65.0,54.0,60.0,65.0,60.0,63.0,60.0,63.0,59.0,65.0,59.0,61.0,63.0,63.0,64.0,61.867,2.539
