Generations,Run0,Run1,Run2,Run3,Run4,Run5,Run6,Run7,Run8,Run9,Run10,Run11,Run12,Run13,Run14,Run15,Run16,Run17,Run18,Run19,Run20,Run21,Run22,Run23,Run24,Run25,Run26,Run27,Run28,Run29,ABF,StdDev
0,64.0,67.0,66.0,62.0,67.0,66.0,65.0,65.0,67.0,70.0,65.0,64.0,66.0,66.0,68.0,65.0,59.0,66.0,70.0,63.0,67.0,63.0,65.0,67.0,66.0,66.0,68.0,66.0,64.0,65.0,65.6,2.169
1,64.0,62.0,62.0,60.0,66.0,62.0,60.0,65.0,65.0,68.0,65.0,64.0,66.0,65.0,67.0,64.0,59.0,61.0,65.0,63.0,65.0,63.0,65.0,66.0,66.0,65.0,68.0,65.0,62.0,65.0,64.1,2.241
2,64.0,62.0,62.0,60.0,63.0,59.0,56.0,64.0,63.0,63.0,62.0,62.0,60.0,62.0,66.0,64.0,59.0,61.0,64.0,63.0,62.0,61.0,65.0,62.0,66.0,64.0,63.0,61.0,62.0,60.0,62.167,2.115
3,64.0,61.0,62.0,56.0,62.0,59.0,56.0,58.0,61.0,63.0,60.0,62.0,60.0,59.0,64.0,61.0,58.0,58.0,62.0,59.0,60.0,60.0,62.0,61.0,57.0,58.0,63.0,61.0,62.0,60.0,60.3,2.132
4,62.0,61.0,60.0,54.0,62.0,58.0,56.0,58.0,61.0,62.0,60.0,62.0,60.0,58.0,60.0,61.0,56.0,58.0,60.0,58.0,59.0,58.0,62.0,60.0,57.0,58.0,60.0,57.0,57.0,59.0,59.133,2.045
5,60.0,61.0,58.0,53.0,60.0,58.0,56.0,57.0,60.0,61.0,60.0,62.0,53.0,58.0,60.0,57.0,56.0,57.0,60.0,56.0,59.0,58.0,62.0,59.0,57.0,52.0,60.0,56.0,57.0,54.0,57.9,2.599
6,58.0,57.0,56.0,51.0,58.0,55.0,54.0,56.0,59.0,61.0,60.0,57.0,53.0,51.0,56.0,57.0,55.0,57.0,60.0,56.0,59.0,58.0,60.0,59.0,57.0,52.0,60.0,56.0,57.0,54.0,56.633,2.627
7,58.0,57.0,56.0,51.0,56.0,53.0,54.0,56.0,59.0,59.0,59.0,57.0,53.0,51.0,56.0,56.0,55.0,53.0,58.0,56.0,54.0,57.0,58.0,59.0,57.0,52.0,60.0,56.0,57.0,54.0,55.9,2.413
8,58.0,57.0,56.0,51.0,55.0,53.0,53.0,55.0,57.0,59.0,56.0,56.0,53.0,51.0,56.0,56.0,55.0,53.0,58.0,55.0,54.0,54.0,58.0,58.0,52.0,52.0,55.0,54.0,57.0,54.0,55.033,2.152
9,58.0,57.0,55.0,48.0,54.0,52.0,53.0,53.0,57.0,57.0,56.0,54.0,53.0,51.0,56.0,55.0,55.0,52.0,58.0,55.0,52.0,54.0,57.0,57.0,52.0,52.0,55.0,54.0,57.0,54.0,54.433,2.319
10,57.0,57.0,55.0,48.0,53.0,52.0,53.0,53.0,56.0,55.0,55.0,54.0,52.0,51.0,55.0,54.0,54.0,52.0,58.0,54.0,52.0,54.0,57.0,57.0,52.0,52.0,55.0,53.0,55.0,52.0,53.9,2.15
11,57.0,57.0,55.0,48.0,53.0,51.0,53.0,52.0,55.0,55.0,54.0,53.0,52.0,51.0,55.0,54.0,54.0,50.0,58.0,51.0,52.0,54.0,54.0,53.0,52.0,52.0,55.0,52.0,55.0,52.0,53.3,2.132
12,56.0,56.0,54.0,48.0,52.0,49.0,49.0,52.0,55.0,53.0,52.0,52.0,51.0,49.0,51.0,52.0,54.0,50.0,58.0,50.0,51.0,52.0,54.0,53.0,52.0,52.0,55.0,52.0,55.0,52.0,52.367,2.302
13,56.0,56.0,54.0,48.0,52.0,47.0,49.0,51.0,53.0,53.0,52.0,52.0,48.0,49.0,51.0,52.0,52.0,48.0,58.0,50.0,50.0,52.0,53.0,53.0,52.0,52.0,55.0,52.0,55.0,51.0,51.867,2.553
14,49.0,51.0,53.0,48.0,50.0,46.0,48.0,51.0,53.0,44.0,52.0,52.0,48.0,49.0,51.0,52.0,52.0,48.0,57.0,50.0,50.0,52.0,53.0,53.0,52.0,50.0,53.0,52.0,55.0,51.0,50.833,2.583
15,49.0,50.0,53.0,48.0,50.0,46.0,48.0,51.0,52.0,43.0,48.0,52.0,48.0,49.0,50.0,49.0,52.0,48.0,57.0,49.0,43.0,51.0,52.0,51.0,52.0,49.0,53.0,49.0,54.0,48.0,49.8,2.88
16,49.0,50.0,51.0,48.0,50.0,46.0,43.0,49.0,52.0,43.0,48.0,51.0,47.0,49.0,48.0,49.0,49.0,48.0,54.0,47.0,43.0,49.0,52.0,51.0,52.0,49.0,53.0,46.0,52.0,48.0,48.867,2.766
17,49.0,49.0,49.0,48.0,48.0,46.0,43.0,48.0,52.0,43.0,48.0,51.0,47.0,49.0,48.0,48.0,49.0,48.0,54.0,47.0,43.0,45.0,52.0,49.0,50.0,49.0,53.0,46.0,51.0,48.0,48.333,2.662
18,49.0,49.0,49.0,48.0,45.0,46.0,43.0,48.0,52.0,43.0,48.0,51.0,46.0,49.0,47.0,48.0,49.0,48.0,53.0,47.0,43.0,45.0,52.0,47.0,49.0,45.0,53.0,46.0,51.0,48.0,47.9,2.725
19,49.0,49.0,49.0,48.0,45.0,46.0,42.0,46.0,52.0,43.0,48.0,51.0,46.0,49.0,45.0,48.0,47.0,48.0,53.0,47.0,43.0,45.0,52.0,47.0,49.0,45.0,53.0,45.0,51.0,48.0,47.633,2.869
20,49.0,49.0,49.0,48.0,44.0,46.0,42.0,44.0,52.0,42.0,48.0,51.0,46.0,49.0,45.0,48.0,47.0,48.0,53.0,47.0,43.0,44.0,51.0,47.0,47.0,45.0,51.0,45.0,45.0,48.0,47.1,2.833
21,49.0,49.0,49.0,48.0,44.0,44.0,42.0,44.0,52.0,42.0,48.0,47.0,46.0,49.0,45.0,45.0,47.0,48.0,49.0,47.0,43.0,44.0,51.0,47.0,47.0,45.0,49.0,45.0,45.0,48.0,46.6,2.498
22,49.0,46.0,49.0,48.0,44.0,44.0,41.0,44.0,52.0,42.0,48.0,47.0,45.0,49.0,45.0,45.0,47.0,46.0,47.0,47.0,43.0,42.0,51.0,47.0,47.0,45.0,48.0,45.0,45.0,48.0,46.2,2.535
23,49.0,46.0,47.0,48.0,44.0,44.0,41.0,44.0,52.0,42.0,48.0,47.0,44.0,49.0,45.0,45.0,47.0,46.0,47.0,45.0,43.0,42.0,51.0,47.0,47.0,45.0,48.0,43.0,45.0,48.0,45.967,2.562
24,49.0,46.0,47.0,42.0,44.0,44.0,41.0,44.0,52.0,42.0,48.0,47.0,41.0,49.0,45.0,45.0,47.0,45.0,47.0,45.0,43.0,42.0,51.0,47.0,45.0,45.0,47.0,43.0,45.0,48.0,45.533,2.717
25,49.0,46.0,42.0,42.0,44.0,44.0,41.0,44.0,52.0,41.0,48.0,47.0,41.0,49.0,44.0,45.0,47.0,45.0,46.0,45.0,42.0,42.0,51.0,47.0,44.0,45.0,47.0,43.0,44.0,47.0,45.133,2.837
26,49.0,46.0,42.0,42.0,44.0,41.0,41.0,44.0,51.0,40.0,46.0,47.0,41.0,48.0,44.0,45.0,47.0,45.0,46.0,45.0,42.0,42.0,51.0,47.0,44.0,45.0,47.0,43.0,43.0,44.0,44.733,2.804
27,49.0,45.0,42.0,42.0,44.0,41.0,40.0,44.0,48.0,39.0,46.0,47.0,41.0,48.0,44.0,44.0,47.0,43.0,46.0,45.0,41.0,42.0,48.0,47.0,44.0,45.0,47.0,43.0,43.0,43.0,44.267,2.594
28,48.0,44.0,42.0,42.0,44.0,41.0,40.0,44.0,48.0,39.0,46.0,47.0,41.0,48.0,44.0,44.0,47.0,43.0,43.0,45.0,40.0,42.0,48.0,47.0,44.0,45.0,47.0,43.0,42.0,43.0,44.033,2.588
29,48.0,44.0,40.0,42.0,44.0,39.0,38.0,44.0,48.0,39.0,46.0,45.0,41.0,46.0,44.0,44.0,47.0,43.0,43.0,45.0,40.0,40.0,48.0,47.0,44.0,44.0,47.0,42.0,42.0,43.0,43.567,2.813
30,48.0,44.0,40.0,41.0,44.0,37.0,38.0,44.0,48.0,39.0,46.0,44.0,39.0,46.0,44.0,44.0,47.0,43.0,42.0,45.0,40.0,40.0,48.0,46.0,44.0,43.0,47.0,41.0,42.0,41.0,43.167,3.045
31,48.0,44.0,40.0,41.0,44.0,37.0,37.0,44.0,48.0,39.0,46.0,44.0,39.0,45.0,44.0,41.0,47.0,43.0,42.0,45.0,39.0,39.0,48.0,46.0,42.0,42.0,47.0,41.0,42.0,41.0,42.833,3.174
32,48.0,42.0,40.0,41.0,44.0,37.0,37.0,44.0,48.0,39.0,46.0,44.0,37.0,44.0,44.0,41.0,47.0,41.0,42.0,45.0,39.0,39.0,48.0,46.0,40.0,42.0,47.0,39.0,42.0,41.0,42.467,3.344
33,48.0,42.0,40.0,41.0,44.0,37.0,37.0,44.0,48.0,39.0,46.0,44.0,37.0,43.0,44.0,41.0,47.0,41.0,42.0,43.0,39.0,39.0,48.0,45.0,40.0,42.0,47.0,39.0,42.0,41.0,42.333,3.269
34,47.0,40.0,40.0,41.0,44.0,37.0,37.0,44.0,48.0,38.0,45.0,44.0,37.0,43.0,44.0,41.0,45.0,41.0,42.0,43.0,39.0,39.0,48.0,45.0,40.0,40.0,47.0,38.0,42.0,41.0,42.0,3.225
35,45.0,40.0,40.0,41.0,44.0,37.0,37.0,44.0,47.0,38.0,45.0,44.0,37.0,42.0,44.0,41.0,42.0,41.0,42.0,43.0,39.0,39.0,48.0,45.0,40.0,40.0,47.0,38.0,42.0,41.0,41.767,3.019
36,45.0,40.0,40.0,41.0,44.0,37.0,37.0,44.0,47.0,36.0,45.0,44.0,37.0,42.0,42.0,41.0,42.0,41.0,42.0,43.0,39.0,38.0,48.0,43.0,38.0,40.0,47.0,38.0,42.0,41.0,41.467,3.128
37,45.0,40.0,40.0,41.0,44.0,37.0,37.0,44.0,47.0,34.0,43.0,43.0,37.0,42.0,42.0,41.0,42.0,41.0,42.0,43.0,39.0,38.0,48.0,43.0,38.0,40.0,47.0,38.0,42.0,37.0,41.167,3.277
38,45.0,40.0,40.0,41.0,44.0,37.0,37.0,43.0,47.0,34.0,43.0,43.0,37.0,42.0,42.0,41.0,42.0,41.0,40.0,43.0,39.0,38.0,48.0,43.0,38.0,39.0,47.0,38.0,41.0,37.0,41.0,3.266
39,45.0,39.0,40.0,41.0,44.0,37.0,37.0,42.0,47.0,34.0,43.0,42.0,37.0,42.0,42.0,41.0,42.0,39.0,40.0,43.0,39.0,38.0,47.0,43.0,38.0,39.0,47.0,38.0,40.0,37.0,40.767,3.201
40,41.0,39.0,40.0,41.0,44.0,36.0,37.0,42.0,47.0,34.0,43.0,42.0,37.0,42.0,42.0,41.0,42.0,39.0,40.0,43.0,39.0,38.0,47.0,43.0,38.0,39.0,47.0,38.0,40.0,37.0,40.6,3.147
41,41.0,39.0,39.0,41.0,44.0,35.0,37.0,42.0,47.0,34.0,43.0,42.0,37.0,40.0,41.0,41.0,41.0,39.0,39.0,43.0,39.0,38.0,46.0,42.0,38.0,39.0,47.0,38.0,40.0,37.0,40.3,3.1
