Generations,Run0,Run1,Run2,Run3,Run4,Run5,Run6,Run7,Run8,Run9,Run10,Run11,Run12,Run13,Run14,Run15,Run16,Run17,Run18,Run19,Run20,Run21,Run22,Run23,Run24,Run25,Run26,Run27,Run28,Run29,ABF,StdDev
0,66.0,65.0,66.0,68.0,66.0,61.0,69.0,69.0,67.0,69.0,68.0,70.0,67.0,69.0,67.0,67.0,70.0,64.0,68.0,64.0,68.0,67.0,69.0,65.0,67.0,67.0,68.0,61.0,61.0,68.0,66.7,2.438
1,65.0,65.0,66.0,68.0,66.0,61.0,69.0,68.0,63.0,64.0,68.0,65.0,67.0,64.0,64.0,65.0,67.0,64.0,60.0,64.0,68.0,67.0,65.0,65.0,67.0,63.0,68.0,61.0,61.0,65.0,65.1,2.343
2,65.0,65.0,66.0,63.0,66.0,61.0,65.0,67.0,63.0,64.0,63.0,65.0,67.0,64.0,64.0,65.0,67.0,64.0,60.0,64.0,61.0,67.0,65.0,65.0,67.0,59.0,68.0,61.0,61.0,65.0,64.233,2.276
3,65.0,65.0,66.0,63.0,65.0,61.0,65.0,63.0,63.0,64.0,63.0,65.0,67.0,64.0,64.0,64.0,67.0,64.0,60.0,64.0,61.0,67.0,65.0,65.0,67.0,59.0,68.0,61.0,61.0,65.0,64.033,2.198
4,65.0,65.0,66.0,63.0,65.0,61.0,65.0,63.0,63.0,64.0,63.0,65.0,64.0,64.0,64.0,64.0,67.0,64.0,60.0,62.0,61.0,67.0,65.0,65.0,66.0,59.0,66.0,61.0,61.0,65.0,63.767,2.011
5,65.0,65.0,66.0,63.0,65.0,61.0,65.0,63.0,63.0,64.0,63.0,65.0,64.0,63.0,64.0,64.0,67.0,64.0,60.0,62.0,61.0,66.0,65.0,65.0,66.0,59.0,66.0,61.0,61.0,65.0,63.7,1.969
6,65.0,65.0,66.0,63.0,65.0,61.0,65.0,63.0,63.0,64.0,63.0,65.0,64.0,63.0,64.0,64.0,60.0,64.0,60.0,62.0,61.0,65.0,65.0,65.0,66.0,59.0,66.0,61.0,61.0,65.0,63.433,1.944
7,65.0,65.0,66.0,63.0,65.0,61.0,65.0,63.0,63.0,64.0,63.0,65.0,64.0,63.0,64.0,64.0,60.0,64.0,60.0,62.0,61.0,65.0,65.0,65.0,66.0,59.0,66.0,61.0,61.0,65.0,63.433,1.944
8,65.0,65.0,66.0,63.0,65.0,61.0,62.0,63.0,63.0,64.0,63.0,65.0,64.0,63.0,64.0,64.0,60.0,64.0,60.0,62.0,61.0,65.0,65.0,65.0,66.0,59.0,66.0,61.0,61.0,65.0,63.333,1.938
9,65.0,65.0,66.0,63.0,65.0,61.0,62.0,63.0,63.0,64.0,63.0,65.0,64.0,63.0,64.0,64.0,60.0,64.0,60.0,62.0,61.0,65.0,65.0,65.0,66.0,59.0,66.0,61.0,61.0,65.0,63.333,1.938
10,65.0,65.0,66.0,63.0,65.0,61.0,62.0,63.0,63.0,64.0,63.0,65.0,60.0,63.0,64.0,64.0,60.0,64.0,60.0,62.0,61.0,65.0,61.0,65.0,66.0,59.0,66.0,61.0,61.0,61.0,62.933,2.032
11,65.0,65.0,66.0,63.0,65.0,61.0,62.0,63.0,63.0,64.0,63.0,65.0,60.0,63.0,64.0,64.0,60.0,64.0,60.0,62.0,61.0,65.0,61.0,65.0,66.0,59.0,66.0,61.0,61.0,61.0,62.933,2.032
12,65.0,65.0,66.0,63.0,65.0,61.0,62.0,63.0,63.0,64.0,63.0,63.0,60.0,63.0,64.0,64.0,60.0,64.0,60.0,62.0,61.0,65.0,61.0,65.0,66.0,59.0,66.0,61.0,61.0,61.0,62.867,1.996
13,65.0,65.0,66.0,63.0,65.0,61.0,62.0,63.0,63.0,63.0,63.0,63.0,60.0,63.0,64.0,64.0,60.0,64.0,60.0,62.0,61.0,65.0,61.0,65.0,66.0,59.0,66.0,61.0,61.0,61.0,62.833,1.985
14,65.0,64.0,66.0,63.0,65.0,61.0,62.0,63.0,63.0,63.0,63.0,63.0,60.0,63.0,64.0,64.0,60.0,64.0,60.0,62.0,61.0,65.0,61.0,65.0,66.0,59.0,66.0,61.0,61.0,61.0,62.8,1.956
15,65.0,64.0,66.0,63.0,65.0,61.0,62.0,63.0,63.0,63.0,63.0,63.0,60.0,63.0,64.0,58.0,60.0,64.0,60.0,62.0,61.0,65.0,61.0,65.0,66.0,59.0,66.0,61.0,61.0,61.0,62.6,2.123
16,65.0,64.0,66.0,63.0,65.0,61.0,62.0,63.0,63.0,63.0,63.0,63.0,60.0,63.0,64.0,58.0,60.0,64.0,60.0,62.0,61.0,65.0,61.0,65.0,66.0,59.0,66.0,61.0,61.0,61.0,62.6,2.123
